MSFT  KO MO LMT MMM MRK MCD MDT LOW MS MET MON  KFT MA
0.059943 -0.008014 0.001012 0.008889 0.024483 -0.011397 0.037292 0.004689 0.061732 0.06525 -0.006552 0.012941 0.016105 0
0.003735 -0.013974 0.008089 0.004405 0.000502 -0.008277 0.009773 -0.002477 -0.039454 0 -0.004512 0.009001 -0.020173 0
0.022679 0.007529 0.006219 0.046711 0.001004 0.017288 -0.001383 0.005645 -0.002471 -0.030467 0.003138 -0.022734 -0.007941 0
0.005544 0.014286 0.009569 0.028913 -0.012934 0.004981 -0.018345 -0.004041 -0.025077 -0.012611 -0.059089 -0.009423 0.00504 0
-0.059959 0.00065 0.006517 -0.031765 -0.000102 -0.009767 0.015162 0.006087 -0.034614 0.031407 -0.002955 -0.009512 0.001475 0
0.017412 -0.00065 0.006671 -0.003996 0.034539 0.008244 0.022925 -0.000672 0.046053 0.027203 -0.000371 0.052711 0.000589 0
0.014592 -0.002167 -0.005652 -0.020481 0.042223 -0.004526 0.020373 0.000897 0.069182 0.043478 0.012231 0.04721 -0.028555 0
0.001065 -0.027144 -0.007448 -0.020263 -0.015546 0.014374 -0.018636 0.005824 0.020294 -0.025379 -0.016844 0.004098 0.012121 0
0.029798 -0.006696 -0.00316 0.040704 0.012633 0.011423 0.000678 0.006681 -0.005477 0.020599 -0.00149 -0.002177 -0.001497 0
0.006717 0.000899 0.00416 0.011628 0.003686 -0.009149 0.006439 -0.00354 0.005797 0.001523 -0.016039 0.008454 0.007496 0
-0.041403 -0.005837 -0.013415 -0.028422 -0.028625 -0.003751 -0.010101 -0.025755 -0.032565 -0.001711 0.000758 0.000541 0.011905 0
0.01285 0.041554 -0.014197 -0.005162 -0.002036 -0.039826 -0.005442 -0.018004 0.008942 -0.022091 -0.022727 -0.017838 0.000294 0
0.020264 0.053556 0.012373 0.030486 -0.007576 -0.013876 -0.022572 0.011836 0.016248 -0.043817 -0.005814 -0.016511 0.014996 0
0.039033 0.008026 0.017431 0.014687 0.051091 0.028755 -0.006298 0.011697 -0.000581 0.033401 0.013645 0.029379 0.021437 0
0.004488 -0.002246 -0.011028 -0.01861 -0.009219 -0.004609 -0.026056 -0.01927 0.017743 0.004927 0.038846 -0.114977 0.003687 0
0.014728 -0.002046 -0.001792 0.047198 0.00282 0.000747 0.011931 -0.014332 -0.01972 -0.019416 0.007405 -0.000307 -0.008194 0
0.020222 0.013738 -0.014762 -0.016097 0.018744 -0.007612 0.012862 0.020169 0.019242 0.027 0.001103 -0.014747 -0.005698 0
-0.005754 -0.006068 0.009719 0.020859 0.010396 -0.010377 0.021164 -0.028736 -0.006007 0.014411 0.007709 0.018709 -0.017192 0
-0.041158 -0.010785 -0.00381 -0.018429 -0.030046 -0.008663 -0.057686 -0.026035 -0.02705 -0.027261 -0.008379 -0.008877 -0.022449 0
-0.012743 -0.009257 -0.039855 -0.020408 -0.010983 -0.007359 -0.047287 -0.018712 -0.029873 -0.014802 -0.002572 -0.032427 0.00507 0
-0.012398 -0.005814 -0.018868 0.016042 -0.009301 -0.014517 0.003078 -0.001981 0.039634 -0.020032 -0.009208 -0.000958 0.001484 0
0.063457 0.014829 0.017094 -0.005536 0.018107 0.006112 0.004987 0.014888 0.029912 0.031276 0.01487 -0.014057 0 0
-0.007115 0.005968 0.014286 -0.002474 0.018161 0.012928 0.022519 -0.010758 0.047836 0.020218 0.000733 0.007453 0.022222 0
0.030456 0.008592 0.000414 0.012609 0.021257 0.005382 -0.000373 0.001483 0.041848 0.004274 0.028761 0.009971 -0.008696 0
0.023866 0.011156 0.005176 -0.02327 -0.010136 0.000918 0.008215 -0.01999 0.023735 0.028632 0.003584 -0.029299 0.014035 0
-0.008182 -0.009027 -0.015448 -0.006479 0.009782 -0.010697 0.000741 0.004785 -0.009172 0.012789 -0.016071 -0.002625 -0.009516 0
0.002646 -0.00668 -0.030962 0.004417 0.008601 0.007414 -0.026647 0.039348 0.002571 -0.001671 0.009074 0.003289 0.019796 0
0.012263 0.003057 0.01101 -0.005236 0.001257 -0.009353 0.010646 -0.005787 -0.014619 -0.009301 -0.009352 -0.017705 -0.016272 0
0.008894 0.002032 0.000641 -0.002105 -0.00529 -0.00356 0.006772 0.00097 0.020042 0.001502 -0.00472 -0.018692 -0.001161 0
0.032072 0.006691 0.002988 -0.040717 0.022172 0.003107 0.034566 0.002908 0.03853 0.047807 0.01058 0.05034 -0.015107 0
-0.028719 0.007049 0.01234 -0.031229 0.012785 0.0048 0.002913 -0.004832 0.033415 0.041331 -0.001805 -0.005181 0.001475 0
0.002578 0 0.008617 -0.000454 -0.002089 -0.003544 0.029775 0.018451 -0.008321 -0.016495 0.001447 -0.002604 0.002945 0
-0.005596 -0.0014 0.002917 0.016353 0.003315 0.003712 -0.012341 -0.003099 -0.032606 -0.026904 -0.003611 0.013381 -0.001468 0
0.012015 -0.009213 -0.001662 0.025698 0.014957 -0.004777 -0.005355 -0.019608 0.068154 0.0307 -0.003262 0.022222 -0.020588 0
-0.017133 -0.009501 -0.007908 -0.008932 0.000257 -0.006967 -0.022972 0.030488 -0.02413 -0.009232 0 0.039698 -0.000601 0
-0.020642 -0.004898 -0.00902 0.002418 -0.006888 0.022451 -0.001469 0.039053 -0.002615 -0.005977 -0.021818 -0.035455 0.01863 0
0.010461 0.007998 -0.007197 -0.012939 0.016472 0.005337 0.012509 0.005011 0.022169 0.023523 0.001859 -0.000314 -0.005605 0
0.006489 -0.017091 -0.015352 0.01333 -0.002559 0.016988 -0.00436 -0.00136 -0.001399 0.028512 0.024119 -0.000314 -0.013646 0
-0.021492 -0.006624 -0.021005 0.01469 -0.006156 -0.006861 -0.013869 -0.000454 0.007473 -0.029738 -0.013044 0.006287 -0.011729 0
-0.014747 -0.022088 -0.006193 -0.014477 -0.01411 -0.018621 -0.009623 0.039509 0.012749 -0.061472 0.000367 -0.003436 0.002739 0
0.032484 0.007059 0.045627 0.016444 0.005585 0.022953 0.001121 0.014635 -0.003891 0.037823 0.002569 0.026646 0.0261 0
-0.009716 -0.002549 0.004044 0.004324 -0.005641 0.013463 0.001866 0.017869 0.041131 -0.013333 0.004026 0.029008 -0.020408 0
0.008721 -0.009157 -0.000848 0.011625 -0.006197 0.01107 -0.004471 0.004653 0.005297 -0.057117 -0.01677 0.009496 0.014493 0
0.01899 0.00043 -0.010185 -0.002128 0.022482 -0.012701 0.005614 -0.011368 -0.000659 0.007453 0.028921 0.014109 -0.018452 0
0.031818 0.012245 -0.010933 -0.019194 0.020871 -0.015378 0.022702 0.026405 0.028119 0.05975 0.008288 0.026957 0.000606 0
0.008076 -0.014643 -0.017772 0.004566 -0.000252 -0.001359 0.005095 0.004564 -0.010897 0.02112 0.006791 -0.012137 -0.021212 0
-0.011945 0.003661 -0.005296 -0.009957 -0.00446 0.01285 -0.026068 -0.008674 0.000432 -0.024365 0.00923 -0.01 -0.009288 0
-0.011352 -0.020815 0.005546 0.00481 -0.022908 -0.000149 0.004461 -0.01875 -0.013172 -0.018146 0.007738 0.008658 0 0
0.003877 0.000438 -0.003089 -0.008268 0.002163 -0.093895 -0.019245 -0.00552 -0.004158 0.00366 0.016405 0.001717 0.006875 0
0.009358 0.007229 0.003319 0.01799 0.001381 -0.035914 -0.032453 0.005764 0.013843 0.002917 -0.010646 -0.007426 0.003104 0
-0.024724 0.005437 0.001323 -0.009698 -0.008276 -0.009911 0 0.008278 -0.012137 -0.018724 0.004512 0.001727 0.005569 0
0.017655 0.000433 0.009031 0.002176 0.006606 0.002589 0.045242 0.028421 0.006801 -0.026491 0.030062 -0.000287 0.009231 0
0.022835 -0.002162 0.024885 0.010641 0.012953 -0.015838 -0.027612 0.025998 -0.000872 -0.016365 0.021469 0.005747 0.014634 0
0.004204 0.007584 -0.005538 -0.013752 0.018755 0.023264 0.013047 -0.026536 -0.001745 0.036177 0.009524 0.022571 0.015625 0
0.003176 0.02129 -0.002356 -0.004139 0.00251 0.014188 -0.008712 0.018651 0.010487 0.041636 0.011061 -0.022073 0.005325 0
-0.039286 0.005685 0.005796 0.004157 -0.011018 0.007079 -0.01987 0.00664 0 0.004123 0.013514 -0.002857 0.005886 0
0.011684 0.021357 -0.010158 0.002179 0.006077 -0.002008 0.009747 0.010394 0.027027 -0.013567 -0.025397 -0.037249 0.027313 0
-0.003998 -0.008405 0.012445 0.00413 0.001846 0.006708 -0.00193 0.00277 -0.002526 -0.000181 0 0.016667 -0.008576 0
0.006095 0.003101 0.003019 -0.000649 0.010132 -0.001333 0.009671 0.007497 0 0.00362 0 -0.006733 -0.018166 0
0.002512 -0.011954 0.001505 0.005199 -0.003896 -0.002836 0.024138 0.003329 -0.015407 -0.000902 0.003257 0.002063 -0.011454 0
0.000295 -0.016062 -0.012237 0.008405 -0.001997 -0.004349 -0.004863 -0.000195 0.001929 0.026534 0.019805 0.006471 0.004159 0
-0.023869 -0.000424 -0.003478 -0.002565 -0.014259 -0.012097 -0.004887 -0.00039 -0.00706 -0.016353 0.008596 -0.012274 0.006805 0
0.011925 0.006787 0.01723 -0.009214 -0.009052 0.016327 0.000756 -0.022505 -0.022409 -0.012871 -0.020518 -0.029586 0.021158 0
0.032667 -0.013061 -0.001072 0.007137 -0.003329 -0.012216 0.011325 -0.0098 -0.024686 0.028975 0.004189 -0.036585 -0.019281 0
-0.004767 -0.008965 -0.010732 0.014816 0.002998 -0.002372 0.007465 -0.010503 0.016949 0.04963 -0.00706 0.001582 -0.031397 0
-0.004935 -0.026061 0.010631 -0.005925 -0.011956 -0.013415 0.007781 -0.007961 -0.012222 -0.007545 -0.019069 0.003791 0.004241 0
0.01196 -0.012605 0.015243 0.014261 -0.005618 0.010843 0.005882 0.000206 -0.005174 -0.020949 -0.002965 -0.014164 0.010256 0
-0.009657 -0.002016 -0.00719 -0.009864 -0.003477 0.001532 -0.017544 -0.006789 -0.024197 0.011562 0.002974 0.023718 0.003284 0
0.008296 0.004937 0.005112 0.016744 -0.012647 0.00255 -0.002604 0.009528 0.000695 0.009591 0.008567 0.003131 0.002976 0
-0.009671 0.011612 0.009748 -0.025641 0.005212 0.00017 -0.017531 0.012721 -0.026633 -0.023579 -0.008494 0.030587 0.007122 0
-0.002041 -0.01766 0.012802 0.0184 -0.01784 -0.002204 -0.012149 -0.014789 0.017369 -0.020848 0.002636 -0.010903 0.001473 0
0.015773 -0.003371 0.015334 0.018908 -0.020222 -0.003398 0.006918 -0.000411 -0.017774 0.026437 0.008873 -0.001531 0.009709 0
-0.024155 -0.00451 -0.015306 -0.002268 -0.052968 -0.007161 -0.005344 -0.001029 -0.022143 -0.034226 -0.017915 -0.028519 -0.003205 0
0.029321 0.020385 0.015544 -0.003306 0.007907 0.006354 0.016117 0.009679 0.015834 0.031681 0.002653 0.012942 0.0114 0
-0.053822 0.008657 -0.003878 0.008916 0.021814 -0.010239 -0.001888 -0.011218 0.040767 -0.017696 -0.005624 0.00187 -0.000289 0
-0.024811 0.010123 -0.003893 0.003905 -0.003558 0.022241 0.013999 0.012583 0.011521 -0.02243 0.001331 0.001555 0.001735 0
-0.01117 -0.024401 0.022213 -0.0174 0.009773 -0.017541 0.022388 0.002037 0.018223 0.001987 -0.003655 0.006211 -0.007215 0
0.013492 -0.012506 -0.007042 0.029375 0.018612 -0.010815 -0.033942 -0.003863 -0.002013 -0.019113 -0.001334 0.010802 -0.019767 0
-0.012384 0.021031 0.005066 0.011941 0.01617 -0.011454 -0.032112 -0.008571 0.002017 0.015625 0.010684 0.007634 0.008304 0
0.000313 0.001329 0.006048 0.02 -0.006203 0.000702 0.029664 -0.020996 0.024385 -0.004706 -0.00892 0.015152 -0.008235 0
-0.023504 -0.026764 -0.002204 -0.011765 -0.017098 0.009123 -0.004549 -0.008831 -0.044551 -0.054374 -0.039333 -0.012537 0.00949 0
0.008504 -0.003409 -0.004419 0.00119 0.011229 0.022949 0.027799 0.013789 0.023771 0.011538 0.020125 0.003023 0.042891 0
0.013683 -0.00228 0.010894 0.049742 0.010285 0.005778 0.00704 0.030969 0.028578 0.045627 0.033333 0.003617 0.043944 0
-0.016481 0.021257 -0.007583 -0.010194 0.02045 0.004224 -0.020236 0.003856 -0.008031 -0.028909 -0.008558 -0.039039 -0.005667 0
-0.024577 0 -0.008245 0.016594 -0.033283 -0.016658 -0.001127 -0.019005 0.014442 -0.055982 -0.028884 -0.017187 0.017639 0
0.000491 0.023948 0.001419 -0.001689 -0.007489 0.016427 0.022556 0.011336 -0.007765 -0.019437 -0.019829 -0.021304 -0.010667 0
-0.012265 0.016393 0.011338 0.007329 0.009293 -0.013131 -0.000368 -0.022825 -0.018261 -0.010518 0.009069 0.007147 0.00593 0
-0.009934 -0.013333 -0.007207 0.006903 -0.001641 -0.004947 -0.004781 -0.009593 -0.034987 -0.006541 0.002074 0.000323 -0.001876 0
0.014214 -0.000654 0.009679 0.007597 0.015524 0.014058 -0.012565 -0.001263 0.037173 0.065021 0.019317 0.004837 -0.000537 0
0.007914 0.006325 0.003395 -0.006068 0.025178 0.005072 0.010479 -0.001476 0.009513 0.007535 0.000677 0.005456 -0.014236 0
-0.016195 -0.00065 -0.001592 -0.019426 0.001403 0.012952 -0.005556 0.019637 -0.002192 -0.025887 0.027054 0.001596 0.021798 0
0.027935 0.005856 0.009769 -0.000943 0.014365 0.005978 0.00298 -0.00994 0.013837 0.010827 0.010866 -0.000319 0.006933 0
-0.002265 0.013152 0.00691 0.008499 0.009412 -0.014691 -0.002599 0.006693 -0.000867 0.013827 0.024104 -0.009245 0.001059 0
-0.023508 -0.000851 0.008824 0.027528 -0.011805 0.00201 -0.004095 0.003117 -0.011275 -0.041875 -0.016858 -0.007722 0.009259 0
-0.021584 -0.014058 0.000972 -0.019501 -0.013244 -0.009363 -0.020561 -0.01512 -0.014254 -0.056937 -0.018117 0.001946 0.005505 0
0.01646 0.012746 0.009126 0.035316 0.032722 0.033924 0.029389 -0.00673 0.020245 0.015519 0.023064 -0.005178 -0.009385 0
-0.030885 -0.018771 -0.000962 -0.008977 -0.009394 -0.004081 -0.016685 0.002964 -0.007632 -0.001465 -0.001932 0.001627 0.002368 0
-0.001034 0.028261 0.01329 -0.017754 0.025862 0.008031 0.016214 -0.03061 0.011866 -0.022432 -0.003872 0.000325 0.012077 0
0.018796 0.00148 0.022619 0.042051 0.012185 -0.010732 -0.004824 -0.009146 0.03127 0.045464 0.013929 -0.012662 0.018936 0
-0.008971 -0.008022 0.000186 -0.011504 -0.009547 -0.003123 -0.011931 -0.01956 -0.021478 0 0.014697 0.020059 -0.004073 0
-0.002733 0.010428 -0.028433 0.018979 -0.002515 0.003792 -0.004528 0.02152 -0.027114 -0.008615 0.013854 0.004513 -0.007669 0
-0.000856 -0.001896 0.007269 -0.006853 -0.008992 0.007392 -0.010614 -0.022603 0.000885 0.016346 -0.009938 -0.006419 0.007213 0
0.051937 0.021524 0.021079 0.0117 0.020266 0.026904 0.002682 -0.00696 -0.027845 0.022801 0.000627 -0.005814 -0.003069 0
0.031449 -0.01322 -0.012089 -0.001227 0.022357 0.000476 0.025984 0.020574 -0.015685 0.069865 0.043887 0.023392 -0.064905 0
-0.003475 -0.003559 -0.002259 -0.039474 -0.02325 -0.019045 0.028678 -0.01595 -0.038106 0.022512 -0.014414 -0.002222 0.030453 0
0.008719 -0.00126 0.006226 0.051324 0.011819 0.019576 0.01593 -0.002251 0.032173 0.025473 -0.000609 0.002545 0.007721 0
-0.014301 -0.012411 0.011438 -0.019805 -0.003619 0.007978 -0.011404 0.009702 0.001628 -0.020227 -0.007622 -0.004126 0.004491 0
0.019611 0.019169 -0.012792 0.005672 0.003055 -0.010606 0.006128 -0.004246 -0.007199 0.029699 -0.009524 0.001275 -0.000263 0
0.006098 -0.005643 -0.012582 0.0178 -0.00823 0.00384 -0.000358 0.005386 -0.011696 -0.007035 -0.010546 -0.000955 -0.013154 0
-0.027976 0.010719 0.004374 -0.011255 0.006639 0.011954 0.016129 0.003348 0.032426 0.000354 0.010345 0.00223 -0.005332 0
-0.007036 0.001248 0.002083 -0.002102 -0.014839 0.01386 -0.015873 -0.006007 0.008253 -0.020538 -0.017065 0.020343 0.009917 0
-0.014171 -0.001251 -0.008024 0.005792 0.009121 -0.014448 0.008961 0.0094 -0.004775 -0.011569 -0.008523 -0.018068 -0.010652 0
0.020745 0.015661 0.007126 0.008724 0.006717 -0.058165 0.020249 0.02173 0.024446 0.032736 -0.004457 -0.016497 0.013459 0
-0.005601 0.000617 -0.012239 0.000519 0.00659 -0.016067 -0.009749 -0.003255 -0.022524 0.006198 -0.01599 0.002258 -0.002656 0
0.001448 0.01089 0.005034 0.009855 -0.004092 -0.006294 0.012658 0.002395 0.012777 0.018655 -0.015925 0.004506 0.006658 0
-0.034228 0.004268 0.002312 -0.006335 -0.01479 -0.00582 -0.001736 -0.018245 0.011264 -0.019178 -0.005945 0.018904 0.024868 0
0.020965 0.020036 0.024601 -0.006719 -0.013344 -0.000517 -0.001739 0.007965 -0.001337 0.000881 0.016611 -0.007862 0.013165 0
-0.014831 0.016865 0.003376 -0.024285 -0.016145 0.002584 -0.036585 -0.018657 0.004461 -0.015311 -0.00817 0.003487 -0.000255 0
-0.020182 0.009756 -0.028604 -0.003556 -0.005928 -0.011856 -0.015552 -0.006486 -0.023762 -0.01966 0 -0.001895 -0.008665 0
-0.002532 0.016425 0.024442 0.021053 0.008211 -0.001913 0.009919 -0.00878 -0.000227 0.017138 0.000659 -0.006329 0.017995 0
0.006093 -0.005893 0.006763 0.016076 0.002658 0.000174 0.01637 0.01181 -0.005688 0.015594 0.02733 0 -0.006313 0
0.014637 -0.000574 -0.017167 -0.009802 -0.016672 0.002961 -0.0068 0.014815 -0.004805 0.011472 0.009615 0.006051 -0.017789 0
0.001161 0.000765 0.010063 0.026224 0.002174 0.000347 -0.018018 -0.013493 -0.005978 -0.007329 -0.016508 -0.00918 0.008021 0
-0.05101 -0.000382 -0.002632 -0.003046 -0.002343 -0.002778 0.009174 -0.007399 -0.006246 -0.001758 0.007424 0.003195 0.017967 0
-0.016928 -0.010329 0.004523 -0.006451 -0.018088 -0.002611 -0.000364 -0.002089 -0.021182 -0.015848 -0.00032 0.001911 0.004791 0
0.00213 0.005412 -0.002064 0.009739 0.010716 -0.026008 0.010913 -0.003853 0.016409 0.005929 0.010577 0.041322 0.012547 0
-0.010275 0.003076 -0.009964 -0.000169 0.068437 -0.009857 0.020151 0.001138 0.017782 -0.001429 0.025055 0.007326 0.018587 0
0.024163 0.015715 -0.006267 0.017093 0.013942 -0.019729 0.004938 0.006818 0.016092 -0.004114 0.012995 -0.003333 -0.026764 0
-0.04107 0.006604 0.000191 -0.008319 0.010434 -0.010524 -0.011934 0.027765 0.01448 -0.007723 0.008247 0.01953 -0.02375 0
0.026062 0.016307 0.0235 0.023993 0.001761 -0.008397 -0.007105 0.01801 0.008252 -0.013394 0.008785 0.009279 0.012036 0
-0.026821 -0.019919 0.007654 -0.011142 -0.010388 -0.01863 -0.008587 -0.016828 -0.023446 -0.052651 -0.013514 -0.010973 0.012146 0
0.020807 0.00414 -0.017229 0.019718 -0.013081 0.035475 0.003248 0.01163 0.014269 0.028079 0.024049 -0.015892 -0.01 0
-0.004291 -0.018178 -0.00377 -0.021612 -0.005482 0.009815 -0.014388 0.002603 -0.014069 -0.008099 -0.010999 -0.006703 0.021465 0
0.038068 0.028441 0.00965 0.021425 0.023529 0.008986 0.00365 0.010385 0.02333 0.042157 0.024947 0.008589 -0.01335 0
-0.020412 0.000742 -0.005435 -0.023089 -0.007154 0.000545 -0.012364 0.013062 -0.02147 0.002733 0.007918 -0.006083 -0.029316 0
-0.004591 -0.003895 0.014886 -0.002164 0.001295 0.027611 0.053756 0.002325 0.008373 0.002908 -0.01222 -0.003978 0.002839 0
0.014724 0.022342 0.001485 -0.001668 0.009783 0.006541 -0.000699 0.002741 -0.001347 -0.003261 0.0162 0.003072 0.030631 0
-0.028147 0.007103 0.000556 -0.012197 0.000961 -0.007376 -0.003497 -0.013039 -0.003596 -0.024723 0.002319 -0.037979 -0.025225 0
-0.028782 -0.014105 0.018158 0.052097 -0.00584 -0.018224 0.009474 -0.024078 -0.001804 -0.002796 -0.027183 0.002865 0.027671 0
-0.017966 0.008437 -0.003094 -0.017363 0.009817 -0.011714 -0.009385 -0.006114 -0.02056 -0.046916 0.002378 0.006349 -0.002493 0
0.013391 0 0.00146 0.02716 0.011554 0.000912 -0.005965 -0.020211 0.001153 -0.056089 -0.002373 -0.005047 0.007248 0
-0.041504 -0.00964 -0.000365 -0.02007 -0.020087 -0.007652 -0.00353 -0.017713 -0.012212 -0.001662 -0.007729 -0.010146 0.002481 0
0.014369 0.003489 0.004741 0.000488 -0.014148 0.003672 -0.000708 0.011185 -0.007231 -0.011446 0.011384 -0.013453 -0.001238 0
0.000383 0.015922 -0.01216 0.021933 0.025767 -0.006036 0.006735 0.008804 -0.006344 0.004632 0.011256 0 0.0171 0
0.009376 0.038011 0.017454 0.000795 0.00159 0.017667 0.002817 0.002461 0.009222 0.006496 0.000879 0.002273 0.005117 0
-0.029194 0.000347 0.011015 -0.010326 0.009206 0.004882 0.000702 -0.013616 0.018978 0.016864 -0.002049 0.011662 0.01697 0
-0.03222 -0.013532 -0.005537 0.008828 -0.001258 -0.00126 0.027719 -0.001584 0.002759 -0.017199 0.001466 -0.037464 -0.038141 0
-0.018967 -0.004749 0.005927 -0.022753 -0.02189 0.006667 -0.006487 -0.002493 -0.039211 -0.061458 0 -0.005323 0.006939 0
0.017483 0.00106 -0.006963 0.005373 0.000564 -0.005728 0.00378 -0.031356 -0.004057 -0.00333 -0.067057 0.001672 -0.017721 0
0.111178 -0.002648 -0.010068 0.012146 0.015206 0.019442 -0.011297 0.023927 0.008866 0.079955 0.000942 0.000668 -0.016788 0
-0.051847 0 0.003814 -0.004 0.000951 -0.015363 0.01385 -0.006415 0.016627 0.000206 -0.005017 -0.005672 0.013761 0
-0.039716 -0.002478 -0.006694 -0.011727 0.004751 -0.00269 0.018101 -0.012451 -0.023364 -0.031546 0.00063 0.002013 -0.001508 0
0.052747 0.009404 0.015301 0.00829 0.012608 0.018522 0.020127 0.016811 -0.003349 0.026187 0.012598 0.004689 0.022155 0
0.041564 -0.004219 -0.014891 -0.002096 0.011595 0.015184 -0.01414 0.007578 0.050168 0.025934 0.00311 0.009 0.011823 0
-0.002369 0.000706 -0.024039 -0.018255 -0.00377 -0.010435 0.002668 0.006837 0.005943 -0.006876 -0.015814 0.00892 0.003164 0
0.018082 0.00635 0.015861 0.007899 -0.000695 -0.005272 -0.002994 0.00249 -0.007953 0.01181 0.016068 0.015062 -0.002427 0
0.005203 -0.000876 0 0.007347 0.0051 0.027032 0.001335 0.022804 0.025195 0.0161 0.009302 -0.005161 -0.000487 0
-0.036052 -0.014035 -0.001837 -0.011994 -0.014069 0.001204 0.003999 -0.000662 0.045576 -0.022579 -0.028264 0.000324 -0.004137 0
-0.033697 -0.013167 0.007177 0.018209 -0.009825 -0.006873 0.008961 0.013254 -0.014316 -0.019453 -0.012962 -0.029173 -0.008553 0
0.028741 0.013343 0.006212 0.013372 0.009293 -0.004844 0.008224 0.003706 0.018426 -0.007646 -0.006406 -0.014023 0.022923 0
0.021047 0.008719 0.0069 0.002862 0.007449 -0.000348 -0.008157 0.030626 0.021711 0.009579 0.015474 -0.025737 0.001928 0
-0.028457 -0.008643 -0.006132 -0.011097 -0.004203 -0.017565 -0.004605 -0.012223 0.002083 -0.011345 0.004444 -0.000695 0.002886 0
-0.017649 -0.027758 -0.000181 0.004649 -0.009144 -0.007966 -0.003635 -0.010668 -0.002287 -0.026497 -0.018647 -0.033391 0.00024 0
-0.005161 -0.008968 0.016515 -0.001117 -0.01404 0.01945 -0.004643 0.000863 0.001042 -0.013288 0.010306 -0.061533 0.012947 0
0.011335 0.004432 0.010177 0.010383 8e-04 -0.012953 -0.007997 0.007326 -0.003122 -0.030408 0.01562 0.019555 0.006627 0
-0.032865 0.021511 0.011842 -0.017263 0.002638 0.012591 0.00571 -0.012834 -0.015243 0.018369 0.043001 0.000376 0.011286 0
-0.029267 -0.027538 -0.004367 0.012409 -0.007813 -0.032925 -0.014696 -0.023835 -0.0405 -0.034316 -0.034005 -0.01203 -0.033946 0
0.011331 -0.000555 0.012632 -0.012257 0.005062 -0.010322 -0.007458 0.000666 0.016575 -0.010251 -0.008723 0.001142 0.000481 0
0.033613 0.025926 -0.006237 0.028203 0.005197 0.011894 0.024249 0.011757 0.031087 0.039816 0.004086 0.011022 0.003127 0
0.004646 -0.022563 -0.020223 -0.003135 -0.017339 -0.031847 0.000333 -0.000877 -0.02277 -0.014166 -0.021283 -0.030075 -0.00048 0
0.001541 -0.001847 -0.004804 -0.003145 0.007204 -0.009774 -0.002333 -0.000878 0 0.002919 -0.005437 0.019767 0.003119 0
0.01616 -0.00592 -0.002324 0.007886 0.012536 0.030752 0.012696 0.004173 0.014024 0.006492 0.016399 0.033827 0.006936 0
-0.004733 0.005025 0.008781 -0.006573 -0.004127 -0.044567 -0.016826 -0.000875 0.003192 -0.039146 -0.021512 -0.012868 0.035154 0
0.056496 0.012593 -0.002132 0.031979 0.016497 0.00212 -0.001678 -0.008319 0.007423 0.012731 -0.010346 -0.048417 0.005048 0
-0.023767 0.000367 -0.006765 0.00519 -0.01372 0.000769 0.002017 -0.027815 -0.014526 -0.033371 -0.026462 -0.068493 -0.007991 0
0.018997 0.006422 -0.011651 -0.008808 0.001987 0.009225 -0.023147 -0.025659 0.000641 0.001419 -0.004027 0.020168 -0.011507 0
0.007783 0.007293 -0.003627 0.022828 0.00833 0.016378 0.024038 0.036821 0.020282 0.065407 0.036388 0.019357 0.011641 0
0.005568 0.000905 0 0.022319 0.011015 -0.007682 -0.000671 0.012812 -0.054195 0.001773 -0.010728 -0.003636 0.008976 0
-0.029112 -0.003978 0 -0.000733 -0.005837 -0.00793 0.00604 0.005326 0.003761 -0.02323 -0.025633 -0.033252 -0.033303 0
-0.004783 0.011619 -0.002548 0.026393 -0.007358 -0.006471 -0.015344 -0.027373 -0.016972 -0.030351 -0.036425 -0.076762 -0.002596 0
-0.033641 0.005025 -0.039234 0.005143 -0.022159 -0.042529 -0.017615 -0.019292 -0.004484 -0.020089 0.040252 -0.090413 -0.008044 0
0.03596 0.016964 -0.073124 -0.012223 0.000968 -0.009604 0.005517 -0.007174 0.004504 0.010727 -0.030956 -0.083417 -0.014548 0
-0.022341 -0.026339 -0.046107 -0.023741 -0.012166 -0.009091 -0.003772 -0.027972 -0.004484 -0.011557 -0.004514 0.034877 -0.016941 0
