COP CVX CVS CAT CL CPB C CSCO COF COST CMCSA
0.00277 0.004002 -0.008826 0.005465 0.012644 -0.004762 0.015391 0.003 -0.01057 0.001944 -0.01524
0.003453 0.003147 0.034133 -0.000604 -0.006107 -0.005348 -0.024252 -0.01757 0.003078 0.00402 -0.015476
0.017894 0.013073 -0.007175 0.005801 0.001912 0.005942 0.00466 0.001903 0.010108 0.003037 0.010171
-0.009353 -0.016414 0.000482 -0.019224 -0.020581 -0.016034 -0.05373 -0.020889 -0.031451 -0.007846 -0.012815
0.017518 0.02267 -0.000241 0.009678 -0.002366 0.010292 -0.007353 -0.003103 -0.001199 -0.012209 0.022253
-0.008273 -0.000513 -0.004335 -0.008008 -0.006696 0.001698 -0.027572 -0.008171 -0.015811 0.003371 -0.01678
-0.001353 -0.000308 -0.003628 0.025196 -0.002809 0.010734 0.000423 0.013731 0.019089 0.031355 0.016605
0.000339 0.0038 -0.001457 0.002983 -0.002817 -0.001118 -0.025804 0.001935 -0.040245 0.004072 0.002269
-0.000903 -0.000102 0.025772 -0.015701 0.011157 0.005596 0.009553 -0.005407 -0.009662 0.005407 0.012675
0.008697 0.014531 0.023702 0.009063 0.009777 -0.007234 0.020645 0.029126 0.028293 0.003099 0.007599
0.029896 0.01919 0.005325 0.002395 0.002766 0.007567 -0.025706 0.000377 -0.019924 -0.01585 -0.020408
0.007828 0.018131 -0.009443 0.00693 -0.005793 -0.062587 -0.005623 -0.005281 0.001162 -0.015832 -0.000453
0.009169 0.008708 -0.00744 -0.005221 -0.004162 -0.01543 -0.038277 -0.019719 -0.03771 -0.009985 -0.007703
-0.007696 -0.000679 -0.016866 -0.005248 -0.003483 -0.008439 -0.04749 -0.018569 -0.035772 -0.028015 -0.006393
-0.003878 -0.010775 0.014772 -0.014149 0.008668 0.015198 0.031339 0.008277 0.019591 0.019744 0.020221
-0.006522 -0.011579 -0.010331 -0.008149 -0.000139 -0.017665 -0.027624 -0.018765 -0.02964 0.007914 -0.026126
-0.007768 -0.011417 -0.003322 0.004905 0.004297 0.00762 0.025568 0.019522 0.023594 0.017807 0.012488
0.02062 0.008435 0.010474 0.015131 0.005521 -0.00484 -0.00277 -0.001954 -0.001441 0.008954 -0.006852
-0.017286 -0.015535 0.011779 -0.004929 0.008922 0.009422 0.02037 0.026233 0.001237 -0.00355 0.018859
0.023527 0.002933 -0.003725 -0.001691 0.011701 0.00813 -0.006806 0.019458 -0.009469 -0.022746 0.015801
-0.001611 0.002219 -0.002571 -0.003751 -0.016138 -0.00687 -0.019644 -0.013847 -0.032419 -0.013881 0.000889
-0.013986 -0.015196 0.014292 0.001093 0.002597 -0.001504 -0.001864 -0.00038 0.006873 -0.004123 -0.011101
-0.026841 -0.018598 0.003465 0.000485 0.015542 0.009337 -0.015873 0.015945 0.006399 0.010994 0.016165
0.051912 0.041129 0.015654 0.003274 0.007384 -0.003283 0.006641 0.029148 0.051717 0.037989 0.003977
-0.017587 -0.0049 -0.033545 -0.03312 -0.031317 -0.021856 -0.054665 -0.036311 -0.069931 -0.031429 -0.034331
0.033308 0.017085 -0.003518 0.010251 0.002889 0.010713 -0.022931 -0.004145 -0.037053 0.001967 0.000912
-0.024884 -0.023913 -0.004472 -0.008786 0.019616 0.009994 0.033673 -0.002648 -0.008101 -0.012197 -0.010018
0.013029 0.006479 -0.022222 -0.014607 -0.00713 -0.007196 -0.051826 -0.026935 -0.03539 -0.022566 -0.01104
-0.016901 -0.013679 0.012573 0.019891 -0.006098 0.008759 0.035398 0.012086 0.024459 -0.009729 -0.006977
0.019137 0.013665 0.017669 0.012422 -0.000682 0.037126 0.029663 0.015794 0.024334 0.031085 0.018267
0.003395 0.000905 -0.001173 -0.007239 -0.006276 -0.010393 0.01709 -0.003792 0.02286 0.001422 -0.021159
0.012688 0.008845 -0.015739 -0.002719 -0.006178 -0.015169 -0.017763 -0.01142 -0.038782 -0.006958 -0.007989
-0.006682 -0.011059 -0.01599 -0.012269 -0.009394 -0.007405 -0.002933 -0.026569 -0.03442 -0.013871 -0.030791
-0.015556 -0.024179 0.006549 -0.00276 -0.002092 0.009848 -0.011274 0.009494 -0.011331 0.018561 0.004399
-0.009609 -0.002478 -0.003373 -0.005033 -0.02725 -0.012411 -0.043133 -0.034483 -0.0234 -0.021498 -0.041362
0.02997 0.025254 -0.027805 0.011634 -0.011062 0.000898 -0.03886 -0.003653 -0.033741 -0.004219 -0.027919
-0.009001 -0.00424 0.006217 -0.042 -0.00581 0.002392 0.016173 -0.002851 0.036943 0.011981 -0.008877
-0.006971 0.007299 0.014088 -0.000783 0.018118 0.002088 0 0.008987 0.00366 0.023534 0.014752
-0.01489 -0.019626 -0.037777 -0.030034 -0.006745 -0.027381 -0.062599 -0.035628 -0.060297 -0.026238 -0.033749
-0.010581 0.004004 0.007346 -0.007135 -0.014449 -0.0153 -0.023769 -0.008816 -0.008797 0.017818 0.001075
0.030009 0.013599 -0.005029 0.000949 0.013048 0.039776 -0.028406 -0.014824 -0.007831 -0.001708 0.01825
0.00053 -0.000504 -0.00935 0.003658 0.004342 0.017932 0.022076 -0.004729 0.056038 0.03436 -0.009489
-0.039072 -0.016754 -0.012755 -0.049534 -0.005331 -0.000587 -0.016929 -0.013391 -0.031141 -0.005789 -0.018627
0.012011 0.01242 -0.005426 -0.001562 0.019122 0.025429 -0.001188 0.012259 -0.011571 0.001386 -0.005965
-0.016115 -0.018351 0.007534 0.007111 -0.01123 0.004902 -0.02497 -0.023789 -0.028876 0.008861 0.010502
-0.013391 -0.010638 0.000258 -0.018359 0.0046 0.0066 0.060366 0.013735 0.09992 0.024564 0.026002
-0.016265 -0.019626 -0.005672 -0.015537 0.006153 -0.00171 -0.054629 -0.056818 -0.040429 -0.033619 -0.024287
0.027366 0.024917 -0.001815 -0.000146 -0.006258 0.000571 -0.009732 0.025487 0.024112 -0.017879 0.00974
-0.021865 -0.041558 0.003636 0.020316 -0.009732 -0.005422 -0.005528 -0.014008 -0.044362 -0.014536 -0.00911
0.003858 0.005962 -0.007246 -0.002005 -0.003324 0.001435 -0.059914 -0.023831 -0.07417 -0.003723 -0.010817
-0.041257 -0.036422 -0.00365 -0.037749 0.001595 0.008596 -0.043364 -0.012206 -0.054622 0 0.006561
-0.019217 -0.033885 0.013344 0.052058 0.001158 0.009659 0.131181 0.002852 0.104593 0.043266 0.033677
-0.003606 -0.008334 -0.001575 0.024387 0.007954 0.00197 0.091075 0.019905 0.148069 0.021356 0.035733
0.012306 0.004436 -0.032124 -0.013086 -0.012339 -0.007582 0.076795 0.006506 0.001636 -0.025631 0.02689
0.023239 0.009994 0.008298 0.033009 -0.003632 -0.006508 0.017571 0.00831 -0.018428 -0.035581 -0.023715
-0.018053 -0.014728 0.02867 0.023897 0.027701 0.005412 0.060945 0.002747 0.002852 0.033592 0.003542
-0.029415 -0.034801 0.006452 -0.034143 0.000285 0.031728 0.01101 0.012329 0.024881 -0.119028 0.011094
-0.000489 -0.007865 -0.02359 -0.036454 -0.001712 -0.009335 -0.097538 -0.018493 -0.082775 -0.007094 -0.008977
0.002323 0.006829 0.006828 0.010032 -0.011287 -0.004157 -0.011018 0.03079 -0.010083 -0.019371 -0.012582
0.003293 -0.000848 -0.030777 -0.018303 -0.009249 -0.010298 -0.075332 -0.020062 -0.055768 -0.02283 -0.036697
-0.018359 0.004243 0.030409 0.026015 0.081534 0.025028 0.05852 0.020018 0.105448 0.023695 0.014815
0.05494 0.053356 0.007313 0.015213 0.011059 0.011248 0.019512 -0.011151 0.032691 0.019748 0.046402
-0.036136 -0.030942 -0.053669 -0.035382 -0.009337 -0.013022 0.010633 -0.008119 -0.011103 -0.005079 0.027404
-0.005758 -0.002956 -0.020548 -0.01985 0.002289 -0.014569 0.009631 0 -0.008361 -0.007658 -0.013094
-0.020949 -0.01791 0.012867 -0.01042 0.006314 0.015342 -0.00212 0 -0.023127 0.005145 0.009828
0.004909 -0.003744 0.03673 0.011123 0.012415 0.006868 0.057886 0.030014 0.115413 0.033749 0.047689
0.019414 0.025094 -0.001066 0.034174 0.003692 0.003001 -0.011044 0.056512 -0.004864 0.019341 -0.01347
-0.007495 -0.013363 -0.005867 -0.022408 -0.004729 -0.016322 -0.062437 -0.014626 -0.058543 0.001522 -0.010829
0.001609 0.011627 0.035944 0.02858 0.033131 0.034015 0.049811 0.028414 0.033095 0.017776 0.033793
-0.008404 -0.003791 -0.002071 -0.00141 -0.005366 0.014977 0.022176 0.015258 0.060152 0.001642 0.004604
-0.00349 -0.006185 -0.012714 0.014265 0.001156 -0.003689 -0.064581 -0.004874 -0.061739 0.010134 0.000458
0.030269 0.032073 -0.000526 -0.027573 -0.007185 -0.000529 -0.039374 -0.007755 -0.054912 -0.012246 0.001374
-0.036421 0.003943 0.001578 0.006587 0.00168 0.002646 0.01516 0.014809 0.024271 0.002838 0.006404
-0.021545 -0.019404 0.013127 0.000854 0.01174 0.002111 0.025996 0.009728 0.051939 0.012809 0.012727
-0.008499 -0.012582 -0.008033 -0.016063 -0.008544 -0.005794 -0.050135 -0.016861 -0.049147 -0.008676 -0.020646
0.029221 0.018271 -0.016719 -0.007657 -0.005402 -0.01457 -0.024404 -0.010208 -0.034458 -0.014093 -0.015124
0.020189 0.020659 -0.008502 0.001601 -0.010863 0.006989 0.017452 -0.000413 0.023296 -0.007824 -0.009772
0.051948 0.023826 0.001072 -0.001454 -0.003007 -0.008009 -0.001144 0 -0.001695 0.004701 0.008929
-0.021987 -0.004745 0.007227 0.022853 0.013113 0.011303 0.038351 0.01981 0.027414 0.017811 0.011178
-0.01635 -0.029398 -0.026309 -0.024335 -0.016567 -0.007185 -0.029217 -0.020235 -0.016057 -0.014534 -0.041916
0.006844 0.003274 0.007915 0.00175 -0.001579 -0.015545 0.013061 -0.00413 0.00384 0.001053 0.013942
0.013231 0.009675 0.004062 0.012813 0.004877 0.011435 0.015695 0.010784 0.018169 0.002856 0.009009
-0.001917 0.006465 -0.002158 0.030477 0.007608 0.005922 0.05298 0.0119 0.036394 0.016489 0.017857
-0.009603 -0.009865 -0.010811 -0.013253 -0.010155 -0.014985 -0.004717 -0.024736 0 -0.01106 -0.022161
-0.04254 -0.035102 0.018306 -0.023328 0.009075 0.0163 0.006319 -0.012474 0.017671 0.017894 -0.000944
0.001139 0.010686 0.00483 -0.019543 0.004432 -0.023256 0.026164 -0.018526 0.016474 0.001025 0.018431
-0.033 -0.035163 -0.025634 -0.055958 -0.007916 -0.008484 -0.066803 -0.044187 -0.051029 -0.014196 -0.032483
-0.013729 -0.012312 -0.017265 0.002033 0.00811 0.011041 0.042077 -0.000898 0.031849 0.016033 -0.011511
-0.00981 0.010347 0.045176 0.00796 0.028286 0.027027 0.065548 0.049865 0.089913 0.00716 0.034449
-0.08542 -0.027884 -0.028015 -0.049551 -0.008328 -0.004519 -0.070866 -0.017116 -0.066284 -0.004352 -0.028612
0.052115 0.03008 0.011529 0.02346 -0.004962 0.003471 -0.010593 0.000871 0.001758 0.011657 0.019797
0.008488 0.020207 0.021981 0.031678 0.01688 0.037786 -0.003747 0.00261 0.016674 0.013539 0.019413
0.013107 0.017391 -0.000531 0.010029 0.00591 0.005128 -0.034928 0.017787 -0.008632 -0.011653 0.00836
-0.064143 -0.049264 -0.029756 -0.034372 -0.022628 0 -0.151448 -0.046036 -0.026992 -0.008627 -0.039152
0.051804 0.0221 -0.010679 0.024047 0.004093 -0.013776 0.033465 0.018767 0.097092 -0.001015 -0.01534
-0.040952 -0.022111 -0.030999 -0.024409 -0.027261 -0.012157 -0.109206 -0.04386 -0.055057 -0.050958 -0.052094
0.042412 0.035353 0.03142 0.034363 0.00681 0.007594 0.186743 0.045872 0.1653 0.043751 0.04982
0.083725 0.059363 0 0.017912 -0.015218 0.003118 0.24024 0.065351 0.037963 -0.031365 0.013209
-0.007534 -0.005353 -0.030186 -0.028425 -0.02919 -0.029534 -0.030993 -0.04858 -0.028546 -0.026782 -0.040077
-0.040401 -0.021413 -0.038835 -0.016409 0.002041 0.010678 -0.001 -0.016443 -0.013407 -0.002488 -0.031187
0.00362 -0.002691 -0.016637 -0.028329 0.01575 -0.006075 -0.051526 0.00308 -0.022896 0.009819 -0.004154
0.02672 0.026282 0.039275 0.003563 0.015907 0.007441 0.023734 0.029825 -0.051248 0.018367 0.037539
-0.007938 -0.005945 0.01686 0.035023 0.013947 -0.007386 0.038125 0.01448 0.095382 0.004698 0.040201
-0.090897 -0.108683 -0.066038 -0.066116 -0.031015 0.003189 -0.119107 -0.085222 -0.193401 -0.046613 -0.129952
0.056846 0.064258 0.030303 -0.004842 0.009107 0.022517 0.155493 0.035337 0.159091 0.027373 0.08995
-0.034812 -0.003395 0.003268 -0.044463 0.012873 0.040156 0.121404 -0.027039 0.008235 -0.003696 -0.014264
-0.04215 -0.032117 -0.032573 -0.083055 0.005765 -0.01071 -0.021739 -0.034169 -0.090237 -0.04282 -0.05168
-0.023331 -0.002262 -0.022651 -0.019341 -0.016415 0.004054 -0.184444 0.002358 -0.040188 0.010982 0.003815
-0.021167 -0.031998 -0.044472 -0.03925 -0.038013 -0.017411 -0.051226 -0.037177 -0.071492 -0.034026 -0.011808
-0.055298 -0.045419 -0.045231 -0.038008 -0.013493 -0.006934 -0.12981 -0.079179 -0.099064 -0.044154 -0.054576
0.014225 -0.003408 0.024374 0.006761 -0.052896 -0.023532 -0.049505 -0.026539 -0.047125 -0.012803 -0.009329
-0.132194 -0.124487 0.018096 -0.059811 -0.063808 -0.082362 -0.102083 -0.062704 -0.066499 -0.046618 -0.040024
-0.104031 -0.096406 0.016458 -0.037277 -0.043759 -0.015296 0.091261 0.002327 0.063753 -0.009191 -0.058246
0.166079 0.208542 0.026554 0.147229 0.105021 0.044842 0.11623 0.118398 0.118177 0.104267 0.104818
0.012802 -0.019316 -0.065931 -0.040218 -0.046626 0.009818 0.182222 -0.037883 0.119024 -0.018649 -0.019446
-0.138167 -0.124891 -0.098278 -0.11434 -0.053594 -0.036667 -0.128357 -0.106257 -0.150888 -0.082178 -0.144832
0.058057 0.052017 0.053184 0.017356 0.03368 0.037197 -0.020333 0.071213 0.024894 0.077971 0.07941
0.010974 -0.011886 -0.040576 -0.071985 -0.006708 0.023075 -0.064151 0.009014 0.031524 0.003288 -0.008464
0.09941 0.116439 0.072092 0.040183 0.038913 -0.004076 0.014113 0.058626 0.009018 0.001725 0.048588
-0.065304 -0.040368 0.031542 -0.050611 -0.026776 0.003274 -0.060305 -0.058017 -0.034757 -0.038223 -0.038197
-0.090808 -0.075749 -0.030578 -0.05949 -0.058206 -0.020669 -0.060649 -0.025196 -0.063786 -0.041353 -0.075521
0.049531 0.081471 0.000693 -0.031763 -0.009011 0.027492 -0.015766 -0.009765 -0.018956 -0.025023 0.001408
-0.059041 -0.042834 -0.038102 -0.058258 -0.040316 -0.032703 -0.073989 -0.053944 -0.011481 -0.024516 -0.080872
-0.058411 -0.034423 -0.120634 -0.015616 -0.020915 0.003632 -0.033773 -0.013489 -0.025496 0.019046 0.042081
0.099518 0.134662 0.13923 0.066199 0.09403 0.085189 0.143223 0.137974 0.159884 0.107514 0.245228
0.009171 0.013996 -0.054278 0.034049 0.001335 -0.039507 -0.037286 -0.024031 -0.051379 -0.010438 -0.099057
0.033699 0.044789 0.114405 0.034034 0.0705 0.013355 0.027885 -0.004477 0.007133 0.001582 -0.01178
0.003279 0.005662 0.045362 0.02221 -0.022887 0.000264 0.04119 -0.001124 0.026233 0.000702 0.043709
-0.008652 -0.012198 0.005873 0.021204 0.012269 0.007378 0.024908 -0.032077 0.012781 -0.062094 0.084391
0.081652 0.061067 0.03049 0.083056 0.04124 0.019095 0.049321 0.065698 0.080767 0.030297 0.039789
-0.04142 -0.042333 -0.033994 -0.043787 -0.036886 -0.01694 -0.139646 -0.051282 -0.107193 -0.02505 -0.048959
-0.081369 -0.063702 -0.02737 -0.069307 -0.033119 -0.038903 -0.087886 -0.025877 -0.079911 -0.003724 -0.011834
0.050295 0.047782 0.015075 0.022606 0.023052 0.011138 0.026042 0.03778 -0.006896 0.010465 0.042515
-0.012602 0.011979 -0.020132 -0.027048 0.00841 0.002149 -0.051607 -0.000569 -0.05787 -0.019789 -0.049971
-0.036324 -0.010761 -0.027619 -0.014435 -0.025806 -0.006434 -0.036574 -0.022197 -0.015663 -0.013585 -0.048368
-0.092502 -0.085124 -0.019051 -0.048549 -0.038766 -0.010254 -0.107407 -0.036671 -0.062714 -0.063887 -0.04892
0.104176 0.125297 0.085099 0.123432 0.070408 0.05916 -0.01971 0.0429 0.117177 0.024395 0.086172
-0.036397 -0.031436 -0.046209 -0.062167 -0.025746 -0.033977 0.007407 -0.03708 -0.07062 -0.038223 -0.044895
-0.013294 -0.026142 -0.035824 -0.034091 0.000322 0.003464 -0.066176 -0.024669 -0.042321 -0.015605 -0.021893
0.066938 0.037016 0.019816 0.013725 0.031733 -0.002124 -0.059618 0.014806 -0.020757 -0.011626 0.015142
-0.071157 -0.038011 -0.034004 -0.064106 -0.01655 -0.01703 -0.23445 -0.083283 -0.094017 -0.031865 -0.107004
-0.097972 -0.087948 -0.037356 -0.03041 -0.03953 -0.041148 -0.264062 -0.040451 -0.049434 -0.006185 -0.034132
0.120574 0.094565 -0.015299 0.055725 0.035537 0.023998 -0.199575 0.048376 0.065105 0.038231 0.057895
0.057003 0.05405 0.075407 0.048169 0.019792 -0.07582 0.578249 0.081081 0.183377 0.05866 0.085999
0.03474 0.030013 -0.020085 0.025592 -0.018 -0.074284 0.021849 -0.059756 0.061417 0.024671 0.027487
0.066953 0.044427 0.003596 0.055272 0.011954 0.027393 0.15954 0.062905 0.0273 0.015394 0.06051
-0.039151 -0.01151 0.036546 0.042207 0.024886 0.005332 0.175886 0.009152 -0.006066 0.000389 0.041441
-0.085682 -0.08847 -0.064293 -0.107587 -0.05594 -0.067083 -0.221954 -0.095526 -0.211566 -0.069167 -0.108997
0.031237 0.048875 0.000369 0.038819 0.01986 0.014047 0.11938 0.024064 0.079617 0.045711 0.035599
0.004846 -0.01059 -0.027696 0.043421 0.015802 0.000989 0.083103 0.045039 0.078525 0.026347 0.00375
-0.069936 -0.039871 0.024687 -0.05372 -0.029541 -0.025371 -0.053708 -0.042473 -0.018993 0.025865 -0.017435
0.032195 0.037068 0.033358 0.019723 0.02024 0.017579 0.041892 0.039791 0.055825 0.053649 0.024081
0.064476 0.049315 0.020803 0.10873 -0.025869 -0.007973 0.098573 0.082183 0.049205 -0.007017 0.024134
0.005506 -0.032398 -0.006676 -0.000943 -0.022809 -0.026122 0.008264 -0.005217 -0.042237 -0.037869 -0.008459
0.042636 0.038115 0.029006 0.030439 -0.013505 -0.024415 -0.028103 0.009907 -0.024331 0.011111 0.002438
-0.009379 0.013004 -0.009969 -0.033661 -0.010309 0.00846 -0.087952 -0.024235 -0.131858 -0.030359 -0.029179
-0.026889 -0.005789 -0.012153 -0.002844 0.01127 0.002447 0.017173 0.004731 0.009695 0.02574 -0.020038
0.009924 -0.01 -0.01652 0.003089 0.00304 -0.010809 -0.038961 -0.008829 -0.071479 -0.01236 -0.003195
0.042967 0.010229 -0.008578 0.037669 0.054209 0.038421 0.112162 0.034442 0.128303 0.005499 0.054487
-0.013117 -0.027718 -0.04434 0.019406 -0.007026 -0.020027 -0.048603 -0.033295 0.000339 0.01716 -0.006687
-0.035193 -0.049336 0.028668 -0.055767 0.027983 -0.005196 -0.051086 -0.010689 0.009841 0.003893 -0.032436
-0.014358 -0.029851 -0.011368 0.012571 0.016896 -0.003161 -0.055182 -0.001201 0.040659 -0.006648 -0.003163
-0.025 -0.020607 -0.001855 -0.021316 0.017538 -0.020437 -0.038462 -0.016226 -0.033258 -0.019892 -0.004442
-0.021603 -0.002738 -0.014493 -0.015558 -0.004385 0.001439 -0.034074 -0.007941 -0.031396 -0.02371 -0.010198
-0.009492 0.006069 0.019608 0.018964 0.026879 0.037715 0.039877 0.006773 0.013793 0.004274 -0.009015
0.012292 0.010485 -0.011465 0.019327 0.007098 -0.014884 -0.007375 -0.004893 0.002721 -0.004256 0.013645
0.008438 0.017058 0.018706 -0.008895 -0.010426 0.01019 -0.023774 -0.01598 -0.005767 -0.012434 -0.004487
0.05 0.025576 0.040397 0.031176 0.009349 0.026087 0.035008 0.013741 0.052883 0.005902 0.059884
0.006803 0.00804 0.014472 0.023133 0.007645 0.017288 -0.013235 0.004313 0.033377 0.026794 0.025516
0.05888 0.034473 0.022269 0.050146 0.01138 0.013995 0.064083 0.040491 0.044528 0.01619 0.065758
0.011304 0.00183 0.014295 -0.017693 -0.018609 -0.000986 -0.008403 0.008844 -0.008106 -0.019869 -0.049889
0.003786 0.009001 -0.015101 -0.006076 -0.02249 -0.019737 0.053672 0.039743 0.033293 -0.016064 0.011744
-0.043822 -0.043827 0.001363 -0.046507 -0.008722 -0.016779 -0.041555 -0.026419 -0.072056 -0.02585 -0.034243
0.014087 0.003786 -0.001701 0.008015 -0.005765 -0.002048 0.001399 0.012702 -0.023674 0.010575 0.016226
-0.037044 -0.019127 -0.124404 -0.018628 -0.009765 -0.006156 -0.057263 -0.047891 -0.05173 -0.029812 -0.034299
-0.029236 -0.027465 -0.029584 -0.046528 0.010632 0.008603 -0.17037 -0.017964 -0.074668 0.005902 -0.038579
0.01486 0.01412 0.070598 0.005098 -0.017381 -0.009894 0.053571 0.003049 0.029477 -0.009913 -0.023567
-0.039047 -0.029657 -0.029599 -0.049517 -0.025291 0.003446 -0.232203 -0.043161 -0.084467 -0.026767 -0.03392
-0.015441 0.015497 0.010039 0.01169 0.00382 0.009959 -0.154525 0.004447 -0.0043 0.017636 0.013504
0.018985 0.013706 0.025612 0.004062 0.007612 0.010541 -0.086162 0.000632 -0.053789 0.006808 0.021319
-0.074727 -0.047812 -0.023854 -0.0311 -0.015423 -0.001682 -0.2 -0.051201 -0.048963 -0.032377 -0.085453
0.080762 0.042746 0.009021 0.032098 0.013907 0.010448 0.310714 0.045969 0.001745 0.014401 0.074893
-0.026124 -0.01797 0.037571 -0.05866 -0.007252 0.000334 -0.152589 -0.021019 -0.044425 -0.009395 -0.01858
0.001871 0.012437 0.014265 -0.04217 -0.014224 0.00867 0.115756 0.033832 -0.119417 -0.010116 0.013523
0.019718 0.006637 0.007212 -0.083847 0.001621 0.001653 -0.040346 0.025802 -0.03882 0.00809 0.004003
0.007735 0.011222 -0.012173 -0.010713 0.007122 0.014521 0.066066 0.02638 -0.03608 0.011616 -0.008638
0.013129 0.023582 0.018123 0.02104 0.026197 0.012036 0.185916 0.008966 0.134078 -0.001879 0.069705
-0.059809 -0.04296 -0.025632 -0.034848 0.021457 -0.0045 -0.071259 -0.05628 -0.168965 -0.028446 -0.039474
0.007846 -0.001416 -0.017903 -0.031397 -0.00276 -0.019374 -0.089744 -0.060264 -0.061055 -0.030571 -0.044357
-0.037871 -0.003261 -0.003348 -0.018152 -0.010763 0.011854 0.028169 0.022712 0.0625 0.005996 0.003413
0.011371 0.019206 0.023143 -0.009904 0.02207 0.018549 -0.052055 0.020248 -0.109329 0.018102 -0.001361
-0.009081 -0.000558 0.002554 0.02034 -0.025852 -0.013419 0.008671 0.014085 -0.030687 -0.068083 -0.035422
0.023565 0.023045 0.039301 0.033007 0.00562 -0.005181 0.011461 0.032197 -0.022023 0.019777 -0.023305
0.021957 0.022526 0.016807 0.052831 0.019249 -0.005208 0.107649 0.042202 0.046798 0.031485 0.024584
0.012307 -0.006409 -0.012397 -0.016827 -0.022997 0.014725 0.01023 -0.01115 0.031034 -0.000885 0.016937
-0.049866 -0.044343 -0.030683 -0.055012 -0.023539 -0.027088 -0.151899 -0.047478 -0.140468 -0.026566 -0.060375
-0.003253 0.001968 -0.005396 0.006792 0.004151 0.002652 0.101493 0.007477 0.051362 -0.006141 0.002216
0.005222 -0.010525 0.01519 -0.003534 0.006518 0.012562 -0.02168 0.001855 -0.091044 0.017915 0.015475
-0.011472 -0.001861 -0.021375 -0.002579 -0.002843 0.008162 -0.033241 -0.006173 -0.013844 -0.035199 -0.008708
-0.059777 -0.050911 -0.006189 -0.063348 -0.032156 -0.035622 -0.123209 -0.050311 -0.163501 -0.014967 -0.056369
-0.015603 -0.000907 -0.011355 -0.018634 -0.003437 -0.013768 -0.04902 0.005232 0.080948 0.006173 -0.041117
-0.000237 0.008469 0.063727 -0.04993 -0.002792 0.006469 -0.137457 -0.02147 -0.174429 0.005663 0.050971
-0.056234 -0.024145 -0.031 -0.013323 -0.020422 -0.003721 -0.223108 0.00266 0.107301 0.003285 -0.011547
-0.04716 -0.032734 -0.031272 -0.057764 -0.018157 -0.027844 0.097436 -0.047745 -0.087912 -0.037184 -0.011682
0.044438 0.037178 0.000371 0.036624 0.019178 0.000699 0.214953 0.043872 0.238773 0.03352 0.093775
-0.021911 -0.027267 -0.018917 -0.038786 -0.011089 0.001396 -0.030769 -0.014676 0.084881 -0.012926 0.012248
0.001563 -0.005197 -0.021928 -0.031962 0.008155 -0.041478 -0.02381 -0.018957 0.057865 -0.010714 -0.050534
-0.028609 -0.038943 -0.005025 0.015683 0.014156 -0.026545 -0.390244 0.005521 -0.071649 0.019013 -0.020989
-0.059438 -0.050898 -0.014763 -0.099147 -0.033898 -0.011207 -0.2 -0.017159 -0.161826 -0.035427 -0.035988
0.003985 0.001909 -0.029968 0.013532 -0.014104 0.007934 0.016667 0.004888 0.009901 -0.003673 -0.007149
0.050468 0.026849 0.039837 0.132176 0.022331 -0.000375 -0.073771 0.059764 0.02451 0.002949 0.0192
-0.044534 -0.047571 -0.034793 -0.076651 -0.043857 -0.014623 -0.097345 -0.045902 -0.139713 -0.03063 -0.058085
-0.00113 0.032058 -0.009316 -0.011069 0.000357 0.010274 0.009804 -0.02543 -0.07564 -0.014661 -0.030833
0.033088 0.000172 -0.019624 0.029703 -0.017841 -0.033898 0.019417 -0.039492 0.050541 -0.013853 -0.035254
0.040241 0.060055 0.039199 0.108278 0.014351 0.025731 0.380952 0.074523 0.151203 0.044225 0.088235
-0.000526 -0.009064 0.012038 -0.007544 0.009671 -0.027366 0.062069 0.026307 0.076617 -0.014449 0.013104
-0.015534 0.035609 0.035686 0.026986 0.002306 0.023837 0.084416 0.032623 0.230129 0.032861 0.044462
-0.02621 -0.007729 0.015697 -0.008882 0.019643 0.027863 0.065868 0 -0.056349 0.032795 0.008514
-0.007965 0.000477 0.012439 -0.013443 -0.005207 0.01671 0.308989 -0.003868 0.000796 -0.001896 -0.035303
0.040975 0.037655 0.029784 0.015519 0.027739 0.00073 0.077253 0.04466 0.063644 0.04416 0.055688
0.018351 0.019599 -0.007231 0.023854 -0.019861 -0.016788 0.227092 0.022305 0.064323 0.010914 0.022607
-0.001045 0.008109 -0.029497 0.034219 -0.007447 -0.021529 -0.155844 -0.016364 -0.135629 0.014845 -0.03832
-0.011503 -0.036049 0.001501 -0.047166 0.001047 0.004552 0.007692 -0.019717 -0.078049 -0.006427 -0.025287
0.077757 0.068614 0.06257 0.09457 0.033816 0.017372 0.194657 0.067253 0.201058 0.060451 0.106918
-0.02773 -0.002603 0.006347 -0.007762 -0.014163 -0.004454 -0.038339 -0.017668 -0.022761 -0.024821 -0.006392
0.002019 0.010584 0.023826 -0.016667 0.012998 0.016033 -0.019934 -0.006595 0.086401 0.009707 -0.003574
0.015365 0.006743 -0.021218 0.064684 0.017896 -0.001468 -0.047458 0.044659 0.024205 0.035249 0.043759
0.000496 -0.018099 -0.011888 -0.01397 -0.012938 0.00882 -0.067616 -0.020797 -0.039163 -0.021874 -0.000687
-0.032482 -0.030479 -0.03397 -0.092916 -0.012099 -0.016393 -0.118321 -0.037758 -0.202389 -0.024262 -0.06121
0.003588 0.006587 0.00696 0.015619 0.003232 0.013333 0.095238 0.028204 0.078414 0.001514 -0.000733
