EMC DELL DD DOW EXC RTE DIS DVN
-0.005678 0.002135 -0.00815 -0.003322 -0.006894 0.005261 0.002579 0.012986
-0.007138 -0.0098 -0.021 -0.022424 -0.015123 -0.001308 -0.019293 0.00053
0.008627 0.033133 0.015621 0.019219 0.005286 0.025451 0.01377 -0.019801
0.071989 -0.000417 0.016299 0.024331 0.002629 0.005384 0.024256 0.047856
-0.001995 0.02375 -0.010391 -0.010986 -0.018232 -0.029588 -0.04168 -0.021753
0.001999 -0.006512 -0.011413 -0.017412 -0.040448 -0.026188 -0.008896 0.002318
-0.015957 0.040147 -0.026553 -0.020776 -0.026379 -0.01239 0.009641 -0.074335
0.009459 -0.011028 0.041983 0.030577 0.015112 0.010406 0.030952 0.009768
-0.01004 0.005575 0.001821 0.002119 0.004426 0.005101 0.003513 0.040495
-0.029074 -0.010297 -0.014769 -0.023263 0.002671 -0.004244 -0.015913 0.011135
0.045961 4e-04 0.044972 0.04021 -0.00799 -0.011526 0.035899 -0.042019
0.015979 0.0076 0.023615 0.0562 -0.00792 0.006369 0.02404 0.013393
-0.007208 0.005558 -0.012721 -0.003378 0.002571 -0.030282 -0.019512 0.022907
-0.010561 -0.007896 -0.005241 -0.00904 0.017411 0.012752 -0.01306 0.056417
0.002001 0.006765 0.002215 -0.005416 -0.015759 -0.019631 0.018589 -0.014982
0.019973 -0.009486 0.010168 0.00258 -0.004206 0.016889 0.005258 -0.027936
-0.009138 -0.017159 -0.021007 -0.008005 0 -0.005669 -0.012923 -0.00777
0 -0.007714 -0.011399 -0.014986 0.004633 -0.0014 -0.010287 0.045806
0 0.021686 -0.004748 -0.002926 0.007324 0.010617 0.002205 0.064725
0.007246 0.009612 0.00318 -0.00088 0.034738 0.021804 0.000314 0.013487
0.029431 0.00238 0.014266 0.002056 -0.012362 -0.00582 0.011624 -0.027757
-0.026684 -0.009102 -0.024782 -0.014654 -0.013702 0.00361 -0.018634 -0.004595
-0.000653 0.005192 0.004808 -0.002082 0.016163 0.031496 0.003481 0.033788
0.018942 0.018276 0.010253 0.002385 0.016958 0.002262 0.001577 0.014537
0.008333 -0.016387 0.020974 0.030033 -0.002844 -0.001316 0.026133 -0.033901
-0.028608 -0.13804 -0.018334 -0.014723 -0.015297 -0.026551 -0.007364 -0.01076
-0.034686 -0.041417 0.019577 0.006446 -0.02475 -0.031628 0.002782 -0.059187
0.008136 -0.024964 -0.006621 0.019796 -0.029293 -0.005294 0.002158 -0.006145
-0.062542 0.002462 -0.022439 -0.040251 -0.017939 -0.00733 -0.029837 -0.018026
0.007174 0.002456 0.005682 0.006544 -0.080006 -0.020332 -0.005707 0.021238
0.018519 -0.011759 0.022825 0.035165 0.02278 0.008364 0.049745 -0.006793
-0.044056 -0.043133 -0.020106 -0.01513 -0.058992 -0.030309 -0.014885 -0.081124
0.02414 0.000518 0.000226 0.009565 0.027187 0.012672 0.010484 0.049697
-0.002857 -0.006732 0.024346 0.033879 0.039701 0.021376 0.005188 0.0084
0.010029 -0.007299 0.020907 0.006665 0.024109 0.027055 0.009715 0.038836
-0.058156 -0.055147 -0.035568 -0.030621 -0.026173 -0.03837 -0.027059 -0.066027
0.006777 -0.111729 0.034198 0.009106 -0.014865 -0.044346 0.004635 0.053607
-0.039641 0.013141 -0.012319 -0.028483 -0.054565 -0.055814 -0.009843 -0.005194
-0.033489 0.065472 0.005252 0.039768 0.030953 0.000687 0.038832 0.044006
0.050766 -0.035942 0.045712 0.048576 0.062393 0.044533 0.028409 0.07675
-0.06135 -0.003608 -0.055162 -0.04393 0.005446 -0.016111 -0.043036 -0.030806
-0.004902 -0.014484 -0.015422 -0.045948 -0.017421 0.000446 -0.011547 -0.008704
0.001642 0.022658 -0.021257 0.009632 -0.009237 0.008462 -0.023363 0.002269
0.068852 0.013772 -0.025835 0.015611 0.028421 0.033124 0.022033 0.010336
-0.02454 0.004135 -0.014551 -0.021065 -0.017985 -0.032489 0.008623 -0.037802
-0.09827 -0.093529 -0.060491 -0.088608 -0.089339 -0.063073 -0.092214 -0.107736
0.04272 0.069435 0.021546 0.026486 0.023872 0.049399 0.032291 0.034952
0.000836 -0.020024 0.004218 -0.001573 -0.001118 -0.011459 -0.000326 -0.018202
-0.017544 -0.022291 -0.041512 -0.042862 -0.047962 -0.015229 -0.023468 -0.071923
-0.015306 -0.034199 0.000258 -0.015805 0.010747 0 -0.014019 -0.0071
-0.072539 -0.025574 -0.034536 -0.01907 -0.062967 -0.043047 -0.043331 -0.061932
-0.001862 -0.088156 -0.036305 -0.036494 -0.051418 -0.043656 -0.059802 -0.062791
-0.013993 -0.00369 0.000554 -0.014867 -0.041682 -0.040731 -0.033496 -0.001241
-0.012299 -0.005185 -0.065338 -0.073302 -0.060464 -0.034968 -0.073209 -0.133195
-0.030651 -0.010424 -0.010663 -0.053897 -0.0164 -0.07029 -0.031933 -0.044586
0.117589 0.14447 0.114671 0.069262 0.172013 0.141978 0.159722 0.214667
-0.05305 -0.074293 -0.027934 -0.004983 0.001801 0.017578 -0.038922 0.031833
-0.087768 -0.106534 -0.110251 -0.140601 -0.097969 -0.073257 -0.089953 -0.166888
0.020471 0.05008 0.051242 0.087853 0.033878 0.05102 0.038511 0.115882
-0.028084 -0.012869 -0.002363 -0.012773 0.050501 0.046602 0.019777 0.012731
0.049536 0.025307 0.071069 0.064691 0.001651 0.083364 0.072727 0.125706
-0.047198 -0.059088 -0.0799 -0.062721 -0.022348 -0.06382 -0.046704 -0.031242
0.029928 -0.047695 -0.053486 -0.075282 -0.057336 -0.077927 -0.089293 -0.10193
-0.057114 0.000835 -0.000317 0.10493 -0.008547 0.051448 0.015184 0.047303
0.05526 -0.040867 -0.068593 -0.023332 -0.026664 -0.002893 -0.033761 -0.038419
0.008056 0.02087 -0.052165 -0.044007 -0.029248 -0.069509 -0.054843 -0.076758
0.105894 0.120102 0.105396 0.101271 0.158498 0.098292 0.118858 0.089344
-0.050587 -0.077567 0.025708 -0.001592 -0.050183 -0.015924 0.002509 0.02207
0.09039 0.009893 0.016497 0.035088 0.053027 0.020196 0.056738 0.070075
0.027923 -0.004082 0 0.027735 -0.006775 -0.04033 0.022898 0.052728
-0.021222 0.033607 -0.000312 -0.014992 -0.02194 0.01435 -0.033578 -0.03673
0.018213 0.025377 0.037465 0.030822 0.081433 0.039409 0.039137 0.065605
-0.062181 -0.012374 -0.071321 -0.056478 -0.061705 -0.040831 -0.068793 -0.039036
-0.049046 -0.057948 -0.059948 -0.042254 -0.060004 -0.034968 -0.058605 -0.072217
0.040115 0.043225 0.049983 -0.010212 0.063636 0.061442 0.024112 0.028514
-0.018366 -0.05498 -0.011819 -0.019397 -0.061873 -0.02372 -0.054795 0.022205
-0.04116 -0.044688 -0.044518 -0.040404 0.039612 -0.003708 -0.013587 -0.048843
-0.038049 -0.073257 -0.039638 -0.068421 -0.026577 -0.026312 -0.07438 -0.082027
0.057809 -0.021905 0.076443 0.047081 0.099071 0.091748 0.073909 0.089062
-0.043145 0.06037 -0.063503 -0.049011 -0.09014 -0.034171 -0.026328 -0.051906
-0.012024 -0.033976 -0.017135 -0.023168 0.00969 -0.020252 -0.063567 -0.006701
0.034483 0.007605 -0.001484 0.009197 0.001175 0.009698 0.047112 0.018372
-0.039216 -0.023585 -0.098811 -0.081055 -0.036972 -0.010995 -0.035317 -0.033545
-0.096939 -0.052174 -0.095218 -0.132568 -0.085923 -0.016228 -0.060682 -0.132274
0.050847 -0.051988 0.049203 0.045728 0.111111 0.113911 0.127603 0.158992
0.089247 0.090323 0.054711 0.052359 0.0622 -0.009445 0.051136 0.055394
-0.033564 0.027613 -0.006587 -0.003281 0.014498 -0.011301 -0.007658 0.003985
0.072523 0.060461 0.020721 0.03785 0.021344 -0.001072 0.021335 0.024908
0.006667 0.01086 0.017458 -0.019556 0.021443 0.014303 0.000889 -0.03405
-0.041627 -0.100269 -0.113328 -0.033423 -0.087885 -0.046533 -0.097247 -0.091927
0.026653 0.046766 0.062106 0.037368 0.037839 0.02243 0.055583 0.02116
0.024038 0.002852 0.000424 0.013441 0.035708 0.010849 0.022367 0.005069
-0.032864 -0.02654 0.003388 -0.028117 -0.064235 -0.026234 -0.006837 -0.078167
0.049515 0.042843 0.018151 0.037118 0.028311 0.017757 0.044975 -0.01432
0.033302 0.120448 0.09204 0.072105 0.037149 -0.015522 0.094422 0.066275
-0.050134 -0.011667 0.001519 -0.059892 -0.035273 -0.024077 -0.055778 0.014084
-0.016965 0.013491 0.006444 0.019321 0.052017 0.013024 0.007225 0.095411
0.008629 -0.027454 -0.022975 -0.001025 -0.022931 -0.002843 -0.022363 -0.019708
0.023764 -0.017964 0.025829 0.010769 0.003117 0.01091 -0.009202 -0.041144
0.001857 -0.030488 -0.016535 0.003552 -0.021385 -0.01116 0.007077 -0.011021
0.027804 0.059299 0.054261 0.051567 0.040717 0.024309 0.044357 0.045617
-0.009017 -0.00933 -0.017398 -0.009615 -0.047021 -0.019615 -0.00841 -0.0243
-0.014559 -0.027397 -0.051642 -0.027184 -0.009793 0.006299 -0.031807 -0.059278
0.010157 -0.023768 -0.004278 0.001996 0.002472 0.004664 -0.017521 0.034061
-0.056673 -0.011722 -0.023828 -0.021414 -0.024663 0.001466 -0.022292 -0.055547
-0.016473 -0.011861 -0.019608 -0.017812 0.004279 -0.015248 -0.003648 -0.000951
0.000985 -0.016621 0.010612 -0.009844 0.016657 0.00929 0.006407 -0.000476
0.014764 0 0.008885 0.012036 0.00381 0.002945 0.00864 0.016193
-0.00194 -0.029108 -0.019616 -0.186143 -0.002277 -0.000122 -0.032011 0.024059
0.01069 -0.010638 0.025316 0.015013 0.035762 0.007098 0.047042 -0.000915
0.006731 0.000978 0.007567 -0.029582 0.021304 0.010208 0.009342 0.003359
0.037249 0.049805 0.034783 0.021206 0.028052 0.018766 0.054209 0.042307
-0.014733 -0.013023 0.00573 -0.023361 0.002974 0.008856 -0.017559 0.036356
0.058879 0.04147 0.050133 0.066445 0.001395 -0.016854 0.034468 -0.008594
-0.013239 0.00905 -0.071971 0.001869 -0.038314 -0.012738 -0.046483 -0.041637
0.063506 0.010762 0.01286 -0.016791 0.002354 0.000121 -0.012079 -0.012307
-0.011775 -0.01331 -0.022316 0 -0.021319 -0.034 -0.025764 -0.015763
-0.015319 -0.042266 -0.01889 -0.003163 0.007938 0.008737 -0.02017 -0.03676
-0.025065 0.010329 0.011231 -0.013325 -0.024725 -0.039718 -0.030192 0.018686
-0.006206 -0.041822 -0.052757 -0.028296 -0.00939 -0.018297 -0.018868 -0.05021
0.001784 0.022308 0.032245 0.005956 0.005498 -0.000263 0.026923 -0.019149
0.003562 -0.025617 0.012982 -0.011184 0.033182 0.012341 0.004682 -0.020858
-0.067436 -0.040896 -0.066079 -0.075848 -0.039234 0.015562 -0.05685 -0.066121
0.042816 0.035533 0.049743 0.066955 0.009497 -0.005746 0.048913 0.084672
-0.005474 -0.021569 -0.022876 -0.02969 0.013735 -0.006293 -0.012247 -0.034152
0.023853 0.016032 0.010033 -0.003477 0.014291 0.008918 -0.017167 0.077164
-0.015233 0.016765 -0.040563 -0.076064 0.034035 0.020753 0.01213 0.011966
-0.027298 -0.023278 0.003883 -0.003776 -0.018935 0 0.018696 -0.012304
0.085126 0.080437 0.061882 0.018954 0.032468 0.001883 0.048471 0.044006
-0.014655 -0.085478 -0.037637 -0.084077 -0.015024 -0.028811 -0.04623 -0.026189
-0.034121 -0.045226 -0.034483 -0.058489 -0.038311 -0.015091 -0.026824 -0.019733
0.019928 -0.02 -0.013502 -0.046592 0.019919 -0.039026 -0.023211 -0.024838
0.010657 0.049409 0.030905 0.027149 0.026582 0.00586 0.020792 0.030631
-0.005272 0.002047 -0.002998 -0.051101 0.01603 -0.007587 -0.078565 -0.061702
0.039753 -0.036772 0.021907 0.012999 -0.009882 -0.005461 -0.015263 0.023928
0.015293 0.003181 0.032787 -0.00275 0.012257 0.019767 0.039551 -0.02152
0.046862 0.019028 0.010989 -0.02114 -0.006573 -0.013326 -0.000514 0.019759
-0.047162 -0.049793 -0.047101 -0.028169 -0.0249 -0.027292 -0.034979 -0.053075
0.010906 -0.015284 -0.005492 -0.029952 0.003661 0.003259 -0.013859 -0.063523
-0.008299 0.01663 -0.009511 0 -0.033764 -0.020198 0.017838 -0.016341
0.009205 -0.005453 -0.022261 -0.050797 -0.002045 0.008793 -0.016463 0.016805
-0.029022 -0.026316 -0.053125 -0.095488 -0.060905 -0.00886 -0.036717 -0.079217
0.01281 -0.025901 -0.0033 -0.00232 -0.025982 -0.009948 -0.011771 0.010728
-0.056492 -0.061272 -0.012299 -0.046512 0.011607 0.012087 0.003403 0.00939
-0.016086 0.035714 -0.023946 -0.012195 -0.035024 -0.026763 -0.009045 -0.031547
-0.032698 -0.049941 -0.07213 -0.085185 -0.033792 -0.02395 -0.031945 -0.049906
0.015962 0.033792 0.042306 0.071525 0.051382 0.033778 0.055981 0.026593
0.023105 0.012106 -0.024353 -0.056675 -0.000205 0.003223 -0.03125 -0.0304
-0.02439 -0.017943 -0.017161 -0.00534 -0.016636 -0.001168 -0.028802 0.004195
-0.027778 0.038977 -0.007407 -0.038926 -0.013784 -0.014622 -0.005338 -0.039798
-0.034286 -0.011723 -0.070362 -0.030726 -0.015671 -0.02953 -0.042934 -0.099153
0.000986 0.085409 0.006307 -0.001441 -0.039157 -0.036086 0.019315 0.039146
0.044335 -0.029508 0.037607 0.018759 0.025078 0.023001 0.035452 0.045499
-0.051887 -0.05518 -0.068094 -0.083569 -0.035387 -0.016126 -0.05608 -0.035564
-0.01194 -0.002384 -0.005893 0.098918 0.011096 0.001103 -0.010006 -0.031538
-0.008056 -0.039427 -0.043272 -0.109705 -0.018141 -0.036367 -0.015161 -0.027054
0.082233 0.089552 0.110285 0.085308 -0.028969 0.028263 0.065427 0.039907
-0.002814 0.025114 0.023996 -0.064047 -0.056848 -0.024309 -0.001204 0.047289
0.031044 0.051225 0.038692 0.088647 0.030635 -0.004885 0.050633 0.046572
-0.025547 -0.007415 0.02256 0.08 0.015466 -0.009491 -0.017212 0.024031
-0.006554 -0.05016 0.039507 0.044974 0.028558 0.031555 0.00467 0.026124
0.034873 0.049438 0.015795 0.020253 0.020361 0.027226 0.035445 0.023733
0.032787 0.029979 0.045675 0.019851 0.010658 0.041628 0.016274 -0.000211
0.012346 0.043659 -0.000465 -0.010949 0.005385 0.010777 -0.022639 0.031197
-0.01655 -0.015936 -0.039517 -0.055351 -0.023432 -0.007108 -0.014124 -0.026983
0.051373 0.057692 0.080833 0.123698 0.044104 0.032513 0.084241 0.093277
-0.001685 -0.003828 0.019257 0.001159 -0.023638 -0.026578 -0.033298 -0.047079
-0.02616 -0.023055 0.004394 0.018519 -0.000224 -0.00549 0.013122 -0.002823
0.040728 0.017699 0.027122 0.064773 0.028924 0.027007 0.028602 -0.020829
-0.036636 -0.038647 -0.03322 -0.027748 -0.003269 -0.012059 -0.024659 -0.052251
-0.031115 -0.046231 -0.033921 -0.073661 -0.022081 -0.015735 -0.039806 -0.027675
0.016949 -0.001054 0.01824 0.015663 0.014755 0.017331 0.017367 0.001569
0.023684 0.00422 0.049709 0.045077 -0.002423 0.008959 0.034692 0.040054
0.03856 -0.002101 0.076365 0.128263 0.035336 0.013683 0.075572 0.041308
0.030528 0.086316 0.02933 0.10664 0.036689 -0.006031 -0.010391 0.032025
-0.009608 0.000969 -0.020408 -0.02 -0.018313 -0.014302 -0.019 -0.031231
-0.039612 -0.048403 -0.044025 -0.075139 -0.009013 -0.005569 -0.025484 -0.042777
0.061448 0.03764 0.024671 0.018054 0.012479 -0.001769 0.012552 0.013817
0.050753 0.054902 0.0626 0.077833 -0.001253 -0.027905 0.026859 0.041525
-0.040755 -0.02881 0.012462 0.027422 -0.014851 -0.021264 -0.017606 -0.002045
0.003147 0.001914 -0.005968 -0.051601 -0.012739 -0.007138 -0.026114 0.019053
-0.019608 -0.025788 0.028143 0.053471 0.009677 0.022976 0.037329 0.003418
0.0288 0.066667 0.034307 0.060552 -0.026198 0.02139 0.039534 0
-0.003888 0.016544 0.002823 0.057935 0.009186 0.020045 -0.006338 0.044881
-0.026542 -0.067812 -0.059113 -0.088889 -0.009536 -0.023024 -0.047596 -0.073826
0 0.023278 0.049364 0.060976 0.006346 -0.007355 0.003091 0.034783
0.018444 0.007583 -0.011404 0.02381 -0.01022 -0.016634 -0.003595 -0.004002
-0.041732 0.008467 -0.010094 -0.006415 0.005712 -0.002922 0.011856 0.02491
-0.017256 0.030784 0.04807 0.048426 -0.023154 -0.012955 0.032094 0.026264
-0.013378 0.00362 -0.044475 -0.029253 0.028623 0.010781 -0.025666 -0.027502
0.019491 -0.018936 0.000364 0.030928 -0.018478 -0.006338 -0.011651 0.001571
0.020781 0.034007 0.018539 0.039231 0.017497 0.011668 0.076884 0.030392
0.020358 0.032889 -0.004283 0.184308 0.004136 -0.003998 0.042361 -0.013321
-0.006385 0.019794 -0.001075 -0.01875 0.018426 0.032886 0.001827 0.044166
0.031325 0.036287 0.054898 0.043949 0.014049 0.062481 0.041933 0.056151
-0.003115 -0.034202 -0.011224 -0.003661 -0.003778 0.009848 0.012686 -0.047219
-0.001563 0.00253 -0.010664 -0.06981 -0.005478 0.01825 0.117495 0.11986
-0.035211 -0.068966 -0.029555 0.036866 0.021398 0.020386 -0.020874 -0.010982
0.025142 -0.023487 0.01684 0.111111 0.040241 0.001609 0.005132 0.057673
-0.023734 0.019426 -0.026427 0.007429 0.002193 -0.006693 -0.029458 -0.007364
-0.017828 0.017241 0.017372 -0.033466 0.017907 0.011709 -0.015783 0.023836
-0.028878 -0.024086 -0.038065 -0.085681 -0.027854 -0.006729 -0.029605 -0.040549
0.009346 -0.000914 0.012768 0.060334 -0.006096 -0.003252 -0.005085 -0.003535
0.00505 0.004574 -0.001483 -0.003027 -0.034553 -0.002039 -0.002981 -0.056604
0.007538 0.029144 0.047902 0.071645 -0.024354 0.001634 0.034173 0.051624
0.0133 0.023009 0.004252 0.013031 0.023008 0.016454 -0.016109 0.010241
-0.029532 -0.032872 -0.00494 -0.006711 -0.016126 -0.008963 -0.011335 -0.005471
-0.004227 -0.031306 -0.031915 -0.038851 -0.009705 -0.026728 -0.013588 -0.030901
-0.014431 0.001847 0.017216 0.012302 0.015679 0.006657 0.020233 -0.002504
0.035314 0.026728 0.019445 -0.019676 0.026372 0.015982 0.035443 0.02795
0.004992 -0.001795 -0.026492 -0.001181 -0.01525 -0.01668 -0.027302 -0.018398
-0.02649 0.032374 0.008345 -0.002955 0.01591 0.016136 0.005027 0.033505
-0.00085 0.00784 0.024469 0.048014 0.002506 0.012758 0.009587 0.014925
0.057021 0.052723 0.050228 -0.032805 0.026245 0.029215 0.033443 0.050759
0.034622 -0.019704 0.005017 0.095322 -0.014613 -0.015885 0.003995 -0.004816
-0.028794 -0.026801 -0.038602 -0.05606 -0.035015 -0.019053 -0.00199 -0.04098
0.028846 0.041308 -0.006231 0.016403 0.03031 0.004046 0.002392 0.032009
0.003115 -0.001653 -0.059561 -0.022816 0.003936 -0.003627 -0.007558 -0.011153
-0.003882 0.016556 -0.029259 -0.034738 -0.020842 -0.009033 0.01523 -0.01267
0.002338 0.026059 0.02747 0.054277 0.009062 -0.000544 0 0.003912
0.001555 0.026984 -0.005941 -0.017348 0.05117 0.014294 -0.00908 -0.006235
0.015528 0.025502 0.012701 -0.007403 -0.003974 0.020132 0.005179 0.040784
0.013761 0.009043 -0.004058 -0.005164 0.008977 0.029338 -0.006738 -0.009971
-0.021116 -0.038835 -0.044815 -0.038062 -0.027481 -0.025562 -0.032322 -0.028079
-0.027735 -0.00777 -0.022877 -0.035971 -0.005286 0.003148 -0.03134 -0.0168
0.004754 -0.000783 -0.015873 0.003109 -0.010219 -0.0034 0.008089 -0.016448
0.015773 -0.011756 0.014919 0.00124 0.041916 0.025453 0.001689 -0.00276
0.017081 0.053925 -0.007946 0.009907 -0.010305 -0.016505 -0.00801 -0.028981
-0.035878 -0.023326 -0.034842 -0.069896 -0.019023 -0.001821 -0.036974 -0.055835
-0.003959 0 0.012448 0.005933 0.009594 -0.012511 0.009709 0.000888
0.033386 0.023112 0.017623 0.015072 0.013951 -0.003035 0.000874 -0.009759
0.037692 0.027861 0.018526 0.025178 0.016949 0.026079 0.028384 0.018097
0.001483 0.002198 0.003559 0.020151 -0.005882 -0.013934 -0.005095 -0.024815
-0.005181 0.013158 0.024823 0.001246 -0.004339 0.023551 0.009816 0.001444
-0.025298 -0.00938 -0.014994 0.004356 0.014461 -0.009076 -0.013948 -0.017841
0.003053 -0.024763 0.007026 -0.009913 0.006835 0.008514 0.005144 0.010642
-0.027397 -0.031367 -0.039535 -0.053817 -0.042475 -0.044768 -0.026013 -0.051924
0.008607 0.034695 0.022195 0.007275 -0.0079 0.010578 0.010946 -0.017809
-0.031032 -0.031297 -0.050928 -0.029547 -0.025112 -0.031668 -0.024253 -0.026906
0.002402 -0.003846 0.005824 -0.00406 0.009633 0.0026 -0.012872 -0.001002
0.019169 0.015444 0.013234 0.002717 0.004771 0.002184 0.01304 0.019856
0.003135 0.005323 0.00449 -0.006775 -0.002064 -0.009805 -0.005326 -0.0059
0.017188 -0.015129 0.026412 0.042974 0.024617 0.014303 0.012941 0.025717
-0.010753 -0.080645 0.011481 0.005886 0.011104 0.014508 0.018062 0.018129
0.037267 0.02924 0.055969 0.076073 0.031549 0.010158 0.041973 0.02974
0.028443 0.034903 0.01705 -0.006646 0.005226 0.000794 0.029485 0.017108
0.0131 -0.006275 0.004738 0.033455 -0.009821 -0.010312 -0.011295 0.007054
0.017241 0.02131 0.027566 0.048264 0.012252 0.018835 0.035088 0.010237
0.031073 0.032458 -0.000353 0.029759 0.024592 0.017307 -0.006701 0.010489
-0.013014 -0.004491 0.005297 0.037623 -0.013501 -0.004382 0.007143 -0.00475
0.040944 0.012782 0.059009 0.054125 0.026991 0.027702 0.05595 0.027046
-0.003333 0.002227 -0.003648 0.006481 0.007588 0.019776 -0.008209 0.006196
0.01204 0.015556 0.010652 -0.002972 -0.031411 -0.008646 -0.004891 0.003934
0.011236 0.018964 -0.008564 0.003974 -0.013465 -0.008971 -0.003025 -0.031181
0.003268 -0.017895 -0.018605 0.002969 -0.01288 -0.00264 -0.018203 -0.01108
-0.000651 -0.010933 0.042993 0.062161 0.008958 0.017774 0.012746 0.018495
-0.018253 -0.014001 0.003895 -0.016721 -0.018336 -0.005078 -0.041953 0.014318
0.0166 0.016442 0.031361 0.061408 0.011011 0.008092 0.015924 0.040282
0 0.007353 0.007524 0.024922 -0.009724 -0.033712 0.004702 0.013238
-0.009798 -0.005109 -0.001867 0.026487 -0.019442 -0.011246 -0.014431 0.033154
0.004617 -0.034483 0.011845 -0.015228 -0.006409 0.019775 0.003957 0.001739
0.000657 0.00304 0.011399 -0.00988 0.008668 -0.00038 0.05203 0.006943
-0.011811 0.029545 -0.013707 -0.031236 0.007594 -0.001775 -0.009367 0.010186
-0.00996 -0.015453 0.01853 0.004478 -0.000198 0.010387 -0.020424 -0.003258
0.018779 0.03438 -0.002426 0 0.002083 0.012565 0.012355 -0.004202
0.002633 0.032514 0.022776 0.018279 0.007201 0.000251 0.001526 0.011566
-0.00394 -0.006298 -0.026181 -0.031086 -0.007349 -0.009273 -0.015232 -0.030748
-0.025709 -0.019014 -0.040173 -0.055129 -0.014206 -0.01151 -0.029776 -0.020405
0.009472 0.035894 0.008693 0.009087 -0.001015 0.011516 0.004384 0.008462
0.010724 0.001386 0.017874 0.016588 0.002235 0.006199 0.011111 0.012425
0.003316 0.00692 0.001568 0.001399 0.001419 0.003394 0.016091 0.012113
0.010575 -0.004124 0.024108 0.053538 0.035223 0.024684 0.034763 0.013071
-0.011772 0.020014 -0.011617 -0.015908 0.000978 -0.000734 0.000373 0.000933
0.005295 -0.014208 0.002165 -0.031882 -0.006251 0.000857 0.002612 -0.023451
0.032258 0.006863 -0.000617 0 -0.004914 -0.009659 0.004838 -0.005566
0.022959 0.067076 -0.001544 -0.013915 -0.000593 -0.009259 0.00037 -0.006397
0.005611 0.017631 0.007114 0.029633 -0.001581 -0.003738 -0.006294 0.007082
-0.014259 -0.006277 -0.019349 -0.02741 -0.009701 -0.011882 -0.029806 -0.019019
-0.022641 -0.039166 -0.02756 -0.04744 -0.011995 -0.002152 -0.013825 -0.025415
0 0.009204 0.000322 -0.011341 -0.015783 -0.004313 -0.010903 0.023404
0.017375 -0.006515 0.018352 0.005486 0.001645 0.012613 0.001575 -0.00539
0.016445 0.028852 0.002529 0.057044 -0.004516 0.001258 0.018082 0.014617
0.014935 0.017208 0.003784 0.027217 0.004948 -0.000628 0.014672 0.030592
0.017781 -0.002506 -0.014766 0.047053 -0.001847 -0.007167 0.025495 0.000942
0.023494 0.040201 0.023278 0.024869 0.000617 -0.011145 0.052319 0.026675
-0.005297 0.002416 -0.008725 0.004257 -0.005957 -0.004995 0.002116 0.005808
0.001183 -0.012651 0.014775 0.068673 0.017979 0.010297 -0.011963 0.008073
-0.001182 0.010982 0.026952 0.024593 0.017864 -0.000127 0.007479 0.034905
0.007101 0.021123 0.022624 0.005033 0.026925 0.01975 0.002828 0.054315
-0.00235 -0.003546 -0.006195 0.014253 0.006215 -0.005623 0.003172 -0.014679
0.001178 -0.010083 0.001484 0.015951 -0.008493 0.016461 -0.000703 -0.005481
-0.008824 -0.040743 0.001185 -0.028037 -0.008371 -0.003709 -0.015471 -0.012578
0.018398 -0.017489 -0.002368 0.036538 0.005497 -0.001985 0.013571 0.019608
-0.003496 0.013986 -0.016914 -0.025232 -0.013862 -0.002735 -0.010571 -0.019231
0.003509 -0.011285 -0.025958 -0.01713 -0.007127 -0.004862 -0.003917 -0.028625
-0.020979 -0.027267 -0.016424 -0.020139 -0.005783 -0.005763 -0.012513 -0.010314
0.019643 0.021512 0.029616 0.049012 0.00722 0.005544 0.022085 0.012654
-0.006421 -0.031908 -0.004896 -0.001516 -0.00239 0.008271 -0.010273 -0.005146
0.001175 0.005933 -0.011685 -0.010626 -0.009581 -0.007457 -0.01718 -0.005024
-0.031103 -0.007864 -0.047915 -0.062908 -0.022773 -0.025545 -0.003642 -0.044705
0.015142 -0.006605 -0.001961 -0.032747 -0.010518 -0.005654 -0.005483 0.002799
0.01432 0.007314 0.02685 0.052476 0.004168 0.017317 0.016906 0.028527
0.026471 0.023762 0.0169 0.003619 0.01017 0.006352 0.018432 0.001507
0.001146 -0.009671 -0.003449 0.003606 -0.001849 -0.003534 -0.000355 0.000903
0.01889 0.029948 0.025802 0.033932 0.008028 -0.001013 0.017749 0.037895
0.019663 -0.000632 0.010736 0.009653 0.009189 0.011032 -0.001046 -0.008983
-0.017631 -0.024668 0.003338 -0.003442 0.00344 0.003637 0 0.011111
0.005048 -0.007134 0.008469 -0.004988 -0.003831 -0.015121 -0.008031 0.012001
0.013393 0.020901 0.036593 0.043964 0.001215 0.000127 0.017599 0.005001
0.015419 -0.012796 0.000289 -0.002586 0.012535 0.016874 0.011069 0.018908
-0.02603 -0.009851 -0.013596 -0.022593 0.000399 0.006114 0.005816 -0.005442
0.013363 0.005367 0.015249 0.024252 0.017166 0.004092 0.015986 0.008838
-0.026374 -0.000651 -0.021664 -0.007769 -0.022959 -0.01198 -0.017409 0.001112
-0.011851 -0.013029 -0.012696 -0.049217 0.005222 0.009375 -0.004089 -0.015558
-0.01028 0.018482 0.018242 0.037647 0.015784 0.001734 0.007184 -0.007196
0.009233 0.00324 -0.024082 -0.049509 -0.019079 -0.01978 -0.018682 -0.030415
-0.012007 -0.007106 -0.024376 -0.010338 -0.025466 -0.011098 -0.008307 -0.020229
-0.027199 -0.005205 0.00802 -0.001607 -0.006584 -0.000383 -0.016754 0.013465
