ORCL PEP PG PFE OXY NKE NSC NOV NWSA NYX
0.010391 -0.011155 -0.006913 0.008701 -0.003908 0.006645 -0.018219 -0.002497 -0.009864 -0.0659
0.022988 0.016624 0.004699 0.006326 0 -0.003407 -0.025515 0.011681 -0.001245 0.052557
-0.047901 -0.018299 -0.005197 -0.017143 -0.049505 -0.056838 -0.066914 -0.07835 -0.108479 -0.122357
0.049068 0.000198 0.009403 0.016279 0.096502 0.034436 0.003401 0.108277 0.075524 0.099436
-0.01421 -0.001784 -0.010596 -0.015446 -0.029217 -0.000657 0.004802 -0.024223 -0.06502 -0.037296
0.007808 0.005362 -0.016854 0.013945 0.02548 0.001096 -0.039921 0.060405 -0.03338 0.009201
0.010727 0.015804 0.006607 -0.103152 0.023046 -0.000219 0.033675 0.028092 -0.004317 -0.006238
0.018868 0.004279 0.005854 0.010863 -0.001584 -0.003503 0.066572 0.017078 -0.027457 0.044423
0.032407 0.007746 0.026102 -0.02402 0.046713 0.045924 0.058699 0.080224 0.120357 0.090153
-0.014013 -0.006918 0.000688 -0.020725 -0.043112 -0.033823 -0.041395 -0.056304 -0.098143 -0.077184
-0.043206 -0.028057 -0.063896 -0.035714 -0.039951 -0.01609 0.003926 -0.032211 -0.060294 0.011029
0.004159 -0.001991 -0.026606 0.021262 -0.007333 -0.018122 -0.021116 -0.018154 0.042254 -0.123636
0.008876 0.027728 0.016211 0.020819 0.020868 0.042089 0.009321 -0.013097 0.01952 0.080913
0.009384 -0.000582 -0.025784 -0.020395 0.00814 -0.011231 0.028232 0.067135 -0.02651 0.003839
0.023823 0.016702 0.015232 -0.004804 0.007536 0.031018 0.02278 0.024872 0.049924 0.033939
0.019864 0.022541 0.012753 0.023448 0.011042 0.031356 0.044546 0.041756 0.005764 0.058715
0.004452 -0.03923 -0.01963 -0.00876 0.032411 -0.018694 -0.001212 0.030832 -0.028653 -0.051965
-0.026039 -0.036943 -0.028145 -0.043508 -0.054086 -0.05694 -0.068413 -0.056497 -0.061947 -0.036389
0.012514 0.021805 -0.005637 0.022033 0.006313 -0.016426 -0.009896 -0.004227 0.017296 -0.015296
-0.014045 0.027465 0.002346 0.018776 0.000896 0.003385 -0.031825 -0.006721 0.010819 -0.037864
0.009687 0.010962 -0.003705 -0.004778 0.013252 -0.023167 0.024993 0.012464 -0.006116 -0.027245
-0.042889 -0.014267 -0.019182 -0.022634 -0.074585 -0.034308 -0.054598 -0.109392 -0.058462 -0.065871
0.016509 -0.005596 0.016763 -0.006316 -0.015661 0.037673 -0.003084 0.017773 0 0.024986
-0.023782 0.013002 0.003533 -0.009181 -0.004463 -0.016314 -0.042745 0.041133 -0.01634 -0.026544
-0.016043 -0.014368 -0.017211 -0.022808 -0.024362 0.002803 -0.002056 -0.032426 0.003322 -0.001669
-0.042271 -0.025073 -0.026866 -0.032093 -0.04994 -0.030748 -0.051516 -0.062789 -0.043046 -0.076366
0.03657 0.030303 0.017791 0.024115 0.061186 0.031963 0.038796 0.083847 0.058823 0.033193
-0.012165 -0.018576 0.003014 -0.037528 -0.006737 -0.018398 -0.027189 0.011756 -0.009804 -0.004089
-0.028325 -0.025631 -0.01903 -0.029052 0.047277 -0.026572 -0.005835 0.004873 -0.047855 0.036364
-0.015209 -0.0259 -0.016337 -0.030709 -0.012 0.012186 -0.02008 -0.002984 -0.036395 -0.044709
-0.021879 -0.026797 -0.026988 -0.052803 -0.057837 -0.04262 -0.068096 -0.103255 -0.05036 -0.072867
-0.0125 0.034579 -0.005121 0.01801 -0.001842 0.007294 -0.014547 0.014184 0.011364 -0.000639
-0.003331 -0.009181 0.014583 0.053075 0.082821 0.062422 0.02918 0.083916 0.059925 0.046036
-0.028743 -0.034244 -0.040372 0.0136 -0.052632 -0.055464 -0.091061 -0.065275 -0.05477 -0.077017
-0.004129 0.024581 0.006828 0.004736 0.016387 0 0.005872 0.013398 -0.007477 0.004636
-0.042847 -0.027388 -0.033472 -0.007855 -0.002968 -0.034301 -0.016782 0.040064 -0.048964 0.025709
0.089531 0.017245 0.022408 0.036421 0.062909 0.078818 0.046753 0.090139 0.104209 0.102828
0.016567 0.017597 -0.002214 -0.022918 0.004854 0.043739 0.007799 -0.004947 0.036298 0.027389
0.018905 0.018347 0.015753 0.096169 0.049052 0.02671 0.053113 0.050071 0.024518 0.024812
-0.004479 0.006834 0.025557 0.03709 -0.03135 0.001794 -0.022044 -0.022658 0.025641 -0.002815
-0.042417 0.002262 0.01853 -0.026823 -0.020113 -0.017014 0.060109 0.019723 0.001667 -0.023151
0.033557 0.010671 0.003346 0.007774 0.03732 0.034161 0.01482 0.023414 0.058236 0.073988
0.027922 0.004467 0.000834 -0.000701 0.022486 0.011231 -0.006349 -0.009284 0.02673 0.049516
0.097284 -0.009703 -0.03561 -0.038597 0.03765 0.012631 0.004792 0.048193 -0.047473 -0.048718
-0.015544 0.021025 -0.015547 -0.005109 -0.037979 -0.031828 -0.031479 -0.034163 -0.022508 -0.025876
0.067251 0.032187 0.047159 0.028613 0.074551 0.057752 0.094879 0.112066 0.110197 0.13171
-0.01863 -0.001937 -0.014034 -0.007133 -0.033459 -0.042419 0.025787 -0.018728 -0.011852 -0.087531
0.01005 0.018242 0.021033 0.024425 -0.002885 0.016886 -0.019 -0.002121 0.016492 0.014469
0.032615 0.01315 0.014565 0.008415 0.00034 0.026526 0.070918 0.010929 0.036873 0.038035
-0.035867 -0.014485 -0.003897 -0.023644 -0.01395 -0.015966 -0.029494 -0.060961 -0.012802 -0.029008
-0.019434 -0.011453 -0.02656 -0.024217 -0.030366 -0.012383 -0.050172 -0.054365 -0.066282 -0.100629
0.023216 -0.005986 -0.004019 -0.005839 -0.009786 0.013619 0.018714 -0.029084 0.021605 0.043124
0.028224 0.014375 0.023784 0.027166 0.030189 0.002346 0.023407 0.022989 0.05136 0.027374
0.012917 0.012256 0.025099 -0.015725 0.048491 0.074255 0.068327 0.060606 0.081897 0.071778
0.024973 -0.003216 0.004249 -0.015977 0.004658 0.027332 0.014905 0.04077 0.035857 0.04617
-0.006739 -0.00038 0.000403 0.011808 -0.044213 -0.011567 -0.028304 -0.028377 -0.030769 -0.030553
-0.029827 -0.007974 -0.019537 -0.014588 -0.034477 -0.027501 -0.033251 -0.039048 -0.044974 -0.046023
0.001618 0.000574 -0.004314 -0.002221 0.018661 0.007621 0.030131 0.028411 0.00554 0.039853
0.029079 -0.003443 0.014854 0.005193 0.031002 0.06031 0.030629 0.074526 0.077135 0.08472
-0.002616 -0.011708 -0.023379 -0.005166 0.003246 -0.002816 -0.009638 0.017339 -0.011509 0.04742
-0.009968 -0.018062 -0.016445 -0.010386 -0.014816 -0.032379 -0.014599 0.018513 -0.042691 -0.044385
-0.014838 0.029272 0.031746 0.03898 0.00847 0.013813 0.015363 -0.017023 0.017568 0.012541
0.031738 -0.001537 0.034462 0.002886 0.01097 0.031856 0.005674 0.019372 0.057105 -0.002294
-0.006257 0.003272 0.02439 0.018705 0.01119 0.015622 0.015314 0.007198 0.045226 0.011494
-0.012592 -0.043545 -0.018002 -0.040254 -0.063045 -0.041201 -0.056629 -0.087479 -0.08774 -0.102727
0.037726 -0.010229 0.012616 -0.005151 0.003221 0.01738 0.048247 0.02099 0.022398 0.069909
-0.009217 -0.027761 -0.025891 -0.035503 -0.008919 0.032476 0.003479 0.011046 0.002577 -0.026515
0.017054 -0.001876 -0.005645 0.018405 0.007379 -0.011091 0.018133 -0.111684 -0.014139 0.136673
0.005589 0.013155 0.003852 -0.008283 -0.001787 0.006251 -0.010215 0.076187 0.035202 -0.023962
-0.001011 0.01216 0.009291 0.024298 -0.018973 -0.010963 -0.049484 -0.04254 -0.04534 -0.014906
-0.001517 0.018937 -0.005603 -0.007413 -0.00073 0.026972 -0.032016 -0.019231 -0.006596 -0.029818
-0.007092 0.008193 0.014691 0.002987 0.048019 -0.047311 0.031061 0.039892 0.082337 0.033028
-0.013265 -0.013677 -0.019437 -0.005212 -0.019338 -0.009252 0.004787 -0.015605 0.013497 0.028863
0 0.000603 0.001214 0.016467 0.038728 0.008576 0.003363 0.031044 0.014528 0.005611
-0.019131 -0.013858 0.030101 0.029455 0.04156 0.044407 0.058939 0.049007 0.072792 0.037768
0.002109 0.012831 -0.023534 0.021459 -0.007061 -0.004885 -0.025059 -0.006107 0.004449 -0.007444
0.00263 -0.000201 0.021089 -0.014706 0.067968 -0.007091 0.020022 0.051613 0.046512 0.043333
-0.033578 -0.004626 0.009835 0.017973 -0.032673 -0.028017 -0.017772 -0.007888 0 -0.049121
-0.005429 0.005254 0.00448 0.016949 0.045622 0.025245 0.026465 0.061249 0.022222 0.080218
0.0131 -0.003417 -0.023269 -0.017361 -0.037355 -0.023521 -0.041305 -0.033019 -0.047619 -0.0521
-0.009698 -0.006253 0.011316 0.055124 0.004612 -0.040647 0.001921 0.012052 -0.026087 -0.007383
-0.016866 0.007916 0.000393 0.022773 -0.029128 -0.028639 -0.042454 -0.0482 -0.069196 -0.020248
0.021583 0.024366 -0.00314 0.004584 0.001304 0.028877 -0.013158 0.016979 0.058753 0.032054
-0.002167 -0.010812 -0.002559 -0.021512 -0.022472 -0.023553 0.016812 -0.043058 -0.026048 -0.011443
0.027144 0.016892 0.036511 0.011992 0.032151 0.029146 0.033352 0.060606 0.067442 0.078958
0.002643 0.008599 0.008187 -0.005925 0.005165 0.016406 -0.005241 0.012121 0.002179 0.006513
-0.001581 0.008719 0.020208 0.000662 0.011721 -0.025942 0.016916 0.041631 -0.015217 -0.025885
-0.019535 -0.010949 -0.018512 -0.018531 -0.028091 0.01302 -0.061085 -0.037777 -0.050773 0.045721
0.004308 0.001554 0.000189 0.008766 0.0129 0.020643 0.022655 0.00569 0.026744 0.011958
0.02252 -0.005623 0.014143 0.004011 0.021925 0.033581 0.035501 0.036775 0.057758 0.059453
-0.004195 -0.024766 -0.037189 -0.023968 -0.008834 0.004431 -0.041964 0.000546 -0.008565 -0.049146
0.011585 0.020196 0.015643 0.002046 0.042018 0.012865 0.012883 0.046905 0.028078 0.068182
0.019781 0.020188 -0.01236 0.034037 0.02505 0.035202 0.051441 0.005991 0.027311 0.029513
0.016845 0.020749 0.027339 -0.028308 0.033229 0.038738 0.062097 0.03651 0.063395 0.037333
0.021586 0.042161 0.006559 0.014905 0.000144 -0.024131 0.015692 0.001249 0.020192 -0.019923
-0.000491 -0.011739 0.001862 -0.006008 -0.035761 0.005879 -0.028159 -0.071357 -0.025448 -0.022623
0.013274 0.010134 -0.008549 -0.01679 0.02617 -0.006533 0.036923 0.05266 -0.007737 0.006374
0.004852 0.001095 -0.003186 -0.00888 -0.000874 0.013034 0.006429 -0.031138 -0.001949 -0.005667
0.007726 -0.013302 -0.000752 -0.013784 0.001459 -0.004975 0.005897 -0.002107 0.017578 -0.012068
0.00575 -0.012373 -0.013737 -0.012579 0.010391 0.011379 0.004641 0.00924 0.003839 0.041059
-0.01191 -0.002244 -0.006296 -0.005662 0.003331 -0.027446 -0.014345 -0.012817 0.00478 -0.024772
0.009643 -0.007309 -0.001344 0.041281 0.019633 -0.007537 -0.00222 0.038951 -0.000951 0.013369
-0.004298 0.012837 0.010383 0.008886 -0.023503 -0.000177 0.019283 -0.013262 -0.008571 -0.006995
-0.030216 -0.014352 -0.023216 -0.042683 -0.027403 -0.011835 -0.048993 -0.029982 -0.057637 -0.049312
-0.026212 -0.010212 -0.023963 0.002123 -0.040549 -0.010904 -0.007906 -0.03384 -0.040775 0.002117
0.012697 0.012037 -0.001796 0.029661 -0.008701 -0.012651 -0.013882 -0.038334 -0.001063 -0.046479
0.015547 0.028695 0.023195 0.02332 0.010188 0.030569 -0.006257 0.006309 -0.002128 0.036558
0.020247 -0.010644 -0.010358 0.005362 0.001086 0.007105 0.008919 -0.021659 0.017058 0.009263
-0.033398 -0.007791 -0.00158 -0.014 -0.048822 -0.025397 -0.053562 -0.069036 -0.051363 -0.079774
-0.005007 -0.008974 -0.000198 -0.004057 0.022161 -0.031126 0.001374 0.006571 0.00221 0.01611
0.069955 0.000755 0 -0.000679 0.022159 -0.009712 0.012346 -0.013988 -0.00882 -0.000378
0.017404 0.017719 0.022354 0.04144 0.020898 -0.032818 0.056369 0.046343 0.017798 0.023414
-0.01803 0.013151 0.001354 -0.009132 -0.017721 -0.00858 0.005387 -0.002712 -0.005464 0.03321
0.012241 0.002559 0.009275 0.004608 0.02846 0.017899 -0.024751 0.005438 0.018681 0.004286
-0.003721 0.002188 -0.021635 -0.017038 -0.004839 0.00058 -0.01439 -0.01863 -0.01726 -0.030939
0.014939 0.028384 0.017613 -0.006667 -0.009573 0.01236 0.013539 -0.009798 0.017563 0.00367
-0.032199 -0.003008 -0.017115 -0.028188 -0.02915 -0.025944 -0.033525 -0.046382 -0.072276 -0.046801
-0.017586 0.013842 0.02074 0.006215 -0.024968 0.016647 0.006504 -0.006485 -0.006977 -0.000384
-0.023706 -0.019779 -0.004984 0.001373 -0.029822 -0.013485 -0.034195 -0.035574 -0.043326 -0.041059
0.019326 -0.020536 0.014063 0.001371 -0.004845 0.005858 0.006412 0.001354 -0.002448 -0.028411
-0.012154 -0.003099 -0.004369 -0.021903 0.024509 -0.008736 0.003601 0.035147 0.009816 -0.008649
0.008366 0.000549 -0.003625 -0.006298 -0.004588 0.0047 0.011593 -0.005224 -0.00729 0.015372
0.013665 0.017547 0.014554 0.039437 0.033416 0.004678 0.020191 0.022973 0.01836 0.061375
-0.004344 0.007544 0.01057 0.009485 0.024052 0.006985 0.037176 0.030799 0.026442 -0.013493
0.042656 0.021216 0.020732 0.008054 0.038109 0.019846 0.040485 0.039527 0.037471 0.046893
0.006044 -0.000349 0.010247 0.003329 0.007941 0.004912 0.014126 0.012874 0.044018 -0.006719
0.004621 -0.010478 0.01286 -0.007299 0.007135 -0.0141 0.011486 0.009755 -0.001081 -0.003382
-0.01058 -0.010236 -0.006438 0.020053 0.026125 0.007437 0.035274 0.036007 0.046537 0.013198
0.019526 0.005706 -0.00126 0.028834 0.010069 -0.014386 0.012135 0.016106 -0.003102 -0.010421
-0.008208 -0.009043 -0.003244 0.010828 -0.003275 -0.010371 0.01199 -0.015851 0.003112 -0.02595
0.02069 0.010914 0.005285 0.017643 0.028004 -0.007568 0.033493 0.03306 0.020683 0.040927
0.005856 -0.001593 0.012328 0.020433 0.006671 0.020141 -0.011464 0.028446 0.002026 -0.001484
-0.015674 -0.001241 -0.001075 0.008495 0.007732 0.003834 0.006244 -0.004255 0.031345 0.013373
0.011829 -0.006567 -0.001255 -0.035499 -0.017811 0.010311 -0.033023 -0.023771 0.011765 -0.002933
-0.010342 0.006432 0.00736 -0.017467 -0.030827 0.027594 -0.019024 -0.044049 -0.037791 -0.006618
0.005906 0.004793 0.00196 0.012063 0.015976 0.031635 0.003505 0.028048 0.049345 0.007032
-0.000452 0.00265 -0.012805 -0.000627 0.010625 0.009806 0.006985 0.000557 -0.008637 -0.009555
0.007682 -0.009692 0.001802 0.006905 0.014718 -0.000353 0.025665 0.058431 0.036786 -0.006679
-0.018386 0.05089 -0.002697 0.00187 -0.006216 0.016249 0.001803 -0.027077 -0.011204 0.023534
-0.020557 -0.011344 -0.027948 -0.002489 -0.01682 -0.009037 -0.014851 -0.020265 -0.000944 0.016058
-0.010728 -0.009591 -0.045446 -0.005041 -0.012018 0.010523 -0.007136 -0.000827 0.007561 -0.006466
0.010373 -0.001556 0.011077 0.010766 0.002576 0.00781 0.075122 0.009937 0.072233 0.04013
-0.008399 -0.005715 0.002691 -0.003133 -0.000143 -0.016015 -0.025879 0.013938 0.000875 -0.000695
0.001412 -0.008709 -0.0046 -0.005028 -0.018986 -0.006125 0.028116 -0.024259 -0.04021 -0.002087
0.028195 -0.004041 0.002889 0.001895 0.016589 0.012854 0.008829 0.022376 0.025501 0.022307
0.005027 -0.003352 0.004224 -0.003783 0.016032 0.005042 0.03714 0.034585 -0.003552 -0.00716
-0.001364 0.001239 0.001338 -0.001899 -0.009158 -0.016433 -0.027166 -0.048316 -0.024955 -0.017514
-0.025501 -0.006719 -0.003055 0.006975 -0.028295 -0.024974 -0.041041 -0.029089 -0.048446 -0.052429
0.008411 0.001068 0.004597 0.006297 0.016974 0.003066 0.017207 0.035048 0.020173 0.017706
0.009268 0.003734 0.006673 0.024406 0.029209 0.02086 -0.009542 0.019934 0.016008 -0.011598
0.007346 0.006909 0.004167 -0.008552 0.009926 0.004051 0.017298 0.018742 0.011121 0.022369
0.007748 0.011436 0.010562 0.025262 0.035161 -0.023684 0.023246 0.035217 0.023831 0.001793
0.009498 -0.000696 -0.004479 0.005409 0.005483 0.006289 -0.011149 0.006093 -0.008057 -0.008951
-0.004032 -0.002785 0.001125 0.004184 -0.017024 -0.015 -0.002978 -0.028514 -0.01083 0.010116
-0.001349 0.010298 -0.000749 -0.001786 0.003382 0.005257 -0.014081 -0.007273 0.010036 0.029685
-0.001802 -0.002073 -0.005622 0.005367 0.005529 0.024887 0.006276 -0.006803 -0.003613 -0.009378
0 -0.017313 0.00245 -0.002966 -0.000671 -0.011438 0.008817 -0.019231 -0.004533 -0.002104
-0.012635 -0.001586 0.017297 -0.006544 -0.019055 -0.014062 -0.02217 -0.023637 -0.023679 -0.004216
0.002742 -0.007411 -0.020144 -0.019162 -0.011901 -0.018595 -0.011336 -0.017056 -0.027985 -0.043754
-0.007748 0.009778 -0.004149 -0.006105 -0.005815 -0.019316 -0.018964 0.004198 0.001919 -0.002583
-0.009646 0.005146 0.001326 -0.012285 0.002507 0.012568 0.052371 0.021739 0.014368 0.010729
0.019017 0.01589 -0.000189 0.019279 0.010279 0.009306 0.024349 0.020458 0.047214 0.010615
-0.004097 0.012861 0.02535 -0.010982 0.036711 0.018624 -0.009383 0.019781 0.013599 0.017023
0.029251 -0.004118 -0.008118 -0.002468 0.01039 0.001991 0.018522 0 0.009839 0.007123
0.010657 -0.003101 0.042411 0.010513 0.012261 0.001265 0.017359 0.019659 0.034544 -0.002475
0.004394 0.016419 -0.007138 -0.005508 0.002475 -0.007759 -0.011172 0.006941 0.005993 -0.004608
-0.006124 -0.00187 -0.006111 0.006769 0.00026 -0.001455 0.00719 0.046975 0.006809 0.019438
-0.002641 -0.006985 -0.004882 -0.009169 0.013378 -0.004007 -0.005303 0.04438 0.022823 0.032133
-0.023389 0.000858 0.005088 0.012955 0.014484 0.045529 -0.026246 0.03619 0.017355 0.01129
-0.027564 0.007885 0.003978 -0.00609 -0.006443 0.015915 -0.017899 -0.019603 -0.01381 0.009472
0.004647 0.018027 0.032235 0.011642 -0.018947 0.008607 -0.006432 0.003907 0.005766 0.01508
-0.002313 -0.014033 -0.003838 0.007874 -0.000778 -0.000683 -0.009279 -0.014423 -0.005733 -0.028722
-0.007418 -0.007455 0.002452 0.009615 0.015955 0.000342 0.012198 0.026945 0.012356 0.013596
-0.013078 -0.001878 0.000175 -0.022024 -0.025153 -0.00461 -0.015279 -0.021262 -0.029292 -0.022468
0.001893 0.001197 0.010306 0.000609 -0.024362 -0.00223 -0.015516 -0.038364 -0.020117 -0.024357
-0.014643 0.002392 0.002939 -0.002433 0.034099 0.00808 -0.024195 0.007931 -0.014542 -0.014768
0.014861 0.005965 0.002586 0.010366 0.027522 0.006139 0.011374 0.030997 0.039062 0.027123
-0.002362 -0.008809 -0.004298 0.01207 -0.010865 0.018475 -0.01372 -0.003006 -0.005848 -0.00139
-0.013258 0.002564 0.000173 -0.013119 0.001405 0.076718 -0.016876 0.000464 0.005042 0.005219
-0.023033 -0.003409 -0.022445 -0.014501 -0.038648 -0.034003 0.01183 -0.044285 -0.051003 -0.039114
-0.000982 0.041738 0.002296 -0.00981 -0.013799 -0.00768 -0.008253 -0.008006 -0.007048 -0.01621
0.002458 -0.000821 -0.001233 0.01548 0.015875 0.012254 0.018724 0.029592 0.023957 0.030026
0.007357 0.000329 0.006175 0.023171 0.027546 0.004938 0.00658 0.032067 0.007799 -0.002844
0.001461 0.004929 -0.001403 -0.005364 -0.002062 0.005231 0.001127 0.011277 0.011178 0.023529
0.011181 -0.012751 0.012291 0.000599 0.034354 0.009461 0.0322 0.041193 0.02636 -0.010798
-0.000481 0.003312 -0.001561 0.013174 -0.006867 -0.006717 0.006981 -0.010929 0.009942 -0.010211
-0.000964 0.005446 -0.001042 0.010638 0.009681 -0.005347 -0.004549 0.019006 -0.011485 0.013163
0.00917 -0.005253 -0.004174 -0.018713 -0.000124 0.006798 -0.005876 -0.001301 0.019087 -0.005618
0.013391 0.016832 0.000873 0.035161 0.018306 0.019158 0.056918 0.015418 0.026059 0.055791
0.006135 0.017202 -0.001221 0.016695 0.016754 0.000924 0.007249 0.042344 0.013492 0.001338
0.022983 -0.006222 0.003494 0.006229 -0.008901 0.002155 0.010693 -0.010464 -0.02036 -0.024716
0.027969 -0.003853 0.006093 0.011818 0.002549 0.015207 0.010783 0.032967 0.02558 -0.004795
-0.010259 -0.007574 0.005883 -0.002781 -0.011137 -0.015131 -0.003221 -0.019671 -0.008574 -0.003097
-0.00721 0.004222 -0.003441 -0.029002 -0.001714 -0.005223 -0.018175 -0.012899 -0.011792 -0.005523
0.007263 -0.005498 0.011132 0.008616 0.030043 0.006795 0.000617 0.00809 0.011933 0.018049
-0.006309 -0.007642 -0.008429 -0.017654 -0.022024 -0.015647 -0.036382 -0.035185 -0.036164 -0.006137
-0.002721 -0.009176 -0.012838 -0.007536 -0.017529 -0.006545 0.001067 -0.054383 -0.004078 -0.030532
-0.005457 0.008765 0.004921 0.008178 -0.005204 0.005333 -0.018751 -0.028417 -0.018018 -0.017693
-0.026063 -0.000164 0.000874 -0.002897 -0.030639 -0.023717 0.004343 -0.039926 -0.038365 -0.033501
0.007042 0.006558 0.040363 0.019756 0.016832 0.01822 0.019027 0.037718 0.041631 0.027954
-0.016317 -0.013683 -0.025865 -0.02963 -0.041193 -0.024015 -0.010821 -0.044967 -0.040799 -0.062727
-0.000474 0.000826 0.016379 -0.004698 0.012388 0.005146 0.000215 0.009515 0 0.000387
-0.009483 -0.008911 -0.006276 -0.00354 0.034757 0.00256 0.054042 0.034558 -0.006945 -0.004254
0.000479 0.005328 0.007682 0.011841 0.007674 0.001117 0.021363 -0.005139 0.01049 -0.007767
0.020096 0.014077 0.024394 0.005316 0.010487 0.032361 0.022864 0.022306 0.032872 0.024266
0.00469 0.008656 0.009426 -0.003525 -0.000741 -0.003088 0.02098 0.003215 0.01005 0.026748
0.019141 0.00842 0.01327 0.027712 0.02683 0.011772 -0.002305 0.045559 0.025705 0.034611
-0.001374 -0.003211 0.000162 0.007458 0.013486 -0.013013 -0.002887 -0.011824 0.008892 -0.029856
0.004587 0.008376 0.005981 0.003417 -0.012356 0.007135 0.003089 0.010414 0.004006 0.012236
0.006393 -0.021246 -0.014945 0 -0.015879 -0.012937 -0.013472 -0.03136 -0.015962 -0.013187
0.013612 0.010935 0.005057 -0.001703 0.007823 0.005149 0.007998 0 0.022709 -0.008538
0.021934 0.007911 0.010713 0.019898 0.024621 0.026079 -0.000194 0.029205 0.016653 -0.005241
-0.001314 0.002723 0.000642 0 -0.00509 -0.017247 0.000387 0.014738 -0.00936 -0.003387
0 -0.004792 0.001605 0.013935 -0.009994 -0.008313 -0.001161 -0.011706 -0.011811 -0.00793
-0.017982 -0.006742 -0.004166 -0.004398 -0.02019 -0.01335 -0.013561 -0.038605 -0.008765 -0.007613
-0.002233 0.003232 -0.005632 0.013805 -0.018889 0.005664 0.009427 -0.023728 -0.036977 -0.011891
0.011638 0.006604 0.015049 0.009259 0.026878 0.008917 0.012062 0.017294 0.002504 0.011646
-0.020354 0.00016 0.001116 -0.011873 0.007183 0.000465 -0.010188 0.010797 -0.007494 -0.006907
0.020777 0.01104 0.001115 0.015292 0.015714 0.018289 0.006797 0.02 0.00755 -0.003864
-0.022566 -0.014084 -0.006203 -0.018289 -0.033678 -0.009893 -0.012539 -0.035205 -0.039134 -0.020947
-0.000453 -0.001284 -0.002081 -0.004384 -0.005049 -0.00246 0.004102 0.018938 -0.006932 0.001585
0.016304 0.026519 0.008982 0.037424 0.017205 0.007859 0.018482 0.02464 0.029668 0
0.009804 0.003601 0.004451 -0.005836 -0.011803 -0.000765 -0.002483 -0.004991 0.000847 -0.009494
-0.000883 -0.013983 -0.00997 -0.005336 -0.013053 -0.006274 -0.014171 -0.023712 -0.009314 -0.009585
0.008392 0.017368 0.000639 -0.008047 -0.018715 -0.005721 0.026418 -0.012611 0.028205 0.002016
-0.015331 0.005952 -0.002077 -0.023256 -0.005213 0.003732 -0.009652 -0.001183 0.019119 -0.010865
-0.025356 -0.011677 -0.009605 -0.016611 -0.012653 -0.015649 -0.019683 -0.019654 0.004894 -0.00773
0.001826 -0.026465 0.00598 0.027027 0.00039 -0.02487 -0.000585 0.006763 -0.004058 0.0287
0.029157 0.000647 0 0.004386 0 0.012107 0.018919 0.051344 0.020375 0.01395
0.008411 -0.009217 0.001607 -0.001092 -0.012346 0.018501 -0.000383 0.002738 0.019169 0.022013
0.023266 -0.004733 0.010747 0.005465 0.018553 0.004698 0.016469 0.008193 0.007837 0.005837
-0.006349 0.000164 -0.014125 -0.005978 0.018861 0.002961 -0.005652 0.009707 0.013997 -0.013153
-0.001813 -0.005083 0.000644 0.006561 -0.000634 -0.004662 0.001516 0.002906 0.023773 0.0098
-0.010381 -0.010547 -0.00917 -0.010321 -0.006344 -0.01249 -0.015134 -0.00914 -0.009738 -0.013975
0.063811 -0.009327 -0.000649 0.004391 0.021195 0.018498 -0.000384 -0.026322 0.009834 0.001575
0.003698 0.016812 -0.004062 0.01694 0.008627 0.007141 0.019985 0.014787 0.025468 -0.005896
0.001228 0.00248 0 0 0.009173 0.003391 -0.001319 -0.002049 -0.005844 0.011467
0.011038 0.000825 0.000163 -0.001612 0.012898 0.005223 0.01528 0.021446 -0.007347 0.011337
0.008896 0.004614 -0.000489 0.001076 0.000121 -0.002903 0.007804 0.004467 0.010363 0.004639
0.000802 0.003281 -0.00049 0.001613 0.000485 0.003831 -0.011984 0.006449 0.000733 -0.006926
0.001602 -0.000981 0.005388 -0.003757 -0.004969 0.01084 -0.005411 -0.009059 0.022694 -0.004649
-0.003199 0.003437 -0.00341 -0.003233 0.003289 -0.001057 -0.001126 -0.005574 -0.004295 -0.003503
-0.016045 -0.008318 -0.012058 -0.016757 -0.012383 -0.001058 -0.015402 -0.011435 -0.015816 -0.011719
0.013045 0.007237 0.008082 0.040682 0.021512 -0.010898 0.003243 0.045362 0.017531 0.016996
-0.001207 0.012084 0.000327 -0.014263 -0.00722 0.003979 0.015402 0.017357 0.002871 -0.005441
-0.014504 -0.010003 -0.004743 -0.003215 0.012 -0.006097 -0.002809 0.014289 0.016464 0.012114
-0.003271 -0.006356 -0.005423 -0.003763 -0.007426 0.009814 -0.013146 -0.009672 -0.014084 0.00888
0.012305 -0.00328 -0.001322 0.008095 0.010257 -0.001974 0.034443 0.000212 0.008571 0.003444
0.000405 -0.001152 -0.003971 0.00803 -0.009078 -0.012325 -0.002391 -0.009764 -0.002833 0.009535
-0.005265 0.014003 0.011462 -0.003186 -0.033751 -0.001387 -0.003872 -0.006217 -0.044744 -0.010578
0.009772 0.008123 0.010347 0.023442 -0.006612 0.008948 -0.00037 -0.000216 -0.008178 0.012218
0.02379 0.012087 0.000975 0.00885 0.007786 -0.006269 -0.015741 0.013161 0.007496 -0.004149
-0.003946 -0.008121 -0.012342 0.005676 -0.016573 -0.009232 -0.006961 -0.015332 -0.018601 -0.017424
0.003566 0.000642 0.014798 0.026167 0.005575 0.00497 0.005116 0.018166 0.015921 0.002699
-0.010659 -0.006097 -0.013448 -0.003 -0.014491 -0.00819 -0.024505 -0.024427 -0.025373 -0.014994
-0.009178 -0.016304 -0.010091 -0.035105 -0.028129 -0.008414 -0.026087 -0.033529 -0.016845 -0.038642
