HON IBM JNJ HNZ HAL HPQ JPM INTC HD
0.029555 0.004605 -0.005279 0.001223 -0.006657 0.02102 0.135225 0.05165 0.030864
-0.003932 0.026636 -0.000147 -0.002646 0.015564 0.004395 -0.019118 0.004548 0.002566
-0.016186 -0.00947 -0.010469 -0.00551 0.041081 -0.001612 -0.034233 0 -0.013652
0.049759 0.010415 0.013113 0.011492 -0.053363 0.004152 0.05718 0 0.0359
0.007836 -0.003692 0.004118 0.008521 -0.046004 0.017229 0.026921 0.009507 0.045094
-0.025602 0.003706 0.005713 -0.002414 0.0283 -0.020325 -0.067207 -0.028251 -0.040352
-0.01051 -0.011308 0.005389 -0.009679 0.01321 0.007607 0.009709 0.01569 -0.009159
-0.015932 -0.017739 -0.007967 0.004887 -0.002825 -0.016243 -0.047065 -0.015448 -0.026891
0.029982 0.011168 0 0.0154 -0.028546 0.026279 0.08205 0.025842 0.050518
0.017466 0.0094 -0.005841 0.021153 0.025123 0.021074 0.020123 0 -0.02425
-0.030326 -0.006829 0.005729 -0.015439 -0.019256 -0.00577 -0.022612 -0.001799 0.003791
0.003147 -0.01047 -0.005404 0.001389 0.020303 -0.01875 0.0032 0.00721 0.002937
-0.008627 0.007265 0.012922 0.0111 -0.051389 -0.000455 -0.015211 0.007606 -0.000418
0.019976 0.01027 0.02131 0.002941 0.000461 0.024124 0.043597 0.028419 0.041859
-0.006205 0.00613 0.008801 0.013878 0.03341 0.003333 -0.011936 -0.009557 0.000402
-0.025756 -0.000852 -0.00591 -0.030268 0.000223 0.007973 -0.038173 0.038158 -0.016867
0.027839 -0.00186 0.012739 0.019682 -0.029871 0.006812 0.03165 0.023659 0.077206
0.004677 -0.017157 0.001537 0.003509 -0.000919 -0.001964 0.019966 0.006191 0.043231
-0.003879 -0.0109 0.000558 -0.003109 -0.0046 -0.001093 -0.094772 0.005742 -0.001091
-0.009346 0.004632 -0.006974 0.007601 0.041821 -0.001532 -0.026635 -0.016313 -0.034934
-0.001769 0.009062 -0.00014 0.000967 -0.011533 -0.002412 0.024384 0.00995 0.02451
0.002756 -0.004569 0.001967 0.005604 -0.021539 0.001978 0.006876 -0.004105 0.01325
-0.011683 -0.014008 -0.003365 0.000384 -0.014676 -0.021715 -0.034936 -0.010305 -0.020705
-0.019976 -0.016293 0.000844 -0.005571 0.024901 -0.020404 -0.031573 -0.017493 -0.037092
-0.011618 -0.000408 -0.000984 -0.001159 0.025658 0.056535 0.03991 -0.008478 0.000385
0.005362 0.003918 0.002814 0.005415 0.01749 0.006283 -0.02 -0.014536 0.023104
0.021538 0.015774 0.008418 0.001923 -0.010879 0.013132 0.038886 0.019089 0.020324
-0.0251 -0.016569 -0.008681 -0.016126 -0.008799 -0.005312 -0.040881 -0.022137 -0.020288
0.008033 -0.00293 -0.001271 -0.008195 0.009765 0.001068 0.013285 0.007836 0.017319
0.004087 0.007184 0.007071 0.017509 0.005934 -0.00128 0.014477 0.011231 0.005551
0.024013 0.009726 0.002809 -0.002127 -0.025563 0.011325 0.04685 0.007689 0.009201
-0.002981 -0.022877 -0.013724 -0.024995 -0.012806 -0.008663 -0.010031 -0.030521 -0.010941
0.000598 -0.027273 0.018458 0.03438 -0.02731 -0.019608 0.01299 -0.01268 0.043326
-0.020916 -0.000591 -0.003067 -0.008646 -0.03299 -0.019783 0.018466 -0.046058 0.044888
-0.023601 -0.028224 -0.014823 -0.001938 -0.029035 -0.013972 -0.045329 -0.047354 -0.025912
-0.005626 -0.005826 0.003123 0.002913 -0.018939 0.011246 0.044579 0.004386 7e-04
0.018441 0.02589 0.021933 0.015876 -0.037084 0.019128 0.049242 0.017467 0.054914
-0.02963 -0.019183 -0.012185 -0.004574 -0.082036 0.005903 -0.05006 -0.03052 -0.033488
0.008482 0.026078 -0.001542 0.004021 0.022414 0.016301 -0.001773 -0.008362 -0.001715
0.001472 0.009827 -0.000983 0.000381 0.009556 0.009196 0.057107 0.001488 0.013746
-0.00168 -0.001929 -0.00801 0.002859 0.038419 -0.004662 -0.011525 -0.001486 -0.023729
-0.03428 -0.031773 -0.013883 -0.013876 -0.079357 -0.034916 -0.101287 -0.039683 -0.010417
0.000653 0.007466 0.00273 0.002313 0.037566 0.067946 0.101081 0.006198 -0.032281
-0.047225 -0.039466 -0.004155 -0.018269 -0.029189 -0.054947 -0.121993 -0.047741 -0.071066
0.005939 0.032744 0.020429 -0.017532 0.001735 0.030383 0.126642 0.038275 0.051913
0.029064 0.032401 -0.013253 0.005227 0.085714 0.023759 0.167494 -0.001558 0.015584
-0.037952 -0.022213 -0.022575 4e-04 -0.005848 -0.022793 -0.132837 -0.037961 -0.063939
-0.009633 -0.007314 -0.003801 0.009796 -0.059091 -0.005937 -0.005882 0.007027 -0.014052
-0.023391 0.009535 0.000587 0.00099 -0.006252 -0.002133 -0.001479 0.003757 -0.009501
0.027982 0.031341 0.017158 0.016218 -0.008293 0.019667 0.073086 -0.006952 0.031175
0.018916 -0.005745 0.000577 -0.003893 -0.019608 0.002306 0.109986 0.033926 0.025581
-0.086031 -0.041534 -0.036023 -0.025791 -0.109118 -0.068187 -0.150083 -0.100521 -0.055556
0.02923 0.021842 0.035575 0.002206 0.06933 0.037935 0.139024 0.08454 0.036014
-0.045006 -0.058396 -0.021507 6e-04 -0.063909 -0.027465 0.062741 -0.011212 0.001159
-0.039567 -0.048942 0 0.0084 -0.092018 -0.038025 0.012089 -0.071274 -0.040895
-0.007085 -0.012412 -0.024045 0.006148 -0.026517 -0.00601 -0.079238 0.006395 -0.042237
-0.05074 -0.027262 -0.025091 -0.01025 -0.080597 -0.047674 -0.041394 -0.021953 -0.041579
-0.027004 -0.049394 -0.031163 -0.009361 -0.115666 -0.031013 -0.106364 -0.053751 -0.040754
-0.024893 -0.053319 -0.00208 -0.052272 -0.036714 0.008065 -0.000509 0.014357 -0.032892
-0.078932 -0.017118 -0.076652 -0.084641 -0.097666 -0.0375 -0.066667 -0.04 -0.058573
-0.025167 -0.014045 -0.030045 -0.036385 -0.080781 -0.038961 0.135224 -0.026282 -0.009032
0.092484 0.050826 0.122292 0.097403 0.235497 0.118919 0.008405 0.118499 0.09924
-0.039785 0.015074 0.021059 -0.02323 -0.007903 -0.022464 -0.030484 -0.06239 -0.029479
-0.094081 -0.056731 -0.054062 -0.063047 -0.17104 -0.04596 -0.054532 -0.059008 -0.058851
0.063618 0.036584 0.048893 -0.018199 0.000565 0.027195 0.051962 0.059373 -0.006556
-0.050436 -0.008086 -0.013386 0.029024 0.031638 0.001261 -0.028649 -0.023929 0.025888
0.011917 0.019057 0.028571 0.044086 0.139102 0.032737 0.033816 0.034839 0.028204
-0.029273 -0.039455 -0.012104 -0.007037 -0.002404 -0.072177 -0.022627 -0.049252 -0.012512
-0.034662 -0.059194 -0.035187 -0.042524 -0.14988 -0.074113 -0.06467 -0.043934 -0.05117
0.036984 0.008971 0.01677 -0.006686 0.062358 -0.059041 0.018294 -0.004801 -0.021058
-0.059557 -0.02703 -0.026581 -0.050721 -0.004803 -0.021418 -0.063937 -0.015851 -0.028856
-0.03461 -0.029365 -0.010528 -0.001013 -0.10563 -0.038841 -0.040361 -0.002101 0.02161
0.117468 0.095656 0.067165 0.10469 0.094125 0.125401 0.105882 0.112982 0.140666
-0.008532 0.010541 -0.04144 -0.022717 0.032877 0.008834 -0.050266 -0.058008 0.003709
0.037177 0.028231 -0.015602 0.024889 0.059416 0.064689 0.053486 0.082329 0.049423
0.010621 0.025141 0.012713 0.003895 -0.009013 0.015654 0.096491 -0.008596 0.038292
0.015107 -0.003119 -0.002934 0.00639 -0.072259 0.008621 -0.012606 -0.02439 -0.058075
0.061145 0.007769 0.011936 0.038095 0.098039 -0.009583 0.035355 0.039642 0.052655
-0.055183 -0.037045 -0.032962 -0.054827 -0.046627 -0.05204 -0.069955 -0.065191 -0.053014
-0.088738 -0.047698 -0.032247 -0.035359 -0.050468 -0.072 -0.024477 -0.079017 -0.055079
0.03966 0.013153 0.03971 0.013416 0.065206 0.029727 -0.01333 0.054795 0.006211
-0.014305 -0.02782 -0.003487 0.005437 -0.007202 -0.013568 -0.035497 -0.019139 -0.015195
-0.053905 -0.013473 -0.007665 -0.031507 -0.039378 -0.026924 -0.001648 -0.029268 -0.01109
-0.024105 -0.036258 -0.027372 -0.020636 -0.066343 -0.063459 -0.048968 -0.029433 -0.034617
0.07747 0.056057 0.085981 0.052305 0.106875 0.018304 0.075788 0.067308 0.122727
-0.050017 -0.046075 -0.04531 -0.033687 -0.054802 -0.03942 -0.073138 -0.076923 -0.076023
-0.038026 -0.035479 -0.012989 -0.016821 -0.032579 -0.036769 -0.049318 -0.024024 -0.02629
0.013113 0.033557 0.027333 0.022316 0.007991 0.144853 -0.019225 0.008462 0.0355
-0.075815 -0.051324 -0.045492 -0.019403 -0.083805 -0.016672 -0.114188 -0.047292 -0.045872
-0.029122 -0.05568 -0.039745 -0.059609 -0.168109 -0.036331 -0.178785 -0.020817 -0.062753
0.072243 0.043769 0.053754 0.040768 0.13893 0.088281 -0.028229 0.071954 0.041577
0.031915 0.066907 0.013025 -0.007834 0.071755 0.030601 0.213908 0.034325 0.11042
-0.011837 0.009513 -0.006936 -0.025726 -0.013999 -0.058824 0.079405 -0.031711 0.038749
0.045981 0.012647 -0.007325 -0.001307 0.085185 0.047917 0.028552 0.063976 0.058427
0.029184 -0.000857 0.00532 0.016754 0.001138 0.001988 0.033965 -0.012169 -0.018684
-0.067121 -0.057598 -0.05548 -0.056128 -0.135227 -0.052154 -0.174984 -0.089855 -0.082216
0.023086 0.038231 0.02711 0.020458 0.019167 0.024821 0.092266 0.057325 0.040783
-0.003385 0.010396 0.008622 0.006415 -0.020752 0.016049 0.060287 0.028614 0.041648
-0.038491 -0.04004 -0.019888 -0.023639 -0.087417 -0.041068 0.027438 -0.065154 0.020211
0.041601 0.040677 0.03649 -0.007345 0.038462 0.004193 0.073037 0.04072 0.050818
0.025245 0.052984 0.009274 0.010688 0.069881 0.050701 0.094153 0.048909 -0.006148
0.017273 -0.025572 -0.016335 -0.029284 0.024167 -0.020437 -0.069334 0.025825 -0.043299
0.044436 0.002056 -0.000173 0.022626 0.065689 0.017096 -0.012956 -0.002098 0.046983
-0.013836 -0.027516 0.007785 -0.012838 0.013764 -0.009117 -0.106802 -0.01822 -0.05352
0.015433 0.020104 -0.017167 0.021306 0.014168 0.034215 0.0334 0.052819 0.020879
0.063212 0.006934 0.009782 -0.009482 0.004657 -0.029747 -0.074661 -0.010847 -0.002556
0.065627 0.043857 0.030963 0.053884 0.067787 0.043079 0.129934 0.071967 0.038872
0.00061 -0.006482 -0.013758 0.019465 -0.001085 0.00413 -0.015147 -0.024297 0.015625
-0.003047 -0.021435 0.003573 -0.015657 -0.082564 -0.030162 -0.051789 -0.065531 -0.010121
-0.000917 -0.005714 -0.002543 -0.026144 0.036708 0.000848 0.003641 0.012623 -0.009407
-0.024166 -0.018319 0.00153 0.008591 -0.028555 -0.018362 -0.016491 -0.006925 -0.020231
-0.005956 -0.016953 -0.004242 -0.015704 -0.024103 -0.005755 -0.023809 -0.018828 -0.004635
0.0041 -0.000993 -0.002045 0.009735 0.007229 0.003763 0.025421 0.011372 0.004657
0.004083 0.01006 0 -0.000536 0.031101 0.008362 -0.001675 -0.003514 -0.007164
-0.023772 -0.000984 -0.007001 -0.004823 0.013921 0.017444 -0.000671 -0.003526 -0.008489
0.044217 0.028308 0.017541 0.022617 0.014302 0.017144 0.041303 0.039632 -0.010702
0.007364 0.007301 0.011154 -0.010005 0.025381 0.002763 0.016769 -0.002042 -0.003894
0.055742 0.038142 0.013705 0.035372 0.069857 0.014329 0.006343 0.036835 0.048219
-0.005193 -0.006295 -0.009893 -0.003853 0.011311 -0.01304 -0.066986 -0.019079 0.024036
0.045244 0.027759 -0.005995 -0.013151 0.06304 0.082026 0.021538 0.030852 0.022258
-0.044118 -0.016138 -0.009382 -0.023517 -0.010521 -0.037395 -0.059906 -0.060508 -0.027316
0.004354 -0.006948 -0.00186 -0.018464 0.022716 -0.005285 -0.030972 0.007618 -0.007326
-0.013295 -0.028447 0.000508 -0.009542 -0.101607 -0.003985 -0.045922 -0.027491 -0.02173
-0.010838 0.011924 -0.012024 -0.006331 -0.056812 -0.013604 -0.040816 -0.025442 -0.037301
-0.011549 -0.004317 0.00857 0.00831 0.020636 -0.031098 0.057808 -0.008702 -0.020026
-0.041342 -0.025193 -0.015126 -0.034615 -0.060109 -0.01228 -0.016698 -0.04316 -0.026655
0.019688 0.011179 -0.005695 0.000854 0.012791 0.010172 -0.060594 0.016055 0.041077
0.0095 0.00951 -0.003124 0.025874 0.01837 -0.027413 -0.062449 0.03386 0.017098
-0.042805 -0.034621 -0.012013 -0.016907 -0.063698 -0.041127 -0.207274 -0.064047 -0.052155
0.027276 0.11515 -0.006872 0.023118 0.066827 0.053089 0.250967 0.031104 0.013188
-0.012967 -0.014767 0.009049 -0.005787 -0.049097 0.010823 0.020769 -0.033183 -0.013914
0.007507 -0.006439 -0.015826 -0.028271 0.083086 0.008453 0.051082 0.023401 -0.011379
0.030115 0.023578 0.010363 0.029663 0.033973 -0.006147 0.009061 0.019817 0.046501
0.022001 0.000655 0.017507 0.019945 -0.015898 0.008996 0.022857 0.032138 -0.026837
0.023592 0.034475 0.017727 0.003531 0.048465 0.042352 0.103751 0.014482 0.039783
-0.058773 -0.024362 -0.004781 0.005142 -0.074473 -0.039562 -0.080622 -0.045682 -0.043478
0.004285 -0.009296 -0.010124 -0.017232 -0.04273 -0.032842 0.003146 -0.035153 -0.021364
-0.029869 -0.007856 0 0.009041 -0.006377 -0.00259 -0.012152 0.056589 0.001858
-0.004398 0.028044 0.015427 0.033668 0.014586 0.041546 -0.045635 0.007337 0.016226
0.020827 -0.006953 -0.010584 -0.015498 0.06153 -0.001939 -0.000416 0.021122 -0.008668
0.005255 -0.004524 0.002588 -0.014674 0.036836 -0.026089 0.020799 0.026657 0.030833
0.02829 0.045774 0.006883 0.001895 0.029781 0.050157 0.125917 0.033684 0.050446
0.003289 0.007073 -0.000171 0.00027 -0.001522 -0.014111 -0.012667 0.01222 -0.0187
-0.047094 -0.036666 -0.030256 -0.057552 -0.068598 -0.030829 -0.097507 -0.055667 -0.038112
0.006881 0.020264 0.010576 0.004014 0.002728 -0.003692 0.059708 0 -0.003152
-0.009941 -0.000946 0.007849 -0.000286 -0.012514 0.004561 0.003833 -0.005682 -0.007227
0.037339 -0.012938 -0.011769 -0.01571 0.007714 0.017877 -0.057274 -0.008571 -0.034577
-0.055051 -0.033781 -0.019615 -0.042368 -0.105522 -0.042654 -0.123127 -0.048271 -0.06032
-0.020727 0.009264 -0.002679 -0.011212 0.039731 -0.007571 -0.006466 0.011355 -0.007021
-0.001981 -0.028194 0.001791 0.009807 -0.000588 -0.078932 -0.042306 -0.050898 0.018182
-0.045981 -0.001574 -0.014661 -0.011836 0.004118 -0.004779 -0.033981 0.007886 -0.034722
-0.038141 -0.04978 -0.018298 -0.01812 -0.064441 -0.06274 -0.019598 -0.054773 -0.038541
0.03641 0.024061 0.016589 0.056303 0.066374 0.011612 0.077396 0.053808 0.104757
-0.017043 -0.005787 -0.010634 0.005034 -0.027011 0.01688 0.033777 0.023566 -0.017417
-0.02477 0.035739 -0.028169 -0.039187 0.007846 0.003984 0.060746 -0.024559 0.016248
-0.026488 0.034394 -0.046529 0.00184 -0.017964 -0.040013 -0.008677 0.00236 0.012112
-0.069698 -0.032381 -0.0416 -0.020508 -0.093807 -0.033069 -0.073961 -0.033752 -0.046434
-0.010417 -0.014374 -0.005843 -0.007813 0.009472 0.003563 -0.007089 -0.002437 -0.051707
0.026721 0.019597 0.030646 0.006929 0.095174 0.017039 -0.08139 0.039088 0.006353
-0.057177 -0.022461 -0.029124 -0.022834 -0.058752 -0.054799 -0.139896 -0.035266 -0.045239
-0.012965 -0.01909 0.006293 -0.00032 -0.016905 -0.003693 -0.040361 0.008123 -0.008264
-0.015678 -0.027153 -0.02856 -0.01601 0.039683 -0.050778 -0.001883 0.011281 0.012778
0.094705 0.04516 0.025322 0.039701 0.040076 0.059146 0.226415 0.109163 0.077619
0.048368 0.015702 0.002512 -0.014711 -0.035474 0.058062 0.046154 0.002874 0.013388
0.025131 0.020086 0.022964 0.030813 0.031072 0.025516 0.137255 0.040115 0.033028
-0.014636 -0.000442 0.033469 0.010478 -0.009225 0.003749 0.023707 0.012397 0.018692
0.004827 0.009517 0.001777 0.023178 0.021726 -0.014601 -0.027789 -0.030612 -0.027523
0.018477 0.018527 -0.000197 0.015201 0.05164 0.025155 0.088783 0.045614 0.066534
0.028665 -0.010333 -0.001183 -0.027598 0.005777 -0.025546 0.078361 0.022819 0.05121
-0.011287 0.007722 -0.011844 0.008454 0.022975 0.003794 -0.079675 -0.005906 -0.0062
-0.03853 -0.001619 0.032161 0.002844 -0.054464 -0.008591 -0.072144 -0.033003 -0.012478
0.07384 0.06702 0.030192 0.045345 0.072447 0.081109 0.246652 0.059386 0.049188
0 -0.004154 -0.009957 -0.004916 0.012735 -0.018275 -0.085239 -0.033505 -0.012903
0.000346 -0.003561 0.003036 0.005812 -0.04702 0.012737 0.081818 -0.004 0.014379
0.050777 0.008474 0.000757 0 -0.009753 0.070622 0.018908 0.058902 0.036942
-0.038462 -0.046872 -0.001323 -0.026293 -0.034183 0.003916 -0.058419 -0.025284 -0.021127
-0.049231 0.00393 0.003407 -0.015134 -0.05099 -0.036304 -0.093066 -0.045396 -0.01058
0.001798 0.025074 -0.007734 -0.003917 -0.022124 -0.001868 0.069618 0.02106 0.007699
0.016152 0.007431 0.008365 0.020266 0.005171 0.025577 0.058691 0 0.01146
0.07983 0.032886 -0.00132 0.018085 0.049518 0.024635 0.002488 0.044578 0.039446
-0.012103 0.013886 -0.01548 0.004077 0.061887 0.013654 0.039773 0.015924 0.009285
-0.013576 -0.006457 0.000959 -0.014791 -0.019619 -0.01142 -0.036885 -0.005643 -0.006
-0.016784 -0.027668 -0.016092 -0.017368 -0.042378 -0.013329 -0.033688 -0.025851 -0.019316
0.011267 0.024709 0.001752 0.009287 0.01598 -0.007505 0.006606 -0.01165 0.030776
0.047941 0.00504 -0.000777 0.007717 0.035693 0.04144 0.193948 0.046496 0.031051
-0.024807 -0.017207 -0.005057 -0.003535 -0.008762 0.002614 0.029008 0 0.002317
-0.001982 -0.006803 0.004301 -0.01005 0.040071 -0.011588 -0.089021 0.001877 -0.023883
0.015227 -0.004231 0.007787 0.020006 0.011898 0.021395 0.060586 -0.02436 0.013023
0.026736 0.0261 0.008306 0.007611 0.039754 0.050215 0.020885 0.017286 0.011687
0 -0.001577 0.016283 0.000872 0.011309 -0.008197 0.000602 -0.01825 0.005006
-0.053985 -0.008295 -0.010933 -0.011321 0.000532 -0.044628 -0.107336 -0.038462 -0.036398
0.025848 0.018719 -0.000191 0.003523 0.062267 0.021626 0.095655 0.024 0.028628
0.036976 0.002346 -0.0244 -0.018432 -0.004509 -0.021169 -0.019367 0.020182 0.011596
0.021773 -0.011019 0.004299 -0.000596 -0.004026 0.002307 0.041066 -0.008934 -0.015667
-0.028721 -0.013212 -0.009339 -0.004474 0.04194 0.029919 0.005119 0.005795 0.021351
-0.036566 -0.001299 -0.001178 0.002696 -0.029583 -0.009776 -0.017975 -0.021767 -0.016344
-0.028713 0.01991 -0.004129 0.004183 -0.018491 -0.000846 0.000305 -0.015052 0.007342
0.049949 0.0206 0.007502 0.011306 0.04277 0.02908 0.05154 0.019934 0.010357
0.010032 -0.007978 0.026063 0.012651 -0.012695 -0.012894 -0.042923 0.028013 -0.000759
0.013457 0.013565 0.004393 0.008716 0.031652 0.015008 -0.015454 0.001901 -0.020897
-0.003478 0.015104 0.022248 0.012385 0.068552 0.016977 0.10157 0.053763 0.017074
0.005076 -0.003202 0.011161 0.001991 -0.005832 -0.009155 -0.027103 -0.021609 -0.000763
0.056818 -0.006424 -0.002759 -0.003407 0.043773 -0.012772 0.068926 -0.002475 -0.005727
-0.011051 -0.019404 0.012544 -0.003134 -0.025508 -0.049546 -0.053197 -0.021712 -0.016513
0.048626 -0.010722 0.00164 0.013718 0.035049 0.004344 0.104994 -0.030438 -0.004295
-0.031106 0.013893 -0.015824 0.005357 -0.045435 0.010092 -0.079866 0.005232 -0.022353
-0.015755 0.010107 0.016448 0.016545 0.030983 -0.001142 -0.013118 -0.01041 -0.011633
-0.052552 -0.016163 0.002727 -0.015724 -0.046167 -0.022292 -0.037048 -0.00526 0.007711
0.017533 -0.011833 -0.002357 -0.005886 -0.005023 0.021047 0.043759 0.027098 -0.012082
0.00094 0.003167 0.007088 -0.009304 -0.028453 0.00229 -0.017727 -0.022523 -0.0053
0.042332 0.031666 0.01155 0.01309 0.044402 0.020566 0.067316 0.021725 0.066393
0.002727 0.008893 -0.002855 0.002247 -0.007689 0.02379 -0.038916 0.008376 -0.05342
-0.001209 -0.013838 -0.000358 -0.004484 0.013674 -0.052214 -0.035186 -0.004473 -0.032481
-0.037216 -0.011821 -0.00698 -0.00366 -0.040468 -0.012979 0.01013 -0.025674 -0.039446
0.008799 -0.009045 -0.004001 0.016389 -0.001874 -0.002338 -0.01404 -0.008564 -0.001311
0.016511 0.030719 0.008946 0.00834 0.040845 0.009666 0.061901 0.028571 0.04112
-0.017469 -0.019901 -0.01882 -0.000276 -0.004962 -0.003771 -0.05145 -0.001292 -0.019748
0.004367 0.017099 0.005717 -0.002758 0.036265 0.010483 0.057415 0.016818 -0.027004
0.029814 0.015188 0.011553 0.011615 0.007027 -0.010087 0.006821 0 0.020264
0.066043 0.019665 0.01124 0.014489 0.043175 0.048035 -0.021409 0.049618 0.043178
-0.004526 -0.014211 0.007709 0.005928 -0.011288 -0.004444 -0.044586 -0.018788 0.014073
-0.014777 -0.003183 -0.00089 -0.012055 -0.045666 -0.005859 -0.015072 -0.015442 -0.005306
0.023363 -0.001502 -0.005698 -0.008677 0.01152 0.01291 0.040318 0.01192 0.008207
0.006764 0.008558 0.001612 0.003829 -0.000438 0.034913 -0.022631 -0.013019 -0.01628
-0.0014 0.002331 -0.005364 -0.002452 -0.000876 0.003748 0.024313 0 0.016136
0.001402 0.006047 0.001258 -0.01038 0.00614 -0.015237 -0.003673 0.031407 0.000611
-0.00336 0.001942 -0.000718 -0.007728 0.018309 -0.001357 -0.011911 0.002436 0.001643
0.005337 0.009691 0.007007 0.002225 0.041524 0.01196 0.00287 -0.006683 -0.00656
-0.010618 -0.010878 0.000178 0.008049 -0.013975 0.014236 0.005438 -0.002447 -0.003302
-0.042079 -0.005452 -0.023368 -0.020099 -0.035015 -0.018008 -0.032166 -0.020233 -0.012422
-0.022406 -0.002788 -0.002374 -0.005058 -0.027646 -0.006473 -0.014706 -0.007509 -0.027254
-0.01146 -0.002982 0.010619 0.018639 -0.030209 0.015744 -0.022985 0.017654 0.019397
0.006101 -0.006262 0.010688 0.016634 -0.014201 0.003474 0.043996 -0.016729 -0.012685
-0.005155 -0.004138 0.005377 -0.001091 -0.006506 0.021305 0.02429 0.008822 0.007281
-0.037489 -0.012938 -0.010697 -0.013923 -0.059869 -0.015906 -0.060857 -0.020612 -0.01148
-0.00475 -0.000765 -0.00865 -0.008403 0.023383 -0.010069 0.021296 0.008291 -0.015914
-0.012409 -0.002777 0.00818 -0.001695 0 -0.003747 -0.003277 0.018343 -0.008741
0.026095 0.018339 0.014605 0.012168 0.003403 0.02418 0.020323 0.013043 0.039242
-0.002512 -0.003583 0.005865 -0.001398 0.012597 -0.013379 0.00908 -0.001226 0.001697
0.012905 0.001419 0.00636 0.00084 0.001914 0.036426 0.004354 0.005525 0.011012
-0.024239 -0.013323 -0.002809 -0.001399 -0.011461 -0.008466 -0.014162 0.010379 -0.010055
0.01465 0.004022 0.004754 0.030252 0 0.000776 -0.008502 0.029607 0.003386
-0.033271 -0.029664 -0.019099 -0.026645 -0.063768 -0.021458 -0.044418 -0.018779 -0.037959
-0.015584 -0.000786 0.011433 0.017877 -0.001548 -0.00317 0.010226 -0.010765 0.003069
-0.033311 -0.014363 -0.006888 -0.01674 -0.029457 -0.023589 0.006442 -0.017533 -0.020979
0.0058 0.004891 0.015117 0.000279 -0.003195 0.010043 -0.003048 -0.019077 0.011607
0.006445 0.013905 -0.006833 -0.008092 0.011752 0.002419 0.02782 0.005019 0.000883
0.012133 -0.012245 0.004234 0.003657 -0.000528 -0.001609 -0.038073 0.001248 -0.007055
0.025974 0.02767 0.013877 0.015415 0.029054 0.001611 0.073284 0.028055 0.026199
0.012009 -0.003571 0.008836 0.001656 0.017454 -0.00429 -0.000288 0.020619 0.024665
0.039448 0.03845 0.012536 0.015707 0.048436 0.045234 0.044957 0.07249 0.016892
0.012959 0.031897 0.004919 0.01248 0.036092 0.021896 -0.003585 0.024931 0.013289
-0.012184 0.043203 -0.000338 0.000536 -0.006967 0.007815 0.021035 0.015676 0.011066
0.028985 0.008837 -0.00287 -0.000536 0.044434 0.011256 0.00244 0.005854 0.00527
0.001199 0.005153 0.007281 -0.000804 0.002687 0.003463 -0.001082 0 -0.01371
-0.000898 -0.01256 -0.005043 0.009654 -0.011612 0.005669 -0.002978 0.012698 0.012674
0.025165 0.012893 0.017402 0.022842 0.039765 0.020588 0.03584 0.017764 0.020589
-0.006721 0.004955 0.021421 0.001298 0.020426 0.001921 -0.006029 -0.00616 0.001582
0.007355 -8.5e-05 -0.003902 -0.002075 -0.020869 0.002876 0.005538 0.005682 -0.006319
-0.002629 -0.002975 -0.005712 0.002079 -0.043062 0.003346 -0.001311 -0.005136 0.009141
-0.003221 -0.000171 0.00394 0.001297 -0.018182 0.005002 -0.008141 0.001549 0
0.013807 0.005117 0.010301 0.002331 0.019444 0.012325 0.018533 -0.003608 0.018117
0.005506 0.000594 -0.014565 -0.006202 0.003179 0.013814 0.004679 -0.004139 0.003482
0.016715 0.016874 0.003449 -0.00494 0.045722 0.001848 0.024579 0.006234 0.014649
0.010488 -0.002668 -0.000655 0.003397 -0.015584 0.000922 0.015404 -0.002581 -0.00114
-0.010098 -0.009448 -0.00999 -0.008854 -0.028144 -0.003685 0.039045 -0.016563 0.001521
0.001984 -0.004558 -0.008602 -0.007094 -0.007692 -0.024272 -0.024653 -0.008484 0.007976
0.028846 0.016613 -0.000501 0.007939 0.008208 0.031509 0.039509 -0.010695 0.027129
-0.011545 -0.00528 0.013689 0.003413 0.030303 0.002986 0.00779 0.014054 -0.005869
-0.015017 -0.007666 -0.008235 -0.00314 -0.003512 -0.006412 -0.033966 -0.006397 -0.007749
0.030209 0.012735 0.006144 0.001575 0.025991 0.018207 0.023521 0.00912 0.011529
-0.008222 0.002431 -0.004456 -0.01153 0.028338 0.003848 0.016347 0.012759 0.017647
-0.008842 -0.008446 -0.003979 0.001856 -0.018789 -0.005862 -0.01049 -0.014698 -0.019509
-0.026485 -0.014422 -0.004328 -0.006086 -0.035745 -0.022227 -0.040518 -0.017048 -0.037951
0.011526 0.006589 -0.000334 -0.001065 0.019418 0.019717 0.023815 0.017452 0.031406
0.000286 0.007991 0.009532 0.011461 0.022944 -0.002957 -0.006954 0.001492 -0.006684
0.00885 0.003205 0.009607 0.020026 0.030047 0.003422 0.02439 -0.004787 -0.002617
0.027731 0.007987 0.009352 0.008267 0.02917 0.01819 0.029232 0.009626 0.030735
0.026156 -0.004837 0.004096 0 0.009182 0.000223 -0.014888 -0.006887 -0.017091
0.006708 -0.004107 -0.002285 -0.000256 -0.030063 -0.002456 0.013253 0.018124 0.010729
-0.010661 0.005386 -0.008341 -0.000513 0.008157 -0.004476 -0.006425 0.017277 0.009151
0.007274 -0.000335 -0.002309 -0.007436 -0.012945 0.007419 0.003464 0.002059 -0.000725
-0.004279 -0.010131 -0.003306 -0.006717 -0.011066 -0.001116 -0.012198 0.040062 0.005082
