 BMY BA BK BAC BHI BAX BRB
0.002363 -0.005511 0 -0.004287 0.025463 -0.009106 0.009651
0.011002 0.008965 -0.0082 0.002583 -0.007449 0.001892 0.003583
0.006218 -0.0042 -0.0031 -0.000429 0.013191 0.011869 -0.006071
-0.001159 0.009896 -0.00311 0.001289 0.004265 -0.010131 0.024075
-0.010054 -0.012851 -0.004159 -0.001502 0.01721 -0.007272 -0.003509
0 0.025061 0.006265 0.003653 0.002197 0.00217 -0.005284
-0.002734 0.000476 0.003113 -0.001284 0.012936 0 0.007318
-0.006659 0.013964 -0.006207 -0.007074 -0.000216 -0.001083 -0.014876
0.004732 -0.001565 0.012144 0.009067 0.008227 0.003794 0.002973
0.000785 0.009091 -0.0024 -0.002376 0.003221 -0.00297 -0.002667
-0.01098 0.004349 -0.008935 -0.008662 0.006421 -0.001083 -0.003863
0.00793 0.013764 0.005895 0.002621 0.010208 0.001084 -0.007279
-0.007868 -0.004119 -0.000345 -0.000871 -0.015579 -0.002979 0.002404
-0.006741 -0.012408 0.003448 0.00109 0.005133 -0.008419 -0.003478
0.000798 0.009927 -0.00378 0.003921 0.039149 0.002465 -3e-04
-0.003191 -0.007065 0.00069 -0.001953 -0.005733 -0.002186 -0.000903
0.013205 -0.000309 -0.002758 -0.001739 0.014003 -0.001369 0.016866
0.005529 -0.026304 0.003457 0.001089 -0.005483 -0.002468 0
-0.010212 0.023518 0.000689 0.013705 0.016132 0.000275 -0.00936
0.002381 -0.011178 0.003787 -0.003648 0.018489 0.010717 -0.001076
0.00673 0.014602 0.010974 0.004523 0.017167 0.007069 -0.013709
0.006685 -0.014701 -0.006106 0.001501 0.000194 0.011879 0.003945
0.004297 -0.013978 -0.000341 0.007921 -0.018619 0.001601 0.011487
-0.003112 0.005575 0.009901 -0.000212 0.006127 -0.00293 -0.00777
-0.005853 -0.020117 -0.015889 -0.009985 0.001964 -0.0179 0
-0.009419 -0.02053 -0.001718 0.003219 -0.011958 0.006529 -0.00241
-0.013471 0.01931 -0.008259 -0.007487 0.030754 0.004054 0.008454
0.015261 0.011172 0.024289 0.005819 -0.024639 0.015343 -0.00479
0.008307 -0.01249 -0.006775 0.005143 0.001776 -0.008484 0.003008
-0.009123 0.070212 -0.018417 -0.027713 0.00788 -0.008021 0.0018
0.008807 -0.02 0.007644 -0.013813 0.008014 -0.000539 0.004072
0.002778 0.011441 0.003103 0.00289 0.030056 0.011596 0.005487
-0.015433 -0.017273 -0.01375 -0.009089 -0.004142 -0.010131 0.012752
-0.011254 0.013844 0 -0.000447 0.004537 0.009696 -0.00205
0.012602 -0.001688 0.003834 0.010519 -0.014114 0.016271 -0.002347
0.001204 -0.001537 0.007292 0.000443 0.011262 -0.001837 0.003529
-0.001604 -0.010312 0.004136 0.003099 0.009438 0.005785 -0.008206
0 0.004355 0.006179 0.009711 -0.010471 -0.00915 -0.002364
0.006827 0 0.001024 0.001312 -0.016818 0.012137 -0.008294
0.006781 0.002632 0.010907 0.003711 -0.006919 -0.002346 0.003584
-0.004358 -0.000154 -0.002697 -0.019574 -0.002516 -0.006271 -0.004762
-0.001194 0.002317 0.005409 -0.005768 0.036282 -0.003944 0.001196
0.006374 0.018339 0.050773 0.000892 -0.017038 0.018479 0.002149
-0.011085 -0.005599 -0.00288 -0.005796 -0.001143 0.015293 -0.002145
-0.001201 0.007457 0.005777 0.005605 0.049771 -0.006638 0.000119
-0.006413 -0.002266 -0.002891 -0.004236 0.031789 -0.002313 0.003464
-0.00121 0.004542 0.004188 -0.002911 -0.010387 -0.003349 -0.002381
0.013732 0.005275 -0.000321 -0.008534 0.01441 0.010597 0
0.002789 -0.010495 -0.001284 -0.003171 0.005437 0.018159 -0.001193
-0.007549 0.000152 -0.010925 -0.009316 -0.01378 -0.013564 -0.002389
0.002402 -0.003939 -0.003574 0.001376 0.00849 -0.001019 0.007186
-0.001597 0.008821 0.007825 0.006413 0.016661 0.009686 -0.005944
0.004 0.004824 -0.002265 -0.003641 0.002588 -0.000253 -0.002394
-0.002789 -0.005701 -0.0107 -0.001599 0.000258 0.00404 0.007134
-0.007191 -0.001207 -0.004261 -0.010524 -0.011031 -0.010312 -0.005893
-0.002414 -0.003022 0.003621 -0.007168 0.013594 -0.001271 -0.002395
0.012908 0.017275 -0.000656 -0.000931 -0.005674 0.006361 -0.0012
-0.001195 -0.013705 0.000985 -0.003497 0.010548 0.005057 0
0.001196 0.020467 0.005246 0.000936 0.01232 0.020377 0.010817
-0.004381 -0.01144 -0.009785 -0.002337 -0.010311 -0.006657 0.001189
-0.0056 0.013826 0.009223 0.011478 -0.008881 -0.010673 -0.00962
-0.002011 -0.01764 -0.006854 0.012506 -0.018094 0.006272 -0.001979
0.004837 0.011317 0.012488 0.000229 -0.020182 -0.006731 -0.003303
-0.002006 -0.005819 -0.00357 0.001601 -0.009672 -0.008032 0.021096
-0.008039 0.007804 0.009772 -0.00411 0.011756 0.002024 0.003542
0.002431 0.009531 0.004839 0.002751 -0.007508 0.007323 -0.004706
-0.012935 -0.005311 -0.005779 -0.009145 0.011527 -0.008523 0
-0.006552 -0.004449 -0.009041 -0.009922 0.009615 -0.00708 -0.00266
-0.005771 0.001192 0.000326 0.003729 -0.006702 -0.003056 -0.008
-0.006219 -0.013391 -0.007166 -0.00534 -0.013849 -0.006897 -0.005974
0.007509 0.019153 0.003281 0.012138 0.009903 0.021091 0.001202
-0.003727 -0.01243 -0.007848 -0.005996 0.020324 -0.001008 -0.004802
0.017041 0.004195 0.007581 0.009977 0.02656 0.016894 0.003016
-0.002452 -0.015369 0.004907 0.001627 0.007489 -0.008678 -0.005412
0.002048 -0.025004 0.007812 -0.004408 -0.021287 -0.013007 0.003507
0.020033 0.010724 0.004199 0.010254 0.015881 0.016979 0.00976
0.008818 -0.00815 -0.006433 -0.000923 -0.005947 0.005482 0.00358
-0.011522 0.001395 -0.010036 -0.006465 -0.005128 -0.006691 0.003567
0.009244 0.012541 0.002616 -0.001859 0.019072 0.004491 -0.007701
-0.015133 -0.003976 0 -0.005821 -0.026134 -0.002732 -0.004299
0.005257 0.003991 -0.014351 -0.000937 0.000693 0.002491 -0.002398
-0.004827 -0.018654 -0.008934 -0.000469 0.015571 -0.004472 -0.001082
-0.005659 0.014023 -0.005342 0.002111 -0.00017 0.021962 -0.00722
0.016667 -0.004302 0.024505 0.022233 0.001874 -0.004884 -0.013333
-0.012395 -0.010803 -0.014744 -0.006639 0.033163 -0.008098 0.002457
-0.006073 -0.01014 -0.006651 -0.008988 -0.00428 -0.004701 0
-0.009776 -0.016391 -0.0231 -0.017209 0.004959 -0.000994 -0.01348
-0.005759 0.001602 0.007197 -0.001656 -0.006416 -0.001742 0
0.001241 0.011038 0.011228 0.000948 -0.020364 -0.004237 0.024845
-0.002893 0.023259 -0.014132 -0.005446 0.020788 0.00025 0
0.000829 0.029071 0.011263 -0.001905 0.001821 -0.000501 0
-0.003313 0.009917 -0.024975 -0.007634 -0.002148 -0.005258 -0.001818
-0.001246 0.001042 0.013846 0.012019 0.005631 0.00302 -0.011536
0.000832 0.009958 0.004097 0 -0.017128 0.000502 0.007371
-0.004572 -0.01192 -0.00476 -0.001188 -0.009551 0.000502 0.004878
-0.003758 0.012064 -0.008883 -0.003329 -0.028422 0.00376 0.001214
-0.017184 -0.013245 -0.000345 0.001193 -0.033258 -0.010739 0.006668
0.000432 0.013124 0.006207 0.006435 -0.019092 -0.022722 0.000601
-0.007765 -0.009274 -0.004455 0.000947 0.009916 0.001292 0
-0.008696 0.008915 -0.00654 -0.004258 -0.006182 -0.007998 0.016847
-0.010526 -0.017673 0.002079 -0.004989 0.015185 -0.019506 -0.001183
-0.001773 0.014243 -0.003112 0.000239 -0.01694 0.010875 0.004739
-0.003108 -0.017147 0.013181 0.002626 -0.021448 -0.018106 -0.005896
-0.006236 0.01519 0.019172 0.00119 0.011053 -0.000802 0.003559
0.00762 -0.003852 -0.00571 0 0.002409 0.003477 0.002955
-0.011566 -0.001785 -0.003041 -0.011415 -0.047689 0.010394 -0.002946
-0.007651 0.018623 0.008133 0.020929 0.025815 0.011079 -0.001182
-0.017234 -0.01565 0.001345 -0.005655 -0.03122 -0.012523 0
-0.010152 -0.019019 0.008728 0.001422 0.013672 0.006869 0
0.008858 0.019691 0.021963 0.026503 0.031792 0.016793 0.00355
0.000462 -0.005199 -0.002951 -0.00461 0.045191 -0.004645 0.003538
0.002771 -0.027923 0.007892 0.000463 0.011256 0.005963 -0.002349
-0.001842 -0.016129 -0.009462 -0.000463 -0.021201 -0.008505 -1e-06
-0.024458 0.024824 0.019104 0.018527 -0.005415 0.012737 0.003534
0.001419 -0.015235 0.011312 -0.005457 -0.002541 -0.018737 0.008216
-0.006613 0.006343 -0.004474 -0.002744 0.02056 -0.042898 0.008149
0 -0.005381 0.011236 0.010546 0.023355 0.02569 0.006928
0.007133 0.012365 -0.012063 -0.001588 0.023868 0.009859 0.012615
0.00661 -0.003359 0.004177 0.004999 -0.029161 -0.010818 0
-0.000938 0.006281 0.01184 0.0052 -0.018268 0.012003 0.018007
0.006103 -0.006546 0.001265 -0.001574 -0.007873 0.009225 0.008455
0.008866 -0.004615 0.005054 0.003379 -0.028314 -0.00235 -0.002317
0.006013 0.02148 0.021056 0.017063 -0.021344 0.001047 0.000553
0.015632 -0.011346 0.004001 0.003532 0.001896 0.010722 0.000111
-0.015844 0.013466 -0.005211 0.00352 0.004921 -0.00414 -0.003978
0.00046 0.011626 -0.007704 -0.00811 -0.011678 0.009613 -0.001664
0.004598 0.006567 -0.000621 -0.006188 0.030494 -0.018271 -0.011001
0.005492 0.003114 0.002797 0.008228 0.023488 0.013106 0.007865
0.01502 -0.010347 0.003719 0.004852 0.005963 -0.002587 -0.00223
-0.000448 0.03062 -0.000309 0.006146 0.023891 0.005707 -0.01676
0.002243 0.001449 0.00803 0.005672 0.016316 0.005932 -0.006932
0.002686 0.00492 0.006127 0.013232 0.006042 -0.002821 0.008124
-0.00625 -0.005472 0.001827 0.005994 0.003946 0.004886 -0.00227
-0.006739 -0.006226 -0.000304 -0.009151 -0.027688 0.000256 -0.001137
-0.009498 0.007285 0.002128 0.004725 -0.002812 0.002814 0.005809
-0.014155 -0.013597 -0.01699 -0.008337 0.010929 -0.009184 0.012228
0.001853 0.021704 0.014506 -0.000218 0.038884 0.017508 0.016669
0.011558 -0.003301 0 0.005449 -0.002853 0.001771 0.00022
-0.003656 -0.003456 -0.00791 0.006503 0.00707 -0.002021 -0.018812
-0.007798 0.005347 -0.000307 -0.002585 -0.002507 0.001266 0.007961
-0.004161 0.00115 -0.016258 -0.009717 0.011059 -0.001213 -0.001113
0.005571 0.00603 -0.003742 -0.001744 0.033974 0.001028 -0.002337
-0.01108 -0.005994 0.009703 0.002621 -0.006732 -0.005389 -0.000726
-0.004202 0.007753 -0.00155 -0.003486 0.012748 -0.00516 -0.000279
0.010314 0.005699 0.009314 0.016616 -0.021033 0.006743 -0.003408
0.018098 0.012183 -0.001846 0.006021 0.020508 -0.003606 5.7e-05
-0.003646 -0.009237 -0.012943 -0.002138 -0.002392 -0.000517 0.001121
0.007319 -0.000565 -0.000624 0.006213 -0.020464 -0.00388 -1e-06
0.021344 -0.011025 -0.007498 -0.009368 -0.018769 -0.01584 -0.003359
-0.002223 0.011005 -0.00063 0.003439 0.017299 0.001847 -0.00337
0.008467 -0.004948 0.018898 -0.001071 0.015043 -0.00237 0.000563
0.010605 0.013212 0.001855 0.006003 0.002255 0.003696 -0.003944
0.003061 0.002384 0.001851 0.000426 0.002893 -0.001578 0.003394
0.006539 -0.013428 -0.012627 -0.008095 -0.028365 -0.012908 -0.001127
-0.008229 0.006097 -0.002495 -0.006229 0.010226 0.002402 -0.001129
0.010044 0.0031 0 -0.001729 -0.010122 0.004526 0.00226
-0.006485 -0.013206 -0.004065 -0.000866 0.002474 -0.00212 -0.000902
0.011314 0.002847 0.020722 0.020152 0.051826 0.018858 0.007673
-0.0142 0.010363 0.004922 -0.01062 0.01048 0.013816 0.004367
0 -0.011803 0.004898 0.001288 -0.005108 -0.008743 0.001226
0.006628 -0.013934 0.013098 -0.001501 0.042944 0.005966 -0.003341
0.002634 -0.008363 0.005713 0.000644 -0.002089 0.001547 0.004469
-0.01007 0.004799 -0.001794 -0.008369 0.015847 -0.000515 -0.001224
-0.004423 0.014472 0.010482 -0.00238 0.015747 -0.000258 -0.004232
-0.002221 -0.005849 -0.008892 -0.006508 -0.010721 -0.007988 -0.00123
-0.001781 -0.003013 -0.003289 0 0.001758 -0.008312 0.003359
-0.005352 -0.01137 -0.011701 -0.010699 0.010234 0.009953 -0.003348
-0.005381 -0.005241 -0.018822 -0.001104 0.003473 0.013226 0.007279
0.017133 -0.002342 -0.018255 -0.002651 0.04514 0.009214 0.002779
-0.010195 -0.024498 -0.008194 -0.021046 0.01987 -0.019528 -0.007761
-0.0103 0.007819 0.001271 -0.005205 0.03369 -0.006984 -0.002235
-0.034842 0.009549 0.003195 0.006369 -0.017539 0.001823 0.003359
0.030005 -0.011085 0.004459 0.008816 -0.027978 -0.0065 0.00279
0.029586 0.027051 0.006658 0.00605 0.006853 -0.006019 -0.002782
0.016357 -0.002328 -0.005039 -0.002227 0.013204 -0.008689 -0.001116
-0.00696 0.006855 0.002849 -0.007143 0.039903 -0.021248 -0.002346
-0.001752 -0.01043 0.004104 -0.005621 0.000517 0 0.00224
0.010092 0.048456 0.001886 -0.006331 -0.037319 -0.011126 -0.005587
-0.019983 0.001117 0.007531 -0.011604 -0.005231 0.000823 -0.003371
-0.013298 -0.011576 0.00436 -0.008057 -0.001351 -0.012339 -0.004679
0.004942 0.00381 -0.00062 0.006498 0.026917 -0.015825 -0.001133
0.004023 0.005763 0.00031 0.002767 -0.052028 0.011566 -0.005387
0.012467 0.007128 0.008064 0.004139 0.002084 0.010318 0.00114
-0.006596 0.003484 -0.000923 0.003664 -0.031475 0.033674 0
-0.008411 0.007221 0.014475 0.002053 0.00315 -0.00988 0.002278
0.022768 -0.005791 0.011536 -0.005009 -0.01156 -0.008091 0
0 0.008321 0.005102 0.010526 -0.029887 0.016313 0.001136
0.008293 -0.003576 0.011048 0.004529 -0.015181 0.021134 -0.001135
-0.004762 0.00138 0.010041 0.007439 0.045036 0.00655 -0.004659
0.003915 0.005651 0.011403 -0.000671 -0.008966 -0.002342 0.00097
-0.008666 0.001234 -0.008095 -0.002463 0.063038 -0.010958 -0.003251
0.020979 0.018344 0.016613 0.011897 -0.052437 0.015299 -0.003317
-0.006849 -0.006587 -0.011181 0.006433 0.002752 -0.008314 -1e-06
-0.009914 0.005548 -0.002609 0.007714 0.003467 0.008908 -0.001722
0.010448 -0.002422 0.006395 0.005687 -0.023323 -0.001298 0.004888
-0.004739 -0.019425 -0.010976 -0.002827 0.001621 -0.015861 -0.006581
-0.014286 0.003577 0.009054 0.005453 0.010007 0.007133 0.001152
-0.000878 -0.002056 0.005499 -0.009868 0.023459 -0.001312 0.001151
0.006593 0.008104 -0.010363 0.000886 -0.001708 0.011295 0.005632
-0.00393 -0.010356 -0.004945 0.000443 -0.049059 0.002338 0.006972
-0.009645 0.007297 0.001169 0.009069 -0.025795 -0.007774 0.003405
0.010624 -0.004647 0.006423 0.001973 0.009698 0.008357 0.003394
-0.005694 0.012909 -0.015086 -0.0035 -0.012654 -0.009842 0.012401
0.009251 0.013964 0.010309 0.008782 0.004787 0.001569 0.001114
0.00131 0.000668 0.014286 -0.000218 0.020593 0.006268 0.003337
-0.001308 0.008151 0.005749 0.006966 0.021985 -0.004672 -0.004989
-0.006111 0.007952 -0.004001 0.003026 0.003978 -0.002086 -0.004011
0.002196 0.008941 -0.004591 0.007759 -0.000147 -0.000261 -0.002126
0.004382 0.014597 0.023926 0.002994 -0.015412 0.010455 -0.004484
0.003927 0.004239 -0.009572 0 -0.039505 -0.00388 0.012387
-0.007823 0.001023 -0.005117 -0.007036 0.007605 -0.001298 -0.002225
0.105563 0.004472 0.000857 0.009019 0.00724 0.00338 0.003344
0.010301 -0.009032 -0.002284 -0.006172 0.017128 0.00596 0
0.000784 0.010655 0.001431 0.004283 0.004962 -0.001546 0
-0.016066 -0.004319 -0.006857 -0.001706 0.001496 0.00645 -0.001111
-0.008761 -0.011226 -0.013521 -0.016232 0.025545 -0.009228 -0.003335
0.002009 0.021546 0.003791 -0.001954 0.009905 -0.001035 0.001225
0.000401 -0.009598 0.043579 -0.007831 0.001875 -0.004403 -0.000557
-0.013627 -0.006248 0.003341 -0.001535 -0.015261 0.009625 0.007696
0.004063 0.001027 -0.005272 0.003074 -0.009503 -0.006442 0.00155
0.001619 0.007563 -0.004184 0.013354 0.017565 -0.004668 -0.00442
0.002828 0.006489 0.018487 0.005617 0.016391 -0.017978 -0.00111
0.011002 0.008975 0.001375 -0.007519 0.012273 -0.006898 0.000111
-0.012092 -0.003132 0.011535 -0.009957 -0.020161 -0.008817 -0.008889
-0.009792 0.015332 -0.048602 -0.001312 0.043741 -0.007278 -0.006839
-0.004532 -0.002723 -0.009989 -0.002627 -0.021643 -0.004073 -0.00666
-0.004139 0.032767 0.008648 0.003512 -0.001268 0.010905 -0.007239
-0.000831 -0.003365 0.00343 0.000219 0.00917 -0.015642 -0.007589
0.017055 -0.006994 -0.009969 -0.005467 0.015658 -0.005479 -0.004614
0.015542 0.011536 0.027043 0.010554 0.014453 0.016253 -0.002317
-0.004027 0.019928 -0.002521 0.001958 0.018046 0.003795 0.00842
-0.001617 0.006356 -0.021623 0.004995 -0.003065 0.039968 -0.004319
0.004455 0.011228 -0.017796 0.012748 0.042112 0.001298 0.001735
-0.008468 -0.004164 -0.000877 0.004267 -0.012829 0.006224 0.002309
0.004067 -0.011498 0.001471 0.000425 -0.013255 -0.010309 0.001728
0.011341 -0.00235 0.012636 0.013166 0.040432 -0.010156 0.020127
0.012014 -0.00954 0.010737 0.027877 0.001392 -0.00342 -0.007892
0.004353 -0.007729 0.009187 0.017944 0.021742 -0.004752 0.011364
-0.014972 0.004913 -0.006828 -0.014824 0.034022 -0.009814 0.007303
-4e-04 0.017529 -0.005729 0.005693 0.039962 -0.003215 -0.004127
-0.004002 0.006328 0.006626 -0.003235 -0.01116 -0.001612 -0.006496
0.005625 0.008967 0.014597 0.012982 0.017685 0.02611 -0.007892
0.009988 0.021122 -0.007052 0.010613 -0.00229 0.001836 0.008068
-0.006725 -0.009947 0.002557 -0.007133 0.008377 0.012045 0.005524
-0.001991 0.004567 -0.00085 0.001596 0.001252 0.007244 0.007836
-0.004389 0.014206 -0.012479 -0.000398 -0.011139 -0.016697 -0.001101
-0.013226 -0.008208 -0.01637 -0.009567 -0.018391 -0.002612 0.001114
-0.013404 -0.013604 -0.004963 -0.009861 -0.041686 -0.003929 -0.004416
0.006999 -0.013217 -0.002934 0.007114 -0.019917 0.002367 0.004547
0.004497 0.006289 -0.00824 0.001816 0.005486 -0.006821 0.006562
-0.017908 -0.03044 -0.01543 -0.021757 -0.019839 -0.022979 0.001657
0.000829 -0.012415 -0.008439 -0.009061 -0.013283 -0.001622 0.015996
0.000828 0.022724 0.006991 0.003117 0.010897 -0.009748 -0.006515
-0.012826 0.013001 0.000905 -0.000207 0.005073 0.009024 0.015301
0.005448 -0.006534 -0.00965 -0.000622 0.02082 -0.011924 -0.019376
-0.000834 -0.032531 -0.004568 0.005183 0.002967 0.011245 0.012075
0.0267 0.007405 0.011624 0.00887 0.041903 0.01546 -0.002061
0.013816 0.006145 0.003931 0.00961 -0.001419 0.023771 0.005326
-0.015631 -0.016407 -0.005723 -0.013771 -0.007107 -0.016697 -0.004323
-0.000407 0.013637 0.006665 0.004107 0.029587 0.000265 0.002062
0.02444 0.004685 0.009028 0.006198 0.001854 0.012467 -0.003251
0.004771 0.001913 -0.002982 0.011499 0.024751 -0.001572 -0.002609
-0.004353 -0.019928 -0.021238 -0.010556 -0.038375 -0.01417 0.000545
-0.006359 -0.01802 0 -0.004309 0.003521 0.001065 -0.003268
-0.004 0.010043 0.001528 0.006594 -0.05193 0.014092 -0.006557
0.014056 -0.003314 0 0.003685 0.01098 -0.010225 -0.00549
-0.011881 -0.008499 -0.011291 -0.004895 -0.004027 0.002649 0.006327
-0.018838 -0.032547 -0.021914 -0.007789 -0.0506 0.001585 -0.003551
0.013889 -0.011556 -0.016725 -0.02768 -0.038457 -0.015299 -0.001655
-0.00282 0.065342 0.004493 -0.009135 0.022145 0.010983 -0.00442
0.02101 0.034142 0.02492 0.02723 0.058298 0.023052 0.018868
-0.003562 0.008608 -0.008728 -0.010228 -0.008189 -0.015799 -0.002179
0.009531 -0.009119 -0.006289 -0.005905 -0.035151 -0.008421 0.010917
0.005507 0.001062 0.009177 -0.001273 -0.028782 -0.014597 -0.00324
0.00626 0.011786 0.006899 0.004885 0.018289 0.020199 0.002167
-0.003499 -0.02085 -0.000623 0.004862 -0.005637 -0.008184 -0.005622
-0.004682 -0.00797 -0.005921 -0.002735 0.005669 -0.008517 0.001305
0.008232 0.005996 0.001567 0.001055 0.008128 -0.010738 -0.006515
-0.016718 -0.023364 -0.009077 -0.003371 -0.003251 -0.016554 -0.000546
-0.001582 0.008666 -0.001895 0.0074 0.013568 0.001656 0.006561
0.017822 0.004356 0.019304 0.019937 0.044922 0.017355 0.00163
0.006226 -0.013132 -0.00031 -0.010288 0.008253 -0.004603 -0.005868
-0.00464 -0.007447 0.018944 0.014761 0.01967 -0.000544 -0.000644
-0.009324 -0.013899 -0.009753 0.001229 -0.008507 0.004627 -0.015284
0.006741 0.007983 0 0.003888 -0.028278 -0.004335 0.000554
-0.002363 -0.010147 -0.010157 -0.0053 -0.020644 -0.008707 -0.000554
0.001974 0.004501 0.005286 0.006967 0.006857 0.001098 0.008869
0.00394 0.01593 0.001547 0.000204 0.039097 0.009597 -0.001648
-0.015699 -0.008698 -0.001235 -0.011801 0.005826 -0.004074 -0.004403
-0.011962 -0.016436 -0.024737 -0.012147 -0.011826 0.008999 -0.008292
-0.008878 -0.029401 -0.002537 0.006878 0.021492 0.022432 0.001115
0.004072 0.022006 0.012397 -0.001863 -0.052361 0.005815 0.003898
-0.001217 0.002787 -0.000628 0.004562 0.003911 0.003417 0.000555
0.037353 0.039409 0.070688 0.031173 0.022116 0.010477 0.007206
0.003523 -0.019443 -0.011737 -0.006006 -0.04598 0.04536 -0.002752
-0.00507 -0.019953 -0.010392 0.009869 -0.02384 0.028267 -0.004415
0.01764 0.029843 0.018002 0.008576 0.019406 -0.001929 0.008869
-0.002696 0.028364 0.005636 0.004746 0.040534 0.011114 -0.004945
0.003863 -0.04597 -0.004425 0.003543 0.004729 -0.001434 0.007068
-0.075029 -0.014894 -0.008296 0.000588 0.001486 -0.001436 -0.00011
0.017887 0.002541 0.011353 0.012544 -0.036487 -0.000719 0.0034
-0.020433 -0.018882 -0.00709 -0.002516 0.026316 0.007194 0.001202
-0.007092 0.009687 -0.007736 0 0 0.02 -0.001081
-0.004622 0.005757 0.007496 0.008345 -0.005628 -0.010971 -1.1e-05
0.004221 0.009921 0.004464 0.000192 -0.002893 -0.008025 -0.002186
-0.043716 0.001133 0.000889 0.006735 -0.016679 -0.014038 0.004491
0.000879 0.003271 0.007993 -0.003058 0.015163 0.006033 0.010795
-0.068511 -0.020063 -0.009398 -0.001917 -0.02038 0.01751 0.003236
-0.004243 -0.008829 -0.013341 -0.009988 -0.001809 -0.009901 -0.002151
-0.013731 -0.012442 0.00631 -0.000388 -0.012945 0.019048 0.003233
-0.028325 -0.00315 0.005076 -0.002329 -0.010229 0.001636 0
0.008399 -0.007504 0.002674 -0.005253 -0.020803 0.005365 -0.004458
0.018618 0.015785 0.016296 0.019949 0.012991 -0.001392 0.000162
0.013949 0.029381 0.004956 0.002876 -0.001737 -0.011617 0.019957
0.018975 -0.003045 -0.00116 -0.003059 -0.014853 0.013634 -0.001057
0.007449 -0.012342 -0.005809 0.006713 0.028117 0.002319 0.008999
-0.004159 -0.012755 -0.002629 -0.000572 0.009116 0.000694 0.005246
0.013457 0.004176 0.001172 0.000763 -0.006677 0.004393 -0.005219
-0.009615 -0.007667 -0.002341 -0.00019 -0.027415 -0.014503 -0.002099
0.000462 -0.014667 -0.01349 0.000381 0.016804 0.018687 0.012618
0.001848 -0.017411 -0.00654 -0.007237 0.002666 -0.008714 -0.003115
0.001845 0.010686 0.016158 0.001151 -0.026319 0.022207 -0.001041
0.009669 -0.01258 0.003239 0.001916 0.016655 0.011994 0.001042
0.00228 0.016807 -0.002055 -0.000574 -0.021082 -0.002013 -0.002073
-0.010464 -0.0016 -0.007353 -0.004449 -0.023594 -0.005602 0.00309
0.055172 0.007076 0.005333 0.003691 0.011239 0.013069 -0.001009
-0.007407 -0.000928 0.003242 0.001742 0.02584 0.00645 0.004167
-0.006585 -0.012208 -0.003525 -0.001932 -0.033722 -0.018122 -0.00362
0.003535 -0.021091 -0.007075 -0.002711 -0.022425 -0.012829 -0.000635
0.020696 -0.000961 0.005344 0.002912 -0.031111 -0.00114 0.001146
0.009059 0.014011 0.004135 -0.009292 -0.054602 0.015522 0.001041
0.039761 0.00596 0.005588 0.01016 -0.01393 0.011014 0.003015
0.020148 0.02774 0.014917 0.003868 0.029524 -0.001334 0.002695
-0.00524 -0.017165 0.001441 0.000578 -0.041474 0.001781 0.00155
0.009724 0 0.01036 -0.009243 0.003378 0.012444 -0.00516
-0.001605 0.002666 -0.000854 0.006414 0.034146 -0.001317 -0.009336
-0.006833 -0.004521 -0.002281 0.004828 -0.017362 -0.006593 -0.010471
0.007285 0.017631 0.005143 0.008841 -0.012147 0.003097 0.004021
-0.007232 -0.00105 -0.004264 -0.004763 0.018205 -0.006837 -0.007156
0.014164 0.014978 -0.00628 0.003637 -0.010665 0.009105 -0.005425
0.000399 0.005955 0.00948 0.010299 0.013792 -0.00066 -0.001761
0.001197 0.0166 0.002561 0.009628 0.020172 -0.003083 0.009356
-0.003984 0.00519 0.012489 -0.004488 0.039393 0.000221 0.006356
-0.006 -0.001637 -0.003084 0.005259 -0.012535 -0.00773 0.002105
0.002817 -0.005424 -0.008437 0.000934 0.018518 0.011796 0.006303
-0.009631 0.014204 -0.005956 0.000933 -0.009971 -0.006159 0
0.005673 0.022633 0.007989 0.014733 -0.021623 0.001107 0.017463
0.003223 0.026657 0.00934 0.007535 0.028762 -0.004422 0.002319
-0.004062 -0.00405 0.005609 -0.005472 0.027075 -0.006218 0.013265
-0.004078 0.000718 -0.011155 -0.005136 -0.008166 0.024358 -0.00601
-0.001638 -0.012309 0.00564 0.004978 -0.024845 -0.005236 0.001016
0.004512 -0.006292 -0.00028 0.002201 0.015109 -0.005921 0.009036
-0.007758 -0.005966 0.000561 -0.0108 -0.018386 0.006839 -0.000805
0.012346 0.024498 -0.000841 0.004071 0.024231 0.008983 0.005186
-0.002033 -0.014945 -0.007295 0.002396 0.012627 -0.001954 -0.012271
-0.001222 0.003277 -0.004805 -0.012502 0.024222 -0.002611 0.003043
-0.002447 -0.004476 -0.007384 -0.000559 -0.002519 0.00349 -0.001517
0.011038 0.005468 -0.004006 0.002422 -0.013047 0.019348 0.006835
-0.003235 -0.003988 -0.026716 -0.010221 0.030277 -0.041587 0.005582
-0.006491 -0.00813 -0.008855 0.006759 -0.016556 0.023587 -8e-04
0.003267 0.012968 0.009232 0.000746 0.002385 0.026304 0.001001
0.007326 0.009541 0.006534 -0.004286 0.021554 -0.014404 0.006
-0.003636 -0.032659 0.012688 0.010668 0.016989 -0.006018 0.012922
-0.005272 -0.021271 0.00845 0.003333 0.007005 0.008432 0.027478
0.006523 0.007581 -0.007223 -0.008859 -0.055652 -0.006432 -0.013372
-0.014581 0.00602 0.001746 0.004097 -0.021958 -0.001726 0.011617
0.017263 -0.004488 -0.001453 -0.000927 0.000145 -0.006269 0.00933
