GD GE F FDX GILD FCX GS GOOG 
0.012189 0.006195 0.025719 0.036735 0.028978 0.073085 0.040578 10150
0.020843 -0.005277 -0.013274 0.001279 -0.012459 -0.015090 -0.000833 491
-0.009377 -0.006189 0.007474 0.000730 -0.030245 -0.027536 -0.001736 4636
-0.004427 -0.000593 -0.050445 -0.012760 -0.015505 0.010006 0.010504 1763
0.004754 -0.000890 0.004687 0.051145 0.013939 0.037732 0.031461 14648
-0.003052 -0.005346 0.000000 -0.003337 -0.018925 -0.000813 -0.010145 3839
0.001225 -0.002407 0.013997 0.013747 0.011283 0.012401 -0.002630 7929
-0.012538 0.001508 0.004601 -0.000174 0.003959 0.020080 0.013386 1114
-0.006658 -0.009937 -0.001527 -0.008781 -0.010934 -0.019685 -0.018279 3318
-0.001403 0.001521 -0.027523 -0.009122 0.016491 0.006827 -0.004553 6401
0.019825 0.010325 0.006289 0.035673 0.050989 0.102114 0.038979 13331
0.001990 -0.009318 0.082812 -0.001197 0.003562 0.002714 -0.011629 2582
-0.003972 0.011226 -0.031746 0.012237 0.001690 0.056308 0.013428 6276
0.000000 -0.000600 -0.014903 -0.009468 -0.004556 -0.031266 -0.009839 2927
0.031245 0.005704 -0.003026 -0.005206 0.018817 0.015168 -0.002451 2921
-0.007164 -0.005970 0.021244 -0.018531 0.010982 -0.024670 -0.013747 4581
0.005713 0.004505 0.025260 0.005157 0.013825 0.009084 0.002289 3786
0.026308 -0.005680 -0.014493 -0.002000 0.002597 0.004237 -0.001209 9327
0.004952 -0.006013 0.011765 -0.018822 0.000486 -0.013008 -0.022869 10157
-0.006377 -0.011797 -0.046512 -0.018206 -0.011167 -0.047329 -0.018724 11177
0.000729 -0.017141 -0.027439 -0.013930 -0.019476 0.022941 -0.017187 8311
-0.011223 0.007786 0.004702 -0.001743 -0.008513 -0.052022 0.005496 7242
0.007518 0.003090 0.004680 -0.003860 0.014310 0.005236 0.010435 7727
-0.005267 0.012939 -0.017081 0.037362 0.016266 0.048418 0.032528 6754
-0.000882 -0.012165 -0.022117 -0.038417 -0.030704 -0.057774 -0.012179 13494
-0.007213 -0.007081 0.014540 0.003329 0.006066 -0.013864 -0.019218 5375
0.008452 0.011473 0.012739 0.017974 0.011723 0.009901 0.034216 1458
0.020144 0.002453 0.036164 -0.010232 0.024499 0.021569 0.010824 2803
-0.020035 -0.000612 0.024279 -0.024243 0.007594 0.003071 -0.007475 6679
0.001912 -0.000918 0.011852 -0.045378 -0.018441 -0.015308 0.005971 5580
-0.012625 0.011332 0.008785 0.034080 0.020748 0.027983 0.023337 9205
-0.003568 -0.009994 -0.024673 -0.005509 -0.015365 0.031380 0.006789 2784
-0.001940 -0.003977 -0.013493 -0.014325 -0.013166 0.010447 -0.009755 13307
0.001943 0.001228 0.057751 0.001066 0.014660 0.021585 -0.008991 11795
0.005521 0.003988 -0.014368 0.019648 0.007630 -0.009588 0.014677 11835
0.005490 0.002139 0.039359 -0.007973 -0.011922 -0.011653 0.005851 2918
0.001328 -0.003354 0.005610 -0.012917 0.009783 0.015781 -0.002222 7295
-0.007959 -0.010707 0.027894 -0.007464 -0.005652 -0.028750 -0.007861 5598
-0.013074 -0.001855 -0.005427 -0.038969 0.001624 0.002022 -0.009508 7113
0.013548 0.012082 0.008186 0.019106 0.002918 -0.004954 0.010799 5090
0.004456 -0.005203 -0.002706 -0.019346 0.003071 -0.013461 -0.003429 9341
-0.001922 0.009846 0.062415 -0.000915 -0.008380 -0.007290 -0.004897 1785
0.019704 0.011578 0.011494 0.018931 0.011214 0.020147 0.015163 13735
0.011187 0.015361 0.042929 0.040356 0.028608 0.009967 0.015329 10330
-0.007615 0.006230 -0.010896 0.000768 -0.000313 -0.020833 -0.003484 3491
-0.004488 0.002359 -0.020808 -0.003358 -0.005158 0.018477 0.001489 4473
-0.001018 -0.001176 -0.066250 -0.023970 -0.000314 0.047279 -0.005495 9585
-0.007570 0.000000 -0.006693 -0.007003 -0.002672 -0.004374 0.002080 1854
-0.011295 -0.005006 0.045822 -0.015097 -0.005043 -0.004042 -0.009406 8221
-0.008309 0.001776 0.000000 -0.010488 0.008869 -0.000529 -0.008513 521
0.007780 -0.000295 0.030928 0.010497 -0.007849 0.013418 -0.008785 886
0.000445 0.002660 0.006250 0.017650 0.020095 -0.014112 -0.003598 11315
0.008903 0.007663 0.026087 -0.007730 -0.006670 0.007599 -0.016318 3716
-0.005736 0.002340 0.001211 0.004195 -0.009057 0.001052 -0.000204 3355
-0.000740 -0.006128 0.012092 0.004874 -0.000945 0.019797 0.010812 4119
0.009030 0.002349 -0.011947 0.007819 -0.001104 0.019756 0.003296 68
0.015111 -0.004979 0.014510 -0.002652 -0.007421 0.037567 0.014349 9330
-0.001879 -0.000589 0.019070 -0.007779 -0.020999 -0.020133 -0.004032 7299
-0.001158 0.002651 0.003509 -0.001687 0.004550 -0.017233 -0.013938 3077
0.005654 -0.000881 0.022145 0.002090 0.030249 -0.016861 0.008279 1203
0.005334 0.012349 -0.006842 0.010327 -0.003768 -0.074773 0.008011 9880
-0.006452 0.006971 0.040184 0.030074 0.006147 0.003522 0.048278 11229
-0.001443 0.004903 0.014349 0.016697 -0.002193 0.017981 0.016236 14531
0.024425 -0.001722 -0.010881 -0.014640 -0.003281 -0.043238 0.010320 4507
0.011428 0.002013 -0.117712 0.008571 0.019830 0.001923 0.001169 9059
-0.013810 0.000574 -0.024938 0.015864 0.001081 0.025720 0.003134 7658
-0.002263 -0.000574 -0.020460 -0.006879 0.002160 -0.040793 0.001042 12821
0.011908 0.004878 0.011749 0.006458 -0.000154 -0.010339 0.019646 10013
0.001681 -0.009423 0.001290 -0.014229 -0.010931 0.017347 0.003301 12489
-0.012448 -0.001161 0.030928 0.000283 0.008406 -0.015888 0.002214 5274
0.007223 0.014244 0.018750 -0.006225 0.021457 0.012798 0.006984 277
0.013217 0.015764 0.031902 0.039860 0.009219 0.040047 -0.000059 5022
-0.008465 -0.002822 -0.048751 0.005750 0.008236 0.012897 0.001897 6552
0.013436 0.003961 0.020000 -0.004719 0.019308 -0.012733 0.005917 1159
-0.010220 -0.005073 -0.008578 -0.009117 0.002040 -0.004486 -0.004882 2966
0.024836 0.005666 0.004944 -0.003128 -0.065290 0.003943 0.008985 783
0.009394 0.005915 0.012300 0.011076 -0.035003 -0.074247 0.020564 4583
0.012004 0.010921 0.040097 0.016980 0.031436 -0.009293 0.013548 13341
0.002139 0.005263 -0.026869 0.013734 0.020788 0.053018 -0.006004 6368
0.005336 -0.004133 -0.002401 -0.005579 0.000612 0.022270 0.000855 11493
-0.007166 0.000553 -0.014441 -0.005343 -0.002601 0.018185 0.010248 11191
0.013098 0.003872 0.000000 0.012086 -0.003222 0.011907 0.007946 3884
0.002902 -0.003581 0.009768 -0.018134 0.005233 -0.015444 0.000615 189
0.021968 0.001382 -0.004837 0.010721 0.023580 0.032913 0.014192 1572
-0.020595 -0.006626 -0.007290 0.015955 0.000598 0.027273 0.012892 175
0.019451 -0.011673 -0.011016 0.023337 0.009269 0.026372 0.007452 8293
-0.019466 0.000000 -0.006188 -0.007030 0.007258 0.000000 -0.011608 1859
-0.013542 0.000000 0.002491 -0.020031 -0.004118 -0.027074 -0.000546 2236
-0.034386 -0.007874 -0.002485 0.015683 0.008565 0.030131 -0.014046 9701
-0.003865 0.005386 -0.002491 0.007981 0.010102 -0.028045 0.001944 16198
0.008452 0.001692 -0.013733 -0.013339 0.005653 0.036467 0.023836 15252
0.004672 -0.003096 0.050633 0.005582 -0.010666 0.021691 0.017001 9469
-0.005197 0.005364 0.022892 -0.001128 -0.010052 -0.000836 0.004099 13194
-0.006186 -0.000562 -0.001178 0.002518 0.020603 -0.006190 0.025290 2178
-0.019090 -0.010677 -0.022406 -0.012300 -0.016871 -0.005892 -0.024356 11256
0.007756 -0.000284 -0.004825 0.016224 0.011587 0.002540 0.005724 2030
-0.005038 -0.002557 0.003636 -0.011564 -0.001015 0.021622 0.000211 206
0.006329 -0.005981 0.028986 -0.017810 -0.019158 -0.013062 -0.025238 10663
-0.008665 -0.005444 0.004695 -0.003644 0.006363 0.009382 0.012919 3652
-0.005639 0.001729 -0.021028 -0.000178 -0.002206 0.014938 -0.001387 2859
0.012902 0.014380 0.033413 0.016686 0.014147 0.002944 0.015337 7261
0.007839 0.007655 0.008083 0.009566 0.013514 -0.009783 -0.006947 6251
-0.020972 0.001126 -0.011455 -0.001217 -0.011039 -0.027663 0.000477 3643
-0.002979 -0.008151 -0.008111 -0.012273 -0.027834 0.030144 -0.021137 3522
0.000996 -0.003400 0.002336 0.011191 0.004175 -0.033043 0.012339 1394
0.013504 0.005402 0.033800 0.005752 -0.004009 -0.015131 0.003582 9577
0.008555 0.006505 -0.007892 0.000780 0.007902 -0.016226 0.014010 10148
0.026978 0.005620 0.022727 0.015671 0.003994 0.009826 0.014446 3806
0.014760 0.004750 0.003333 0.007075 0.006041 -0.024153 0.018694 5598
-0.013744 0.008065 -0.015504 -0.005925 0.016842 0.022080 -0.008540 4117
-0.012583 -0.007448 -0.024747 0.001192 -0.007634 -0.030836 0.012356 5242
0.010962 -0.005003 -0.012687 0.000000 -0.020174 0.049973 0.011699 13443
0.000000 0.005307 0.005841 0.008930 -0.014220 0.058038 0.012665 2277
-0.001762 -0.008336 -0.010453 -0.010706 -0.006011 0.000971 -0.003411 4194
-0.014800 -0.006725 -0.042254 -0.010736 -0.014361 -0.006628 -0.042113 14789
0.013506 -0.007052 -0.001226 -0.001723 0.014264 -0.010578 0.020765 6607
0.019717 0.004261 0.002454 0.000863 0.009376 0.013816 -0.004566 6672
-0.002000 -0.001980 -0.004896 -0.004914 -0.011835 0.019955 -0.007237 177
-0.000401 0.000000 -0.011070 -0.004851 -0.011219 -0.021791 -0.001540 5728
0.006550 0.003118 -0.018657 0.010098 0.036799 -0.009268 0.028535 5805
0.006109 -0.003391 -0.026616 0.012497 0.001183 0.013294 0.007798 3137
-0.004752 -0.004536 -0.041667 -0.008597 0.005908 0.004211 0.016815 2488
-0.008886 0.001424 -0.027174 0.003091 -0.017915 -0.001290 -0.023415 8000
-0.007895 0.003129 0.009777 -0.012326 -0.011364 -0.001776 0.024476 2145
0.006474 -0.001418 0.001383 -0.001995 -0.005596 -0.007442 -0.012579 201
-0.011123 0.011925 -0.020718 -0.003215 -0.007452 -0.006683 -0.012443 3146
-0.012197 -0.003928 -0.029619 -0.013252 -0.019767 -0.010262 -0.008450 4090
0.006311 0.020000 0.033430 0.015816 -0.009692 0.015298 0.009178 4624
-0.011316 0.031759 -0.004219 0.000783 0.017995 0.005860 -0.001449 2689
0.003861 0.017131 -0.007062 0.000000 -0.010854 -0.022137 0.017014 14422
0.020604 0.000263 0.021337 -0.009213 0.013325 0.023149 -0.009841 8100
0.001884 0.003683 0.020891 -0.018860 0.001856 -0.028781 0.000646 7897
0.002552 -0.002621 -0.002729 -0.029593 0.009419 -0.060466 -0.016239 9001
-0.008710 -0.005295 0.015048 -0.009858 -0.013309 -0.018414 -0.000051 958
0.003920 0.003726 0.009434 -0.000465 0.009457 0.013001 0.008935 3045
0.008213 0.002122 0.012016 0.004841 0.014130 0.029153 0.010457 12036
-0.000267 -0.008203 -0.010554 0.000093 -0.010298 -0.003029 -0.005694 7636
-0.006813 -0.007204 0.001333 0.006207 -0.006427 -0.004110 -0.007221 3181
-0.005380 0.020425 0.000000 0.010587 -0.027414 -0.094025 0.006872 9433
0.006356 -0.005794 0.025300 -0.011752 0.016469 0.009309 -0.009316 14053
0.002284 -0.005033 -0.010390 -0.008757 0.000312 0.010204 0.001006 5636
0.045717 -0.000266 0.014436 0.002976 0.000312 0.014957 0.023512 5175
0.003974 0.000000 0.007762 0.002967 0.012144 -0.006699 0.001718 2823
0.012514 0.000266 -0.007702 -0.005362 -0.004922 0.024855 0.019747 5658
0.015387 0.009585 0.005175 0.000744 0.023960 0.017156 0.018115 11449
-0.005217 -0.000791 0.015444 0.011052 -0.001208 0.022681 0.009958 7063
-0.005369 0.005806 0.006337 0.025905 0.002872 -0.029267 -0.001869 1011
0.008034 -0.003411 0.012594 -0.003850 0.000603 0.001685 -0.001685 8731
-0.015112 0.000527 0.017413 -0.003955 -0.003464 -0.017013 -0.016649 10802
0.008496 -0.027632 0.014670 0.001534 -0.008767 0.026056 0.004578 2800
-0.009682 -0.005413 0.013253 -0.012254 -0.020281 -0.022243 0.012744 10492
0.027044 -0.005442 -0.013080 -0.003649 -0.006381 0.042085 -0.001550 2644
-0.012857 0.002462 -0.012048 0.012452 0.006422 0.024923 0.035083 14939
-0.026299 -0.008188 0.002439 -0.000181 -0.013074 0.036209 -0.031940 11775
0.003859 -0.007430 0.024331 -0.006060 -0.010724 0.001884 0.002018 9615
-0.011275 0.003327 -0.005938 0.008281 0.007333 -0.058130 -0.011522 4795
-0.001814 -0.004421 -0.020311 -0.014350 0.004431 0.025594 -0.010709 2673
0.014540 0.000555 -0.008537 0.010896 0.013392 0.017876 0.016189 9025
0.012028 0.004993 0.019680 0.013496 0.112096 -0.012867 -0.000754 14721
-0.005310 0.001104 -0.007238 0.027616 -0.012023 -0.026951 0.006745 292
0.005085 0.002757 0.012151 -0.009828 -0.009198 -0.012310 -0.004123 13496
0.006324 -0.001650 0.025210 0.010101 0.004427 -0.002749 0.009880 6286
-0.001634 -0.005784 0.002342 0.002000 0.027158 -0.008271 -0.005125 2205
-0.002518 -0.009972 -0.001168 -0.012844 -0.001107 -0.009822 0.001639 1551
0.004038 -0.005876 0.021053 -0.003165 -0.013858 0.004118 -0.002899 10929
-0.009804 0.003096 -0.009164 -0.001852 -0.004919 -0.007456 -0.010081 5424
0.013074 0.003648 -0.023121 0.003181 -0.003389 0.055211 0.006631 1263
-0.002255 0.016774 0.007101 0.035582 0.016296 0.007831 0.022914 9172
-0.001758 -0.006324 0.010576 -0.002466 0.006553 0.021367 -0.002668 6468
-0.003019 -0.007471 -0.008140 -0.002046 -0.001801 -0.004841 0.000461 10550
0.000505 0.006691 0.014068 0.010594 0.008743 -0.018589 0.018532 3252
-0.007189 -0.005539 -0.020809 0.007101 0.021186 0.035227 -0.003576 5534
0.005843 -0.006405 -0.014168 -0.001007 -0.002290 0.018468 -0.005360 5
-0.001642 -0.008475 -0.005988 0.016469 -0.005806 0.005876 -0.011280 7303
-0.012144 0.006838 -0.004819 -0.032901 0.005704 0.033550 -0.011547 7834
-0.035344 -0.019242 -0.058111 -0.027951 -0.046860 -0.099645 -0.066542 14235
0.013939 0.007213 0.016709 0.004485 0.013885 0.029776 0.009962 1068
0.000393 0.002578 -0.017699 -0.000613 -0.013555 -0.020728 -0.010359 1908
-0.012433 -0.003714 -0.023166 -0.014541 -0.002125 -0.028282 -0.019984 11554
-0.004373 -0.009177 -0.001318 -0.011822 -0.006388 -0.028190 -0.028977 3659
0.018102 0.004920 0.007916 0.012593 0.010430 0.044264 0.038789 14556
-0.006014 -0.011233 -0.002618 -0.001954 -0.009191 0.013528 -0.009019 2974
0.013942 0.003495 0.040682 0.011838 -0.000143 0.025983 0.022240 1451
0.002984 -0.003774 0.000000 0.009508 0.002855 -0.015785 0.008803 2756
0.018883 0.003496 -0.013871 0.004099 0.007970 0.021149 0.004462 2811
-0.025514 -0.010163 -0.023018 -0.021278 -0.028099 -0.033138 -0.017621 12699
0.010551 0.006454 -0.017016 -0.000621 0.010606 0.006426 0.005627 7431
-0.001289 0.006121 0.010652 -0.006571 0.008051 0.067045 0.003697 2874
0.000903 -0.004635 -0.005270 -0.006614 -0.008272 0.009142 -0.009408 7771
0.009929 0.009022 0.035762 0.012057 0.017688 0.028496 0.017286 9000
0.001277 0.002884 0.007673 -0.001689 0.028826 -0.001281 0.007706 3089
0.001530 0.020420 0.016497 -0.011577 0.021975 0.003368 0.034069 12596
-0.014260 0.009301 0.008739 -0.003244 0.004300 -0.010548 -0.004124 7797
0.002712 0.000279 -0.023515 0.018801 -0.002007 0.006299 0.008616 250
-0.000515 0.005025 -0.002535 -0.016680 0.009654 0.038523 -0.000755 4842
-0.000515 -0.005833 -0.002541 -0.007038 -0.003984 0.000309 -0.008785 2088
-0.009284 -0.006706 0.016561 -0.021627 0.000533 -0.007880 -0.014819 2668
-0.002343 0.000000 -0.003759 0.000279 0.016125 0.017754 0.002128 1480
-0.003262 -0.005345 -0.007547 -0.002507 0.005246 0.012854 -0.002751 4234
-0.001702 -0.001980 0.025349 -0.012659 -0.001826 0.008158 -0.004743 526
0.014554 0.000850 -0.001236 0.014707 0.018168 0.010040 0.019937 13637
0.011373 -0.005946 -0.004950 0.004460 0.000513 0.002967 -0.004577 2365
-0.001917 -0.002563 -0.003731 0.006567 0.004876 -0.000444 -0.004119 697
0.005249 -0.006853 0.008739 0.004043 -0.007916 0.020867 0.004857 4917
-0.001656 0.002875 0.013614 -0.008512 -0.005405 0.021455 0.000526 2593
-0.017604 0.002007 -0.007326 -0.010339 -0.007505 -0.007522 -0.010141 3010
0.008081 0.006581 -0.004920 0.012499 0.029857 0.003325 0.000580 4357
-0.008016 0.005685 -0.008653 -0.005896 -0.007216 0.018898 -0.002656 1667
0.005996 -0.000565 0.001247 0.005189 0.016322 -0.000843 0.038838 10118
-0.004405 -0.004525 -0.022416 0.000738 -0.004266 0.003234 0.001771 2191
0.002733 -0.001989 -0.003822 -0.006080 -0.011719 -0.016681 0.008609 4790
0.011810 -0.003701 -0.010230 -0.005468 0.041821 -0.014398 0.011719 6230
0.020395 0.003714 0.001292 0.016123 0.008322 0.012583 0.004834 12038
-0.005531 -0.009394 0.010323 -0.009997 0.009710 0.004999 0.011000 4948
0.012135 -0.001149 -0.001277 -0.007319 0.002164 -0.014213 -0.007643 2291
-0.008493 0.018700 0.007673 0.009053 0.010195 0.009227 0.022109 641
-0.003653 0.012143 0.040609 0.001387 -0.002850 -0.022000 -0.003502 4711
0.014791 0.027902 -0.018293 -0.009698 -0.025244 -0.006573 -0.002358 3193
-0.022051 0.000543 -0.001242 -0.016601 -0.001710 -0.012498 -0.025281 9635
-0.000127 0.006511 0.001244 0.006354 0.010524 0.002978 -0.000137 3571
0.016945 0.005660 0.014907 0.015079 0.010051 0.019448 0.004163 4843
0.008143 0.000804 0.002448 0.015133 -0.002398 0.029562 0.009431 9664
-0.009693 -0.005088 0.003663 0.001463 -0.001082 0.013154 0.026088 3154
0.021584 0.002423 -0.007299 -0.004840 -0.001925 0.007260 -0.000528 5665
-0.013389 -0.004296 0.025735 -0.002294 -0.001688 -0.008593 -0.009990 656
0.003860 0.004854 -0.002389 -0.001656 0.003019 0.020551 0.007202 3697
-0.013891 -0.012882 -0.013174 -0.011977 -0.024558 -0.026986 -0.015315 9903
0.008049 0.005166 0.015777 0.009511 0.013699 0.026608 0.019722 7514
0.002620 -0.010008 0.040621 -0.007851 -0.005357 -0.017142 -0.005802 7094
0.007342 0.001093 0.022962 -0.005214 0.001714 0.004186 -0.007958 5673
0.005065 0.005186 -0.016835 0.019560 0.026271 -0.009448 0.012167 13825
-0.004302 -0.008146 0.000000 -0.015697 -0.012621 -0.004910 0.001189 2474
0.003086 0.011771 -0.007991 -0.006342 0.001085 0.002960 0.013018 958
0.008614 0.003788 0.010357 -0.006851 -0.003854 0.017287 -0.004819 358
-0.017082 0.006469 -0.011389 -0.012569 0.012334 -0.014230 0.006456 7401
-0.009310 0.006963 0.009217 0.015025 -0.013736 0.033637 -0.009406 2824
-0.015036 -0.005851 -0.030822 -0.001320 -0.002907 -0.019797 -0.012514 488
0.003180 0.004815 -0.004711 0.000378 -0.007166 0.032093 -0.000665 10919
0.016865 -0.004260 -0.005917 0.023877 0.002691 0.016486 0.012903 5190
-0.009228 0.008823 0.011905 0.002950 0.003660 0.025448 0.015584 12211
0.009943 -0.003976 -0.018824 0.025825 0.006200 0.011958 -0.005086 978
-0.004487 -0.003459 0.001199 -0.002956 0.002779 0.010165 -0.000477 3532
-0.004757 0.009613 -0.009581 -0.003325 0.009398 -0.002516 -0.004334 8465
-0.006918 -0.010844 0.004837 -0.003786 -0.005849 -0.014124 -0.001524 12111
-0.000253 -0.002941 -0.006017 -0.011041 -0.022572 -0.026160 -0.008763 778
0.008742 -0.014213 -0.024213 -0.016288 -0.034762 -0.020947 -0.032109 4354
0.012057 0.015234 0.022332 0.018622 0.005377 0.022002 0.022768 542
-0.003351 0.003751 0.019417 -0.007038 0.002753 0.016540 0.009331 5588
-0.013323 -0.010945 -0.009524 -0.014545 -0.003787 0.019757 0.003038 8224
0.011989 0.015924 0.028846 0.016534 0.017993 0.035203 0.025411 619
-0.001871 0.004251 0.011682 0.018011 0.003734 0.023242 -0.033770 3354
0.002624 0.008466 0.030023 0.005326 0.002356 0.009205 0.001949 4292
-0.008598 -0.001312 -0.007847 -0.013020 -0.003959 -0.010661 0.003448 10568
0.010055 0.032046 -0.022599 -0.016921 0.003602 -0.007902 0.011015 1230
-0.010951 -0.005599 0.024277 0.016102 -0.021040 -0.018706 -0.015601 5813
-0.007297 0.000256 0.005643 0.010200 0.003161 0.024474 0.004471 5629
-0.011153 -0.014433 0.024691 -0.008655 -0.010964 -0.005402 -0.019833 11511
0.007050 -0.000785 -0.010953 0.014733 -0.013316 -0.019312 -0.025450 3286
-0.007382 -0.004972 -0.007752 0.000986 0.002131 -0.035815 -0.011858 3816
0.005642 0.001052 0.035714 -0.000806 0.025773 0.047613 0.024093 5234
0.007268 0.001576 0.022629 0.006900 -0.005276 0.003046 -0.001687 1717
-0.009873 0.004197 -0.007376 -0.012459 -0.019957 0.006074 -0.010093 3115
-0.000384 -0.000522 0.023355 -0.001622 0.013920 0.022458 0.011211 9096
0.007418 0.011500 -0.022822 0.001895 -0.007372 0.004960 0.024500 5219
0.006116 -0.004134 -0.028662 -0.005586 -0.001793 0.006581 -0.014384 8623
0.010005 -0.001557 -0.004372 0.004167 0.003592 0.032104 0.010483 2929
-0.002633 0.003638 -0.003293 0.048087 0.006391 0.005429 -0.001520 4141
-0.021121 -0.018643 0.001101 -0.028923 0.012446 -0.003150 -0.027855 1022
0.013486 0.007916 -0.020902 0.006294 -0.003512 0.026972 -0.001658 1482
0.011659 0.020942 0.006742 0.007928 0.005539 0.042555 0.016473 1113
0.001879 0.012821 0.001116 0.024733 0.000501 -0.003384 0.008580 8057
-0.002876 0.015696 -0.012263 -0.013731 -0.008509 -0.013795 -0.008012 1058
0.012288 0.014706 -0.014673 0.006745 -0.009841 -0.011190 -0.004537 2578
-0.012882 -0.006387 -0.011455 0.001203 0.002801 0.013058 -0.020100 6674
0.013302 0.006428 0.000000 0.005491 0.027453 0.048980 -0.015350 1174
-0.001238 -0.014493 -0.026651 -0.013055 -0.041316 0.014028 -0.027162 15561
0.006820 0.017448 0.007143 -0.000346 -0.019355 -0.000404 -0.004370 9066
-0.011084 -0.014699 -0.023641 -0.019372 -0.003687 -0.040307 -0.033603 2050
0.034745 0.004973 -0.035109 -0.003880 0.001587 -0.009474 0.025284 5716
-0.029486 -0.022019 0.015057 -0.018150 -0.017141 -0.046334 -0.039575 2442
-0.016245 -0.018720 0.017305 -0.011452 -0.008318 0.002340 -0.010865 5342
0.002269 0.012374 0.061968 0.021801 0.012446 0.042468 0.016040 5713
-0.011948 -0.012987 -0.026316 -0.011427 -0.005077 0.002240 -0.037805 7718
-0.001273 0.004902 -0.009401 0.003612 -0.003492 -0.044903 0.003504 4074
0.023706 0.002054 -0.003559 -0.002249 0.016442 0.008913 -0.008148 2680
-0.010458 -0.024853 -0.040476 -0.021012 -0.020684 -0.048807 -0.041502 9526
0.005410 0.027325 0.016129 0.020910 0.033036 -0.007778 0.045136 8747
-0.020899 0.009719 0.013431 0.004331 -0.007604 0.027027 0.018425 7699
0.001150 0.024823 0.068675 -0.010960 0.014794 0.033379 0.010719 10768
-0.052215 -0.037568 -0.055242 -0.005359 -0.028891 -0.053467 -0.057165 11476
0.041352 -0.018233 -0.017900 -0.004201 -0.006703 0.006988 -0.009602 1421
0.006726 -0.001569 0.017011 0.009538 0.009447 0.015499 -0.016620 271
-0.029166 -0.012837 -0.035842 -0.022802 0.006950 -0.050683 -0.043662 8491
-0.003706 -0.020701 -0.008674 -0.008367 0.003717 -0.065747 -0.028571 11691
0.005978 0.008130 -0.037500 -0.023437 -0.005554 -0.061641 0.030018 7849
0.023108 0.033602 0.016883 0.036767 0.010638 0.052416 0.030321 10186
0.000258 -0.005982 0.021711 0.008611 -0.004737 0.039792 -0.012800 3021
0.002581 0.003401 -0.010000 -0.001102 -0.002380 0.016633 0.015744 10238
0.006049 0.020600 -0.008838 0.016175 -0.006361 0.052897 0.013734 7850
-0.006396 -0.000511 -0.012739 -0.002351 -0.008269 -0.015890 -0.002192 739
0.019699 0.007413 0.019355 0.006980 0.002959 0.034429 0.012563 3889
0.003409 -0.010403 -0.012658 -0.004861 -0.015017 -0.016183 -0.009904 2393
-0.039260 -0.024359 -0.037179 -0.024968 -0.028859 -0.042930 -0.039337 8479
0.024885 0.017346 0.027963 0.019855 0.010653 0.037299 0.016204 8194
-0.002045 -0.008008 -0.006477 -0.008643 0.002497 -0.001293 -0.013470 2032
0.006019 0.012240 0.018253 0.006516 0.006364 0.028592 0.027016 5260
0.009547 0.004374 0.023047 0.010667 0.020896 0.041524 0.027214 10875
-0.018157 -0.007428 -0.027534 -0.008390 -0.017775 -0.017573 -0.016538 3567
0.012585 0.016774 0.001287 0.003184 0.030710 0.025154 0.007705 5624
-0.009004 -0.016498 -0.033419 -0.017791 0.001862 -0.016576 -0.001116 5535
0.007167 0.011355 0.000000 -0.001941 -0.005576 -0.012309 0.025869 6374
0.010546 0.007910 0.007979 0.005833 0.017623 0.032559 -0.000599 8454
0.006916 0.010127 -0.010554 -0.007364 0.003674 -0.005110 -0.005286 1788
0.009740 0.015288 0.056000 0.010108 0.006536 0.050273 0.032543 2899
0.003215 -0.003950 0.013889 0.002387 -0.012468 0.016649 0.011248 5286
-0.007890 -0.004213 0.031133 -0.009800 -0.020779 -0.006448 -0.015636 4616
0.017520 0.037332 0.016908 0.008140 0.034918 0.064181 0.068706 10791
0.013555 0.002159 -0.002375 -0.013579 0.002855 0.021297 0.024938 11662
0.002651 -0.005985 -0.017857 -0.028463 0.021222 0.019621 -0.009586 7270
-0.003124 0.000242 -0.002424 -0.003351 0.016979 0.010226 0.031691 8369
-0.014706 -0.009697 0.030377 -0.011912 -0.008971 -0.008834 0.002143 8846
0.031319 0.006120 -0.016509 0.016819 0.023887 -0.023210 0.002234 1229
0.000830 0.004136 0.064748 0.001339 0.001965 -0.012356 0.017591 1042
0.004978 0.002908 -0.028153 -0.000859 0.007843 0.027813 0.010111 795
-0.003774 0.000242 -0.016223 0.001051 -0.006080 -0.017884 -0.000184 223
0.000474 0.014976 -0.030624 0.013842 0.024468 0.059968 0.028790 12958
-0.013726 0.002380 0.041312 0.002825 -0.011321 -0.018259 0.022603 2234
0.002519 -0.013533 -0.016336 -0.011361 -0.002077 -0.015117 -0.002938 390
0.006365 0.003610 -0.020166 -0.005129 0.005083 0.007070 -0.006158 5883
0.003103 0.001679 0.013317 0.012506 0.014174 0.022169 0.011286 12742
0.021889 -0.005746 -0.021505 0.000377 -0.021338 -0.022863 -0.006740 12814
0.014785 0.011799 0.015873 0.009519 0.021354 0.045593 0.053930 6208
-0.013651 -0.004998 -0.010817 0.001681 0.021145 0.038387 -0.013629 9908
0.011980 -0.005023 0.064399 -0.008388 -0.015356 -0.030899 -0.029372 3839
0.022986 -0.013702 0.050228 0.010527 0.023192 0.026088 0.019868 12468
-0.000674 -0.005118 -0.022826 -0.016092 -0.029826 -0.021646 -0.018068 13005
-0.008657 -0.001225 -0.023359 -0.008414 0.009284 -0.025988 -0.019665 4684
-0.009866 0.005641 -0.010251 -0.000191 0.007547 -0.002794 0.012409 13258
