XOM UTX WAG XRX WMB WFC WY WMT VZ USB UPS UNH
-0.009306 0.018055 0.005751 -0.001404 0.007642 0.01996 0.002533 0.017557 -0.002921 0.02 0.007015 0.008543
0.002031 0.025335 0.006353 0.014065 0 0.037182 0.008746 0.019295 -0.014648 0.015795 0.016834 0.00953
-0.004054 -0.018708 0.019571 -0.01387 -0.000345 0.010849 0.003854 -0.020386 -0.011893 -0.017158 0.008183 -0.012586
0.010747 0.022482 -0.005263 -0.002813 0.018965 -0.002582 0.001919 0.012635 0.001805 -0.00982 0.003775 -0.025948
0.018987 0.003694 0.003112 -0.026798 0.00846 -0.003295 -0.006705 0.011009 0.004806 -0.002755 0.004325 -0.010282
-0.00472 -0.030845 0.007757 -0.004348 -0.008725 0.006375 -0.0108 0.008711 -0.013551 -0.007182 -0.005055 0.014009
0.010983 0.029837 0.019704 0.033479 0.022004 -0.004223 0.009359 -0.010435 -0.012323 0.012799 0.0207 0.008227
-0.044444 0.025549 0.043063 -0.011268 -0.04008 -0.002356 0.039791 0.005091 0.007363 0.002198 -0.000184 0.001386
-0.039018 -0.007391 -0.007244 0.009972 -0.023119 -0.011337 0.013004 0.013025 0.032487 -0.006031 0.00461 0.001691
0.009411 0.010909 0.000584 -0.071932 0.008478 0.011945 -0.009536 -0.016071 -0.010816 0.013789 -0.002019 0.004451
-0.014118 0.018328 0.009627 0.109423 -0.003853 0 -0.00037 0.011797 -0.007952 0.015234 0.004046 0.029951
0.025669 -0.010934 -0.001734 -0.041096 0.028833 -0.00118 -0.012965 -0.000897 -0.014028 -0.024116 -0.001466 0.049555
-0.002107 0.00017 -0.000289 0.095714 -0.051606 0.000473 -0.006943 -0.010413 -0.004268 -0.006041 -0.002018 0.001838
0.014783 0.012583 0.013607 0.071708 0.018018 0.012521 0.010771 0.012337 0.000204 0.027624 0.010846 0.004939
-0.01743 0.015113 0.002856 -0.002433 0 0.011899 -0.003178 -0.000896 -0.003061 -0.019893 0.001825 0.003229
-0.01112 -0.010422 -0.009969 0.006098 0.021239 -0.005995 -0.006189 -0.012018 -0.0174 0.00384 0.001821 -0.004339
-0.006693 -0.011367 -0.016398 -0.015758 -0.062392 -0.010438 -0.00736 -0.001452 -0.003125 0.005465 0.003273 0.007872
0.009434 0.040751 -0.031296 0.01601 -0.001848 0.01008 -0.007795 -0.006364 -0.00815 0.005435 0.002175 -0.005579
-0.001335 -0.021933 -0.003623 0.018182 -0.01037 -0.00673 0.012646 0.009149 -0.009692 0.025946 0.016637 0.002104
0.006952 -0.021429 0.001515 0.001191 -0.009731 -0.008178 -0.007947 -0.010335 0.01 -0.009484 -0.005692 -0.001679
0.01726 0.03395 -0.00121 0.026159 0.031368 0.012485 0.009155 0.01081 0.010744 0.012234 0.001789 -0.000561
0.014879 0.012149 -0.004847 0.022016 0.023818 0.009307 0.03213 0.025376 0.003543 0.018917 0.014107 0.009398
-0.039866 0.002433 0.003044 -0.014739 -0.005369 0.005532 0.016297 -0.016793 0.008515 0.028881 0.003346 0.003196
0.019823 -0.01165 0.003338 0.010357 0.00036 0.002293 -0.017658 -0.005034 -0.014415 0.005514 0.002633 -0.000693
-0.013659 -0.010151 -0.033273 -0.037585 -0.036331 -0.00183 -0.035216 -0.019335 0.009402 0.000997 -0.015754 -0.008594
-0.019707 0.007939 0.001252 0.007101 -0.06159 -0.004583 0.006464 -0.003501 -0.009315 -0.027888 -0.000889 0.003076
0.016571 -0.02363 -0.031875 0.008226 -0.050915 -0.000921 -0.001511 0.004623 -0.010238 0.009221 -0.01068 -0.028436
-0.026189 0.019328 0.003228 0.009324 0.016906 -0.015668 -0.00681 -0.017854 0.003378 -0.026904 -0.010615 0.004304
0.011526 0.013355 0.007722 -0.012702 0.010391 -0.00117 -0.004952 0.013118 -0.006943 -0.009911 0.001818 0.013714
0.016549 0.022616 0.030651 0.005848 -0.055944 0.006328 0.016654 0.033111 0.024576 0.001054 0.003812 -0.000141
0.002135 0.008115 0.018897 0.012791 -0.037037 0.014206 0.021088 -0.001253 -0.00641 0.030526 0.019711 0.000705
0.021305 0.019729 0.001824 -0.027555 0.117647 0.001148 -0.011617 0.010219 0.008325 0.034219 -0.018266 -0.022254
-0.001304 -0.019811 0.016692 0.066116 -0.01336 0.003211 0.001493 -0.000355 -0.003715 0.00642 -0.001626 -0.002305
0.005222 0.005842 0.004776 0.085271 -0.027903 -0.013489 -0.004285 0.023285 -0.023203 0.015702 -0.000905 0.001733
0.012987 0.005651 -0.000297 -0.029592 -0.018573 0.003476 0.006361 -0.007643 0.00106 -0.009179 0.001449 0.012684
0.015385 0.007649 0 -0.011567 0.04043 -0.003002 -0.009853 0.017854 0 0 0.001627 -0.000285
0.004798 0.015647 0.007132 0.023404 0.040926 0.005328 0.005445 0.003783 0.025636 0.019868 -0.003791 0.004414
-0.000251 -0.01083 -0.000295 0.06237 0.020254 0.004608 0.014753 -0.000343 -0.002892 0.011577 -0.002356 0.003544
-0.012066 -0.003392 -0.006494 0.019569 -0.006617 -0.002982 -0.004785 -0.01371 -0.016781 -0.001907 -0.009991 -0.000424
0.007634 -0.004487 -0.017231 0 0.017633 -0.00069 -0.007766 0.008688 0.021703 -0.018156 -0.000734 -0.004946
0.001515 0.0258 0.040206 -0.001919 -0.014247 0.003683 0.00615 -0.001206 0.033203 0.004866 0.018362 -0.011218
0.008573 -0.002727 0.004359 -0.033654 -0.026563 0.002523 0.028339 -0.006554 0.01018 0.018886 0.021457 0.005314
-0.00875 0.000456 0.009259 -0.016915 0.00321 0.001601 -0.003062 -0.003646 -0.006125 -0.002376 0.00812 -0.006429
0.001261 -0.015338 -0.003154 0.007085 0.0188 -0.003883 -0.019151 0.007841 -0.002286 -0.002382 0.001926 -0.002732
-0.011587 0.005089 0.010929 -0.019095 0.005104 -0.005045 -0.002579 -0.024896 -0.018474 -0.009551 -0.007165 0.002883
0.003823 -0.012582 -0.004552 -0.001025 -0.005469 0.001844 -0.014404 0.010638 0.010025 0.012536 0.000704 0.014951
-0.022595 -0.007925 -0.016862 -0.008205 0.001571 -0.003911 0.000375 -0.021053 0.006684 -0.03 -0.005805 0.016289
0.003636 -0.025063 0.031105 -0.003102 -0.014118 -0.006466 -0.023975 -0.000717 0.012274 -0.000982 -0.00867 0.010453
0.017081 -0.017995 -0.009304 0.032158 -0.016706 0.053463 -0.009787 0.019907 -0.004373 0.017199 -0.000535 0.002069
-0.020356 -0.028632 0.008253 -0.00201 -0.028317 0.000662 -0.010853 -0.015474 -0.015772 -0.02657 0 0.004818
0.003636 0.067037 0.003105 -0.013092 -0.005829 0.005733 0.005682 0.013752 0.010548 0.0134 0.008571 -0.009041
-0.006211 0.004736 -0.003658 -0.015306 0.018425 -0.005043 0.003507 -0.007223 -0.018466 0 0.000708 0.003318
-0.009896 0.017282 0.023722 -0.030052 -0.03824 0.028427 0.042904 0.029459 -0.01227 0.002938 -0.008139 -0.000413
0.023146 -0.008494 -0.013517 0.051282 0.03463 0.006214 0.022338 0.031891 0.017598 0.021484 0.012665 -0.002068
-0.002571 0.021028 0.022651 -0.026423 0.039669 0.004046 0.023853 -0.003174 -0.021363 0.015774 -0.002995 0.026657
0.009278 0.012967 0.000547 0.033403 -0.015501 -0.001061 0.010137 -0.021284 -0.005613 0.008471 0.007597 -0.001749
-0.005107 0.01988 0.001913 0.135354 -0.025434 0.001062 0.048592 0.003938 0.006899 0.003266 0.001227 -0.002695
-0.025924 -0.025399 -0.019367 0.018683 -0.222038 -0.030329 -0.032236 -0.01228 -0.027824 -0.055349 -0.012259 -0.014189
0.019499 -0.000606 0.009458 -0.020087 -0.041534 0.014217 -0.00052 0.031773 -0.015805 0.00197 0.009397 -0.006169
0.009305 0.041995 -0.000276 0.009804 -0.017778 0.006072 0.019402 0.003849 0.005859 0.023096 0.009661 0.025517
-0.00128 0.019206 -0.020397 -0.022065 0.074661 0.006683 -0.006687 -0.012004 0.005394 -0.0317 -0.012004 0.008339
-0.016667 -0.043683 0.037141 -0.036101 -0.138947 -0.021199 -0.012084 -0.006075 -0.021459 -0.016369 -0.00405 -0.014272
-0.000521 0.005673 0.026858 0.02809 -0.111858 -0.007657 -0.001747 -0.001698 -0.012939 0 0.006011 0.014885
0.015393 0.006383 -0.024835 -0.021858 0.022023 -0.002205 -0.011203 0.001361 -0.03577 -0.016641 -0.013005 -0.005333
-0.010021 -0.006195 0.002167 -0.020484 0.026263 0.003093 0.031156 -0.008322 0.025346 0.002564 -0.009437 0.006702
-0.000261 0.010389 0.002974 0.010456 -0.011811 0.00837 0.011159 0.013016 0.01573 0.007673 0.012943 -0.008921
0.005484 0.014982 0.016173 0.002822 0.053121 0.012888 0.058064 0.018597 0.007301 0.007614 0.007631 -0.000403
-0.002597 -0.01013 0.003979 0.007505 0.037201 0.001078 -0.024872 -0.00249 -0.004393 -0.002519 -0.001409 0.015591
0.00625 0.025658 0.005284 -0.012104 0.010942 0.005601 -0.00362 0.000333 -0.000662 0.010101 -0.000353 -0.004764
0.009317 -0.006151 -0.000887 -0.0754 0.002405 -0.002356 -0.00512 0.006154 0.005298 0.002 0.004764 -0.00891
-0.002564 -0.003023 -0.009742 0.019368 -0.002999 -0.008374 -0.00166 -0.007605 0.001537 -0.001497 0.000878 -0.002952
-0.003342 -0.015302 0.002127 -0.035 0.006017 -0.014725 -0.024277 -0.012327 0.002192 -0.042479 -0.004912 -0.006729
0.005675 0.026243 0.021226 -0.01658 -0.035885 0.00967 0.02045 0.012312 0.019689 0.021399 0.002116 0.000948
0.004104 -0.012143 0.00026 -0.006322 0.008685 -0.004136 0.006179 -0.007831 -0.046342 -0.014819 -0.000704 0.014077
0.040102 0.007954 -0.011169 -0.034995 0.00246 0.006776 -0.004149 0.006717 0.019123 0.033714 0 -0.002536
0.006876 0.005022 0.023378 0.074725 -0.08957 0.011724 0.005833 0.011676 0.030684 0.033116 0.008627 -0.004817
-0.006829 0.024982 0.012834 -0.005112 0.095013 0.000644 0.014085 0.023908 0.006854 -0.001943 0.021191 -0.009009
0.004912 0.016017 0.002027 -0.016444 -0.009231 0.004718 0.008987 0.002415 0.002765 0.014599 0.015263 -0.010176
0.009286 0 0.017704 0.014629 -0.040373 0.001067 0.001134 -0.003855 -0.007213 0 -0.004392 -0.006306
0.016949 0.017135 -0.018638 0.024717 0.035599 0.020043 0.006632 0.012901 0.038248 0.01247 0.001018 -0.017106
0.015476 0.041105 0.010129 -0.01608 0.038125 0.027174 0.04853 0.002707 -0.013583 0.030317 0.01678 -0.04379
-0.003517 -0.043366 -0.0183 0.011236 0.14991 -0.010582 -0.037395 -0.035249 -0.011058 -0.025747 -0.012169 0.0091
0.016706 0.014885 -0.000511 0.022222 0.06178 0.009872 0.018946 0.002304 0.014557 0.035394 0.002025 0.018618
-0.007406 -0.004133 -0.007154 0.007905 0.089744 -0.004277 0.007187 0.013136 -0.010605 -0.013674 0.010441 0.008139
0.000466 0.008435 0.015183 0.055882 0.033032 0.003273 -0.020323 0.01329 -0.019756 0.016636 0.016667 0.012323
0.013517 0.004912 0.00583 -0.029712 0.00657 0.005097 0.005859 0.00016 0.008148 0.013182 -0.015082 0.022527
0.011727 -0.009116 0.006552 -0.029665 0.003481 0.01217 -0.000315 -0.004798 0.009358 -0.010767 0 0.003558
-0.02 -0.0148 -0.006009 0.018738 -0.024284 -0.006012 -0.018898 -0.003857 0.008639 -0.001814 -0.002497 0.004227
0.002783 0.010286 -0.003778 -0.024201 -0.001345 -0.004032 0.046067 0.004517 -0.000418 -0.006361 -0.000167 0.010183
0.008557 -0.004019 0.011378 0.011905 0.006286 0.022267 0.004296 0.023767 -0.003135 0.028349 0.006843 0.002016
0.002981 -0.008742 -0.0035 0.033333 0.019634 -0.006535 -0.011001 -0.003137 -0.001677 0.006225 0.004144 0.005097
0.001372 0.005427 0.002007 0.021822 0.009628 0.000399 0.012204 -0.001416 0.00147 0.01635 -0.002146 0.005071
-0.006164 -0.011876 -0.011016 -0.002786 0.013871 -0.01315 -0.008242 -0.00323 0.008807 -0.022174 0.000165 -0.000133
0 -0.003551 -0.002532 -0.031657 0.043181 -0.006663 -0.030933 -0.015511 -0.022449 -0.009782 -0.003473 0.000531
-0.001378 -0.001508 0.010406 0.028846 -0.038934 0.007114 -0.017151 -0.002412 -0.030193 0.014818 0.007469 -0.00876
-0.014263 -0.015786 -0.001507 -0.02243 0 -0.010293 -0.016158 -0.012409 0.001096 0.001327 -0.000988 -0.004419
0.02077 0.004184 -0.011321 0.006692 -0.001706 0.002243 0.024963 0.014523 0.00657 0.020548 -0.006926 0.000403
0.004801 0.024306 0 0.018993 0.00299 0.009766 0.009614 -0.002734 -0.008921 -0.009607 0.005148 0.014117
-0.00273 0.006102 -0.002799 0.001864 0.003407 -0.004634 -0.002381 -0.01129 0.012075 -0.00485 0.004461 0.013528
0 0.001348 0.004338 0.030698 0.008065 -0.009514 -0.01209 -0.028385 -0.003254 0.000443 -0.004112 -0.006935
0.012548 -0.000808 -0.004827 -0.034296 0.017684 0.001839 -0.008535 -0.010578 -0.01197 0.010629 -0.012386 0.01489
-0.015548 -0.018723 -0.002553 -0.000935 -0.045097 -0.014688 0.002761 -0.0056 0.002203 -0.017967 -0.001672 -0.004804
-0.01236 0.008373 0.012286 0.012161 -0.005633 0.009317 -0.012148 0.011604 -0.003956 -0.000446 0.011558 0.002479
-0.012051 -0.008984 0.001264 -0.027726 -0.024837 0.004513 0.014593 -0.002362 -0.002648 -0.001339 0.005133 0.007809
0.014309 0.015797 0.005808 -0.011407 0.002234 0.003471 -0.007757 0.010822 -0.013385 0.00894 -0.006425 -0.004649
-0.012026 -0.014199 -0.008787 -0.011538 -0.023629 0.003053 -0.008795 0.005353 -0.034155 0.008861 0.004477 0.002854
0.010768 0.028807 0.001266 -0.033074 0.00411 0.006289 0.024318 0.00782 0.028103 0.007027 0.003797 0.008409
-0.018064 -0.008667 -0.026056 -0.024145 -0.018645 -0.010081 -0.014437 -0.006604 -0.04738 -0.02355 -0.007071 0.005132
-0.025943 -0.020982 0.019221 -0.010309 -0.02456 0.017923 -0.012533 0.017617 0.012434 0.015185 0.005465 -0.019783
0.007264 -0.012914 -0.0158 -0.002083 0.012827 -0.007803 -0.014834 -0.021231 -0.022674 -0.014518 -0.00593 -0.003906
0.016346 0.017119 0.009581 0.012526 0.045028 0.010284 0.028777 0.001168 0.053649 0.026339 0.009942 0.004575
-0.001419 -0.044882 -0.007181 -0.01134 0.048474 0.01996 0.005204 -0.011833 -0.016972 0.026968 -0.00082 0.035394
0.005684 -0.036533 0.008783 -0.035454 -0.004709 0.004697 -0.003074 -0.019228 -0.009566 -0.000424 0.00197 0.058942
0.001413 0.025279 0.006402 0.02054 0.004301 -0.004869 0.001298 0.013414 -0.010601 0.009322 0.006883 0.018039
-0.015757 0.011603 0.004326 -0.026483 -0.002141 -0.017029 -0.033063 -0.023418 -0.047619 -0.029807 -0.008952 0.002448
-0.011947 -0.007168 0.004307 0.038085 -0.004292 -0.007766 -0.005028 0.008688 0.0035 0.003894 -0.007883 -0.009769
-0.025393 -0.011697 -0.015389 0.018868 -0.040948 0.013044 -0.012129 -0.010336 0.018934 0.012069 -0.007946 0.009865
0.005955 0.010374 -0.007686 -0.022634 -0.035955 0.006339 0.013984 -0.007833 0.012714 0.006814 0.004839 0.011746
-0.01332 -0.011569 -0.028144 -0.011579 -0.067599 0.003937 -0.016313 -0.021053 -0.005311 -0.015228 0.003155 -0.011034
-0.0075 -0.006584 -0.002657 -0.084132 -0.0695 -0.008431 -0.010942 0.007168 -0.049757 -0.002148 -0.011256 -0.000465
0.011839 0.033431 0.006127 0.02907 0.02633 0.011469 0.030424 -0.00605 0.024521 0.020233 0.00519 0.021046
0.012945 0.006271 -0.024623 0.024859 0.011518 -0.002737 0.00302 0.016828 0.035652 0 -0.003165 0.020499
0.002703 -0.015579 0.030673 -0.119074 -0.024845 0.019016 0.029129 -0.002641 -0.000963 0.012236 0.001337 0.003571
-0.005147 0.001726 0.006057 0.005006 0.020701 -0.00481 0.024378 -0.024713 -0.027711 -0.007503 0.002837 -0.004225
-0.033013 -0.032888 -0.002618 -0.038605 -0.037441 -0.014498 0.017409 -0.022805 -0.011896 -0.01722 -0.008652 0.002233
-0.003822 0.012029 -0.002625 -0.028497 -0.08698 0.006277 0.008477 0.018892 -0.008778 0.008974 -0.008896 -0.01337
0.023274 0.031548 0.022105 0.026667 0.050296 0.015205 0.010118 0.025086 0.046053 0.012706 0.010669 0.015359
-0.010497 -0.01138 -0.01622 0.058442 -0.014085 -0.016795 -0.00524 -0.024827 -0.028786 -0.000418 -0.021113 -0.015682
-0.010163 -0.010791 -0.013086 -0.015951 -0.057714 -0.014333 -0.008366 -0.024186 -0.019925 -0.009623 0.005478 -0.00339
0.026951 0.011636 0.017767 0.028678 -0.057004 0.019522 0.01531 0.025718 0.040407 0.016054 0.004256 -0.003741
0.014247 0.01941 0.007817 0.078788 0.052733 0.019539 0.040314 0.042696 0.0298 0.012058 0.010341 -0.005349
-0.021439 -0.002891 -0.016288 -0.033708 -0.052535 0.001533 -0.003106 -0.010803 0.000949 -0.013558 0.001678 0.011327
0.014102 -0.008517 -0.004993 0.027907 0.012895 0.007845 -0.010386 0.027832 0.042417 0.001666 -0.00201 0.006901
-0.001738 0.006442 0.014164 -0.004525 -0.026735 0.002088 -0.011094 -0.000343 -0.019323 -0.005821 -0.000504 -0.005056
-0.015174 -0.014225 -0.006778 0.002273 0.046436 -0.010231 -0.006822 -0.009086 -0.017153 0 -0.010244 -0.018634
0.004547 -0.018615 -0.010499 0.005669 0 0.006891 -0.001832 -0.020761 0.014623 0.008365 -0.011367 0.003452
0.016595 0.00397 0.006101 -0.003382 0.106875 -0.009506 0.010858 0.003534 0.007903 -0.003733 -0.000343 -0.009518
0.011625 0.013474 0.018191 0.056561 -0.002823 0.021305 0.026173 -0.008627 0.018911 0.017902 0.006352 0.018872
-0.016381 -0.001156 -0.013982 -0.024625 -0.01359 -0.006014 -0.018871 -0.014029 -0.015392 -0.01636 -0.000685 0.005114
-0.009694 -0.011574 -0.011292 -0.034028 -0.017796 -0.003403 -0.012021 -0.013148 0.026437 -0.02079 -0.001541 0.004862
0.011546 -0.001756 0.003984 0.014773 -0.09585 -0.005122 0.002281 -0.004745 -0.017021 -0.001274 0.006346 0.011364
-0.023573 0.001466 -0.002116 0.004479 -0.095023 -0.001526 -0.013505 -0.009903 0.002278 0.000425 0.005625 0.014351
0.01474 0.008346 0.014316 0 0.014286 0.000764 0.007537 0.002037 -0.022505 0.0051 0.02339 -0.004168
-0.021287 -0.038769 -0.020125 -0.026756 -0.228873 -0.017176 -0.032061 -0.01756 -0.01907 -0.011417 0.018052 -0.004736
0.003838 -0.000604 -0.017871 -0.014891 0.023744 -0.010097 0.01041 0.015992 0.00403 -0.008554 -0.003579 -0.004094
0.008412 0.035671 0.016839 0.002326 -0.168599 0.001373 0.00843 0.017778 -0.004722 0.002157 0.001633 0.019667
-0.010364 -0.008319 -0.006944 -0.029002 -0.020833 -0.027424 -0.000155 -0.015648 -0.027284 -0.024968 0.000978 -0.002942
0.006896 0.006034 0.00269 -0.0227 -0.025756 0.006244 -0.009134 0.0061 0.011707 0.011038 -0.000651 0.031585
-0.007357 0.010679 0.01368 0.017115 -0.012644 0.001001 0.007969 0.036193 0.004822 0.004804 0.016458 0.006886
-0.002556 -0.005355 -0.016936 -0.055288 -0.126892 -0.010198 -0.021857 0.000887 -0.027591 -0.017818 0.004328 0.022201
0.017166 0.017899 0.021265 -0.015267 -0.009333 0.009899 0.004754 0.032772 0.029114 0.011947 -0.005906 -0.001132
-0.008564 -0.017155 -0.013442 0.010336 0.043069 -0.015803 -0.007729 -0.030875 -0.008631 -0.021863 0.007868 -0.016385
-0.005335 -0.007273 -0.008282 -0.007673 -0.051613 0.012805 -0.012399 0.007965 -0.000967 0.025481 -0.014338 -0.038869
0.022478 0.018022 0.032328 0.052835 0.027211 0.033514 0.034927 0.023881 0.013556 0.035309 0.005657 0.024635
-0.002498 0.005325 0.01096 -0.01836 0.013245 0.002718 0.006843 0.004116 0.012658 0 0.005625 0.014787
-0.014025 0.000859 0.000258 -0.046135 -0.014379 -0.00852 0.004016 -0.01819 -0.061085 -0.020211 0.000479 0.020023
0.009398 -0.015878 -0.001806 0.026144 -0.025199 -0.003906 -0.001077 -0.015851 0.003265 -0.00043 -0.004313 -0.011922
-0.01233 -0.044331 -0.011634 0.142675 -0.029932 0.002157 -0.008933 -0.026903 0.007762 -0.024076 -0.00722 -0.02642
0.019108 0.011407 -0.030866 -0.044593 -0.084151 -0.015652 0.010101 0.014005 -0.013665 0.007929 -0.001454 -0.038248
-0.01 -0.006767 0.017004 -0.088681 -0.090352 -0.000199 -0.000154 -0.011659 -0.026448 -0.010927 -0.025571 -0.002999
-0.003788 -0.018168 0.003185 -0.026889 -0.031987 -0.012127 -0.021234 0.009437 0.001294 0.000663 -0.000166 0.013928
0.020279 0.031611 0.025132 0.052632 -0.048696 0.009459 -0.010219 0.037397 0.013695 0.023608 0.004817 0.01044
0.016646 0.014948 -0.003097 -0.12875 0.095064 -0.001994 0.014136 -0.04662 0.023451 0.016101 0.02083 -0.00435
-0.006598 -0.02327 0.001553 -0.017217 -0.055092 -0.014582 -0.016445 -0.011089 -0.047572 -0.027837 -0.008421 0.008738
-0.012054 -0.018396 -0.044973 -0.043796 -0.118375 0.006487 -0.019586 -0.018015 -0.027981 -0.011013 -0.006206 -0.02274
-0.006225 -0.004147 0.008931 -0.077863 0.074148 -0.011279 -0.012506 0.030326 0.01103 -0.030735 -0.002794 -0.000554
0.015284 0.068178 0.011266 0.071192 0.016791 0.026889 0.025658 0.017442 0.034859 0.03171 0.008405 0.018625
-0.003949 -0.016607 -0.006366 -0.041731 -0.009174 0.009125 0.008339 -0.007143 0.001157 0.001336 -0.002615 0.016108
-0.013875 -0.017621 0.001068 -0.016129 -0.055556 -0.011991 -0.021947 -0.017086 -0.030869 -0.012455 -0.004752 -0.015424
-0.039447 -0.040359 -0.0496 0.008197 -0.001961 -0.023478 -0.026667 -0.016286 -0.033726 -0.025225 0.041324 -0.039926
-0.029558 -0.000156 -0.037037 0.039024 0.092338 -0.006724 -0.008353 0.007813 0.041551 0.009704 -0.011858 0.015864
-0.015364 -0.013709 0.016317 0.00939 0.023381 -0.013333 -0.008423 -0.024548 -0.06117 -0.030664 -0.01984 0.027552
-0.021352 -0.015164 -0.011755 -0.029457 0.033392 -0.01975 -0.020387 0.011164 -0.004249 0.001889 -0.012406 0.002388
-0.015385 -0.007217 -0.033943 0.014377 0.008503 0.00106 -0.008845 -0.066617 -0.004267 -0.045712 -0.004959 -0.028048
0.011648 0.049273 0.015616 -0.007874 0.045531 0.012076 0.010674 -0.032678 0.010286 0.015802 0.009967 0.030641
-0.024151 -0.007698 -0.015376 0.003175 0.019355 -0.026586 -0.025277 -0.017409 -0.037048 -0.052504 0.020559 -0.03027
-0.067626 -0.0436 -0.039039 -0.083861 -0.183544 -0.031613 -0.053286 -0.019194 -0.045521 -0.051308 0.079774 -0.016722
-0.065741 -0.026606 0.002813 0.027634 -0.610465 -0.013769 -0.029081 -0.04086 -0.118462 -0.004868 -0.05806 -0.065306
0.021473 0.021333 -0.017451 -0.078992 -0.40796 -0.040081 0.010242 0.011211 -0.042583 0.002717 -0.044525 0.016133
0.097348 0.052546 0.059626 -0.023723 0.05042 0.065916 0.060253 0.062971 0.015312 0.010298 0.025539 0.059449
-0.000884 0.015504 0.006585 0.158878 -0.296 0.022007 -0.016417 -0.019608 -0.008977 -0.008047 0.005983 -0.017014
0.035103 0.004427 0.04044 0.027419 0.204545 0.027132 0.022377 0.025106 0.042754 0.063818 0.011252 -0.017309
0.035338 0.065511 0.010289 0.00314 0.877359 0.038784 0.080911 0.02802 0.057331 0.054906 0.025274 0.01668
-0.018167 0.012839 -0.006789 0.111111 0.211055 0.003027 -0.031867 -0.008278 -0.007558 -0.008675 0 -0.020766
0.030558 -0.021127 0.006266 -0.021127 0.224066 0.02334 0.014058 0.001222 0.092715 0.039864 0.013023 0.027065
-0.084603 -0.022302 -0.03623 -0.053237 0.288136 -0.029689 -0.011915 -0.036194 -0.049697 -0.040673 -0.018671 -0.016313
-0.001189 -0.032965 -0.020558 -0.028875 -0.105263 -0.008916 -0.043755 -0.027426 0.01977 -0.001462 -0.020586 -0.013221
-0.033026 -0.03972 -0.021889 -0.081377 -0.320588 -0.016765 -0.030265 -0.010846 -0.057223 -0.023426 -0.024363 -0.034669
0.027692 0.03328 0.022379 0.064736 0.108225 0.018715 0.016162 0.036842 -0.009287 0.037981 0.023339 0.026297
0.026946 0.030061 0.034483 0.048 0.03125 0.023882 -0.009872 0.023266 -0.013391 0.006259 0.006699 0.013879
0.049563 0.026206 0.035652 -0.015267 0.068182 0.031075 0.043205 0.016742 0.007805 0.037799 0.017902 0.031824
