SLB TXN SO SLE RTN RF  S TGT  T QCOM TWX
-0.021348 0 -0.013949 -0.017031 -0.021941 -0.001013 -0.014416 -0.023978 -0.00417 -0.031457 -0.030142
0.010142 -0.023881 0.007515 -0.025766 0.011058 -0.000676 -0.032667 -0.017326 -0.01989 -0.051133 -0.050935
-0.025762 -0.048624 -0.003949 -0.008208 -0.0175 -0.010145 0.011089 -0.034211 0.006408 0.001053 -0.060036
-0.008166 -0.001929 -0.015419 -0.011494 0.002863 0.011616 -0.027916 -0.019619 0.008225 0.008767 0.032258
0.004705 0.037037 0.025503 0.005581 0.018078 0.005404 -0.007692 0.00667 0.006316 0.002434 0.015625
-0.008 -0.070807 0.019197 -0.002313 -0.003738 -0.017633 -0.019121 -0.005798 0.011506 -0.046298 0.024308
0.022817 0.014372 -0.003853 0.006954 0.005316 0.007939 0.008957 0.02055 0.00698 0.015273 -0.009312
-0.011923 -0.005931 0.001289 0.005985 -0.037325 0.004794 0.02141 0.019864 0.02516 -0.041547 0.017283
0.008174 -0.011932 0.020601 0.003204 -0.023586 0.01227 0.007158 -0.00587 -0.018282 0.001495 -0.023845
0.031274 -0.064072 0.037006 0.015055 -0.011251 0.006397 -0.012183 0.016103 0.004592 -0.024627 0.00855
-0.027143 -0.050179 -0.008516 -0.002247 0.034137 0.006691 -0.008222 -0.014791 0.009396 -0.052027 -0.007569
0.009188 0.056604 0.002863 0 0.011327 -0.004985 -0.004663 0.024397 -0.011321 0.008676 -0.012508
0.016073 -0.006071 0.017944 -0.005405 0.00192 0 0.009891 -0.004449 -0.005089 0.0026 -0.016064
0.053672 0.007905 0.015625 -0.006341 0.014053 -0.006346 -0.010825 0.011041 0.000512 0.009777 -0.012559
-0.007864 0.024955 0.001972 0.021878 0.00315 -0.000336 0.007295 0.030941 0.014571 0.031417 0.031161
-0.009548 -0.00313 0 -0.005352 0.010989 0.007061 0.027419 0.040353 -0.005039 -0.007663 0.02066
-0.000546 -0.023029 -0.001968 -0.003139 0.014688 -0.000334 0.011078 -0.004849 -0.008103 -0.025097 -0.030211
-0.027662 0.029286 0.005917 -0.002699 -0.017863 0.001336 -0.006474 -0.001218 0.018637 0.030693 -0.015576
0.000936 0.065233 -0.014118 -0.009472 -0.002195 0.004003 -0.001003 0.003659 0.006767 -0.001345 -0.000633
0.015333 -0.009772 -0.013126 -0.023224 -0.016342 0.008638 -0.023583 0.019198 -0.004481 -0.030204 0.011716
0.001657 -0.032566 -0.001209 -0.006993 0.005751 0.004611 0.024666 0.000238 -0.002001 -0.063678 0.022848
-0.02335 -0.013941 -0.003632 0.014554 0.018742 -0.00918 0.00652 -0.008105 0.002161 0.020975 -0.020808
-0.0032 -0.027241 -0.006885 -0.014345 0.004054 0.002647 -0.039362 -0.02956 -0.039507 -0.041087 -0.014063
-0.007554 -0.023396 0.006525 -0.004695 0.006832 0.00396 0.013485 0.011639 0.008646 0.010387 -0.004754
-0.021503 -0.011252 0.002431 0.009434 -0.012338 -0.013478 -0.025077 -0.013464 -0.017403 -0.003855 -0.022611
-0.011863 -0.005507 0.014551 0.012617 -0.010618 0.001333 0.011549 -0.020844 0.004758 0.013761 -0.025741
0.018697 -0.025102 0.005976 0.009691 0.005997 0.019301 -0.014011 0.013938 -0.005788 -0.012725 0.004348
-0.024343 -0.003786 -0.001584 -0.010512 0.004079 -0.009141 -0.020526 -0.008748 -0.017994 -0.022556 -0.012654
-0.009901 0.04333 -0.005157 -0.005543 0.012187 0.014168 -0.005373 0.021432 -0.006198 0.038901 0.013154
-0.0076 0.003279 0.007975 0.007431 0.014819 0.00065 -0.014046 0.003703 -0.010033 -0.04908 -0.015313
-0.002418 -0.064996 -0.011076 0.019825 -0.020992 0.005519 -0.004384 0.028529 -0.025746 -0.078977 -0.039892
0.043232 0.009709 -0.0092 -0.010398 -0.002486 0.009687 0.017061 0.020086 0.021366 0.051691 0.014084
0.03079 0.055769 0.012919 -0.041571 0.066667 0.004477 -0.020563 0.005626 0.001927 0.003902 -0.027083
0.02555 0 -0.00837 0.023832 0.030082 0.004457 0.000552 -0.015385 -0.024176 0.053537 -0.019272
-0.016487 0.034608 -0.001608 -0.009776 -0.002835 -0.002536 0.029818 0.02036 0.01464 -0.014332 0.015284
-0.021606 0.055678 -0.011675 -0.005642 0.005971 -0.026692 -0.029491 -0.029002 0.001665 -0.048689 -0.043011
0.034266 0.025367 -0.002444 0.001891 0.050311 0.010774 -0.013812 0.045639 0.00554 0.03497 -0.011236
0.037916 0.015951 0.020212 -0.001888 0.029871 0.010013 -0.008403 0.014854 0.03168 -0.014321 -0.003409
-0.021103 -0.022749 0 0.008511 0.009929 0.00064 -0.027119 -0.023869 -0.013084 -0.036095 -0.012163
-0.031341 -0.02459 -0.001217 -0.004219 -0.030272 -0.019175 -0.070267 -0.009227 -0.031115 -0.039331 -0.067334
0.002244 0 -0.002843 0.000471 -0.002668 0.004562 -0.136165 -0.010477 0.005585 -0.024025 -0.026403
0.016234 -0.008403 -0.002037 -0.000471 -0.020332 -0.007785 -0.086045 0 -0.04221 0.019844 0.029237
-0.025523 0.001356 0.014286 -0.013183 0.023484 0.002615 0.057753 -0.011765 0.017686 -0.036699 0.047756
0.015451 0.025389 0.005634 0.010496 0.013874 0.017607 0.080778 0.011429 0.0151 -0.042189 0.075049
0.036556 0.054804 0 0.003305 0.003158 0.001282 0.00346 0.034605 -0.007859 0.101975 0.023392
-0.015396 -0.004069 -0.003201 -0.006118 -0.018888 -0.00128 0.006897 0.000683 0.019802 -0.018895 -0.011429
0.007818 0.034255 0.013248 -0.002367 0.001604 0.012176 0.006164 0.023192 0.02025 0.034568 -0.018064
-0.003067 -0.012154 0.001981 -0.003322 0.010945 0.012662 -0.060585 0 0.006525 -0.044153 0.006255
0.011582 -0.031067 -0.010676 0.030476 0.018748 -0.009065 -0.036232 -0.009778 0.002701 -0.066167 -0.047532
-0.011136 -0.049524 -0.008393 -0.00878 -0.011664 -0.011987 -0.030075 -0.02 -0.016703 -0.002139 -0.020345
-0.012525 0.00167 0.009271 -0.005128 -0.003409 0.011494 0.046512 0.031873 0.015068 -0.037781 -0.051724
0.019118 -0.037679 -0.011182 -0.002812 -0.002105 -0.010732 -0.055556 -0.011111 -0.014845 -0.09496 -0.049587
0.034452 0.022523 0.014943 0.012688 -0.001582 0.007658 0.026667 -0.002472 0.008493 0.006154 0.032609
0.040628 0.045408 0.010744 0.020882 0.010565 0.014566 0.008403 0.00811 0.022005 0.098165 -0.006316
-0.022286 0.004538 -0.003937 -0.004545 -0.015943 0.006554 0 0.021676 -0.00319 -0.031746 -0.025424
-0.016452 -0.020329 0.009091 -0.000457 0.039841 0.008372 0.041667 -0.039808 0.008 -0.034513 0.032609
0.014288 -0.033267 -0.005092 -0.037718 -0.01175 -0.000615 0.024727 -0.045558 0.001058 -0.009532 0.04421
0.010995 0.073254 0.009843 0.015774 0.011889 0.013846 0.061036 0.029833 0.030655 0.081805 0.047581
0.02277 0.079048 0.006238 -0.009412 -0.012005 0.01912 0.007358 0.005794 0.009231 0.080623 0.04388
0.004486 0 0.009686 -0.010451 -0.009824 -0.002382 -0.024568 -0.043779 -0.01499 -0.000257 -0.014749
0.017201 0.006178 0.004221 -0.012962 0.032637 0.020597 0.086113 0.017349 0.006706 0.028049 -0.008234
-0.018699 0.016082 0.000382 0.009241 -0.016688 -0.004972 -0.028427 0.030081 -0.007174 0.037297 -0.024528
-0.03662 0.027626 -0.005348 -0.007229 -0.017742 0.004115 0.041613 0.017475 -0.009032 0.05695 0.023211
0.010148 -0.044805 -0.00192 -0.005825 0.008639 0.01171 0.014357 0.007684 0.005208 -0.003425 0.03138
0.017368 -0.039871 -0.003848 0.014648 0.00545 -0.001447 -0.011077 -0.002467 0.004663 -0.024513 -0.034091
-0.020586 -0.010687 -0.004635 -0.010106 0.00413 -0.004057 -0.009334 -0.016637 0.000516 -0.037811 0.001898
0.009057 0.015123 0.005433 0.010695 0.01928 -0.005575 -0.043342 0.000914 -0.002835 -0.013425 -0.025
0.021169 0.036485 0.015824 0.001443 0.034048 0.026261 0.022324 0.027867 0.008012 0.038842 0.022922
0.001658 -0.00264 -0.0019 -0.012488 0.000732 -0.010063 0.019268 -0.001333 -0.002564 0.040962 0.01785
0 0.016765 0.006091 0.020914 0.011455 0.00668 -0.010712 -0.013129 0.008997 -0.015328 -0.01306
-0.019868 -0.030952 -0.005297 -0.00667 -0.00506 -0.014426 -0.013376 0.014431 -0.00586 -0.065753 -0.047259
0.014358 0.019701 0.017497 0.002398 -0.004602 0 0.003873 -0.018671 -0.009995 0.038796 -0.021825
-0.048293 -0.029274 0.001122 -0.011005 -0.021898 0.002049 -0.015434 -0.011325 -0.01838 -0.031123 -0.006085
-0.006649 -0.033474 -0.009709 -0.006289 -0.020149 -0.013438 -0.023514 -0.005727 0.00211 -0.02471 -0.011837
0.010745 0.045866 0.004902 0.021422 0.00457 0.011253 -0.012709 -0.013825 0.008947 0.010134 -0.037588
0.027013 -0.01253 0.000375 0 0.024766 0.014641 -0.002033 0.002804 -0.017997 -0.050163 0.012876
-0.001867 0 -0.006377 -0.010486 0.01233 -0.008658 0.038018 0.00466 -0.005578 -0.006073 0.002119
-0.010711 0.029909 0.000378 -0.001445 0.017052 0.002358 -0.018967 -0.006262 -0.020833 0.045165 -0.016068
-0.000687 -0.009974 0.010566 0.013025 0 0.002585 -0.012667 -0.024504 0.01473 -0.052618 0.015041
-0.025967 -0.022518 -0.00112 -0.014762 -0.035928 -0.01825 -0.000675 -0.008373 0.01129 0.009928 -0.017782
-0.010593 0.010003 0.008224 0.0174 -0.040497 0.002361 0.016892 0.013993 0.014088 -0.02763 -0.026293
-0.029443 0.003001 -0.010382 0.007601 0.012233 0.000883 -0.002658 0.007852 -0.021232 -0.018852 -0.007525
0.005332 -0.012567 0.005245 0.018859 0.002829 0.003529 0.013991 0.030689 -0.014462 0.005848 -0.020963
-0.00951 -0.020606 -0.004473 0.000463 -0.007692 0.007327 -0.03088 0.008933 -0.044621 -0.031008 -0.004556
0.010709 -0.00526 0.00337 0.007401 0.025065 0.007565 0.00678 0.015891 0.02149 0.008571 -0.052632
0.001827 -0.037325 -0.01306 -0.004591 -0.010587 -0.007797 -0.082828 -0.001788 -0.053296 -0.018697 -0.05314
-0.037746 0.027464 0.010964 0.021679 -0.003567 0.010768 0.046256 0.007164 0.007407 0.030889 0.02551
0.033163 0.010377 -0.017577 -0.006321 -0.018665 -0.011805 -0.054737 -0.015559 -0.015588 0.013722 0.062189
0.00697 0.051665 0.015988 0.004543 0.012507 0.015443 0.207127 0.016031 0.032865 0.094475 0.01171
0.020765 0.007695 0.010865 -0.006332 -0.020844 0.003443 0.00861 -0.013556 -0.002025 0.004543 0.012963
-0.000714 -0.012628 0.02854 -0.001365 0.017608 0 0.015244 0.004956 -0.017681 -0.035176 -0.030622
-0.012321 -0.009518 0.019459 0.007748 0.021694 0.005433 0 -0.000224 -0.034523 -0.029688 -0.013201
-0.017899 -0.021021 -0.006716 0.001357 -0.014156 -0.011092 -0.04985 -0.019507 -0.032396 -0.05985 -0.050645
0.007916 -0.005215 0.006762 -0.00271 0.035897 0.000575 0.051201 0.004802 -0.012003 -0.079361 -0.038249
-0.000913 -0.020968 -0.010604 -0.009964 0.00099 -0.000288 -0.001804 -0.015931 0.009591 0.032248 0.009942
0.021938 -0.007874 -0.00786 -0.013266 0.002226 0.000575 0.019277 0.011795 0.01235 -0.026735 0.009845
0.016279 -0.033929 -0.004321 -0.0051 -0.01283 -0.007759 -0.01714 -0.004571 -0.017829 -0.054012 -0.039507
-0.016018 0.007892 0.010488 -0.016775 0.00125 0.007819 -0.024053 0.00597 -0.039809 -0.046656 -0.036325
-0.020572 0.009135 0.014674 0.003791 0.055916 0.007759 -0.023413 -0.003652 0.030182 0.03217 0.054324
0.027215 0.008729 -0.006702 0.005194 0.002364 0.003707 0.006309 0.012142 0.051191 -0.012599 0.019453
0.012624 -0.045192 0.0087 -0.010334 0.03184 0.009091 -0.008777 -0.001358 -0.006738 -0.045332 -0.038164
0.000176 -0.050017 0.003563 0 0 0.000563 0.00253 -0.002493 -0.039778 -0.055927 -0.032172
-0.048455 -0.026502 0.007455 -0.02373 -0.0352 -0.003939 -0.051104 -0.000227 -0.002569 -0.014531 -0.044321
-0.003137 -0.001452 -0.003876 0.008751 0.012082 0.004802 -0.011303 0.021364 -0.01803 -0.062382 0.00058
0.042939 0.112323 0.004245 -0.000482 0.028324 0.001687 0.06456 -0.013796 0.043934 0.186694 0.063731
-0.027862 -0.026471 -0.007749 0.005304 0.008422 -0.009543 -0.025268 -0.05167 -0.015389 -0.037037 -0.030501
0.013144 -0.036589 -0.00994 -0.011031 -0.011964 -0.009634 -0.037589 -0.020699 -0.028708 -0.05434 -0.046067
0.018739 0.054704 0.008247 0.00485 0.023075 0.012017 0.0633 0.010204 0.052545 0.085448 0.02179
-0.02034 0.034027 0 -0.002896 0.004913 0.014985 0.026599 0.02886 0.030889 0.054658 0.069164
-0.004513 0.01278 -0.015647 -0.000484 -0.012667 -0.003343 -0.016039 -0.008883 0.011199 0.045306 0.016173
0.007436 0.012934 -0.023844 0.01017 -0.032411 0.00531 0.063323 0.024292 0.038013 0.008419 0.002652
-0.009901 0.007163 -0.021466 0.003835 -0.00977 0.003614 -0.003538 -0.005073 -0.003172 0.004638 0.057143
-0.001455 -0.01979 0.015507 -0.008596 -0.002114 -0.014958 -0.011834 -0.010429 -0.01186 -0.018467 -0.03003
-0.042061 -0.034385 0.006704 -0.017341 0.012241 0.000844 0.00479 -0.027166 0.015808 0.022891 -0.04128
0.007413 0.001633 0.032926 0.013726 0.006512 -0.003372 0.01609 0.006259 0.006628 -0.03832 -0.001615
-0.003208 -0.001305 0.005731 -0.005319 0.008549 0.012405 0.008798 0.002392 0.03779 0.009563 0.026415
-0.01855 -0.020901 -0.009615 0.016043 -0.024971 -0.00362 -0.002907 -0.01074 -0.032552 -0.02084 -0.003677
0.007715 -0.003002 -0.005034 -0.001435 0.014568 -0.008385 -0.026239 -0.023402 0.00884 0.012899 -0.010016
0.003828 -0.039144 -0.014095 0.006708 -0.006484 0.004791 -0.007186 -0.011858 -0.009327 -0.008596 -0.011715
-0.009914 0.002786 0.000733 0.000952 0.039627 0.00028 -0.001809 0.0125 -0.01398 0.001285 -0.003233
-0.005584 -0.004514 -0.010989 0.009579 -0.008969 0.010937 -0.006042 0.023457 -0.007813 0.014753 0.010811
-0.024254 -0.032438 -0.012963 -0.030835 -0.014253 -0.014424 -0.020061 -0.026297 -0.033246 -0.014855 -0.03262
-0.002988 0.012978 0.001876 0.007342 -0.012164 -0.005348 0.031017 -0.021308 0.003017 0.040744 -0.049198
-0.020979 0.0121 -0.007865 0.005831 0.003485 0.007923 0.005114 0.012658 0.009925 0.012331 -0.005814
-0.002653 -0.026371 -0.027935 -0.004831 0.018523 -0.014599 -0.086249 -0.04 -0.036629 -0.063337 -0.035088
0.009822 -0.046587 -0.003884 0.004854 -0.013867 0.012251 -0.013861 -0.004427 0.021948 0.003576 0.00303
-0.02229 -0.023864 0.015984 0.003865 0.014984 0.002252 0.001339 0.014387 0.002722 0.020084 -0.030211
-0.028601 -0.03182 0.004989 -0.012993 -0.018851 -0.014883 0.002674 0.007478 -0.030769 -0.005716 -0.012461
0.028376 0.027655 0.004964 0.005363 0.001157 -0.000285 0.006667 0.029178 0.021787 0.054008 0
0.002075 -0.00351 0.015198 -0.010184 0 -0.017539 -0.053642 -0.033076 -0.005483 -0.018515 0.030284
0.004348 -0.005871 -0.01235 -0.008819 -0.011561 0.013462 -0.177747 -0.027006 -0.012864 -0.076721 0.004287
0.027623 0.048819 0.012126 0.012358 0.035556 0.023679 -0.055319 0.040444 0.033199 -0.022906 0.012195
-0.02006 -0.020646 0.014976 -0.009766 -0.006099 0.00141 -0.045946 -0.004065 -0.00961 -0.011636 0.027108
-0.007779 -0.047528 -0.005164 -0.000986 0.017045 -0.002254 0.005666 -0.007653 -0.052759 -0.02597 -0.024633
0.024551 -0.015292 0 0.021718 0.005587 -0.004799 0.023474 -0.026992 -0.009283 -0.063989 -0.037883
-0.011679 -0.062934 0.010011 -0.010628 0.002667 -0.007092 0.027523 -0.027741 0.012924 -0.007976 -0.05875
0.00652 0.052769 -0.017988 0.000977 -0.09242 -0.004286 -0.013393 -0.012772 -0.028708 0.026034 0.029216
-0.01498 -0.029412 -0.007477 -0.029268 -0.057875 -0.004304 0.021719 0.012937 -0.027915 -0.016418 -0.006452
0.000616 0.034144 -0.010169 0.012563 -0.004925 -0.007205 -0.105403 0.006522 -0.003378 0.027314 -0.114935
-0.017457 0.018159 0.023592 0.042184 0.044543 0.004354 -0.049505 0.024838 0.022034 0.014032 0
-0.02801 -0.039319 0.018587 -0.017143 0.01621 0.015896 0.105208 0.003688 0.011609 0.001093 0.079237
0.00129 -0.010549 -0.012774 -0.006783 -0.08589 -0.007681 0.01508 -0.035433 -0.017705 -0.038559 -0.081577
-0.020619 -0.053731 0.005176 -0.000976 0 0.010608 -0.034355 -0.026939 -0.000668 -0.061672 -0.073279
0.008772 0.042812 -0.010666 -0.020996 0.02443 -0.009929 0.005769 0.036074 0.025384 0.06371 0.123003
0.015652 0.079516 0.007435 0.009476 0.031349 0.02149 0.080306 0.052632 0.032573 0.08188 0.039118
-0.035531 -0.033227 -0.015867 -0.007905 -0.006897 0.003927 0.015044 -0.014359 0.005678 -0.048353 -0.041752
-0.006436 -0.035197 -0.012748 -0.018426 -0.019547 -0.020397 -0.006103 -0.011446 -0.032585 0.013623 -0.000714
-0.024123 -0.048069 -0.031523 -0.015728 -0.03148 -0.020251 0.024561 -0.030789 -0.01864 -0.040683 -0.062902
-0.010758 0.044635 0.020392 -0.020619 -0.035753 0.004367 -0.032534 0.001901 0.021326 0.056797 0.045004
0.000463 0.024601 -0.028055 -0.044737 -0.021629 -0.015942 0.041593 -0.020325 -0.032953 0.007166 -0.040876
-0.01827 0.036226 0.035983 -0.006612 -0.018662 -0.003829 0.003398 0.008022 -0.004386 0.04518 -0.005327
0 0.021138 -0.040458 -0.002773 0.023991 -0.006801 0.03641 -0.049945 0.002033 0.015657 -0.035195
0.001178 0.026274 0.011933 0.011124 -0.003429 0.003275 -0.044118 -0.032351 -0.022996 0.004357 0.039651
0.028706 -0.022498 -0.017689 -0.020902 -0.06508 -0.042137 0.047863 -0.014627 -0.039806 0.013347 -0.050343
-0.032479 -0.013889 -0.044018 -0.046067 -0.056118 -0.01456 -0.025286 -0.03302 -0.038212 -0.012512 -0.06988
-0.07565 -0.058753 0.024697 -0.028269 -0.056205 -0.033323 -0.046025 -0.027256 -0.101949 -0.017339 0.037133
-0.038363 0.003848 -0.020833 0.027273 -0.001721 -0.045528 -0.078947 -0.019002 -0.027546 -0.049203 -0.038301
0.079787 0.022147 0.091781 0.025369 0.077241 0.065417 -0.08 0.086015 0.060944 0.038544 -0.012987
0.003695 -0.0775 0.028659 0.018412 -0.016325 0.037736 -0.068323 -0.006651 0.052185 -0.118557 -0.154386
-0.006135 0.009033 -0.010401 0.005085 -0.030264 0.013868 -0.216667 0.00426 0.009227 0.013255 0.130705
0.057037 0.052876 -0.000375 0.023609 0.053691 0.06079 0.035461 0.069394 -0.001524 0.082339 0.062385
0.019388 0.006383 0.061209 0.00659 0.015924 0.000573 0.131507 -0.02522 0.003815 -0.019552 0.070812
-0.016499 -0.021142 0.018401 0.022368 0.021317 0.008877 0.131961 -0.030523 0.051311 -0.003626 -0.072581
-0.075955 -0.088121 -0.030837 -0.004803 0.006753 -0.027817 -0.02139 -0.058471 -0.007592 -0.068049 -0.042609
-0.041856 -0.054003 0.003267 0.021984 -0.017378 -0.008175 0.010929 -0.012739 0.003643 -0.002343 -0.064487
-0.046316 -0.088633 0.013386 -0.022036 -0.03506 -0.031498 -0.005405 0.016129 -0.052632 -0.07045 -0.033981
0.039183 0.037912 0.030346 -0.010193 0.036656 0.028875 0.046739 0.039683 -0.000383 0.060211 -0.005025
-0.008763 0.032292 -0.009009 0.035772 0.023573 0.011817 -0.006231 -0.011908 -0.014182 -0.006751 0.090909
0.057059 0.050769 0.006643 0.006803 0.046061 0.032993 0.034483 -0.003399 0.035381 0.041184 0.036111
0.035986 0.020986 -0.012157 0.012994 0.007532 0.003392 -0.00101 0.013023 0.012392 -0.005376 -0.012511
0.010274 -0.036807 -0.010549 0.008209 -0.010638 0 0.016178 -0.022345 -0.00408 -0.003089 -0.004525
-0.040194 -0.047146 -0.012793 -0.008142 -0.030514 -0.022254 0.0199 -0.030683 -0.008194 0.019365 -0.018182
0.053229 0.035417 0.043556 0.014366 0.030576 0.029386 0.053659 0.039083 0.056703 0.054331 0.023148
0.049102 0.021127 -0.023111 0.003541 -0.021233 0.004758 -0.00463 0.091079 -0.002843 0.025946 0.073303
-0.018265 0.083251 -0.011299 -0.006048 0.02526 -0.003621 0.089302 0.014245 0.022452 0.021777 0.059022
-0.010698 0.02774 0.002143 0.005071 0 0.010064 0.024765 0.035453 0.041129 0.027845 0.061306
-0.024213 -0.034956 -0.002138 -0.015641 -0.018551 -0.009134 0.006667 0.003804 -0.073318 -0.020401 0.002251
-0.009395 0.041724 0.020357 -0.011276 0.012995 -0.006145 0.014073 0.005144 0.015535 -0.002049 0.072605
0.070039 0.011444 0.015751 0.016589 0.012828 0.006464 0.061224 0.003232 -0.025969 0.034896 -0.018144
-0.010455 -0.051349 -0.022054 -0.027537 -0.031088 -0.020106 -0.027692 -0.036242 -0.039445 -0.025455 -0.093106
0.037896 0.013762 0.012333 -0.006293 -0.020796 0.012824 0.025316 -0.003064 0.013308 0.014247 -0.03605
-0.023456 -0.066516 -0.009398 0.012137 0.023058 0.002814 -0.034722 -0.022073 -0.003377 -0.044147 0.030894
-0.018808 -0.018904 0.005622 -0.006257 -0.004448 -0.010943 -0.039968 -0.025714 -0.028238 -0.044437 -0.029968
-0.009238 -0.014328 -0.007687 -0.021511 0.010426 0.004823 -0.000833 -0.005865 -0.000387 0.03918 0.061789
0.011597 -0.012531 0.019718 -0.003243 0.03184 0.00847 -0.033333 0.00885 -0.041085 -0.023608 -0.031394
-0.066651 -0.059898 -0.023826 -0.0282 -0.034 -0.034155 -0.086207 -0.028655 -0.066289 -0.029592 -0.044269
0.02182 0.035637 -0.002476 0.037388 0.011535 0.024058 0.018868 0.033113 0.051948 0.008553 0.041356
-0.014074 -0.029197 0.007092 -0.009145 0.023392 -0.000849 -0.046759 -0.035548 -0.034156 -0.013274 -0.038126
0.039626 0.076262 0.005634 -0.006515 0.037429 0.013031 0.041298 0.039275 0.022582 0.063528 0.084228
0.008523 -0.006487 0.003151 -0.009836 0.019278 0.003635 -0.027384 0.017442 0.0225 0.049192 0.015232
0.024413 0.028629 -0.027574 0.005519 -0.047285 -0.013653 0.007767 0.016286 0.013855 -0.009712 0.002251
-0.003895 0.008301 -0.009332 0.00494 0.003971 0.000282 0.050096 0.0149 0.038987 -0.012175 -0.008234
-0.036117 -0.069734 -0.027174 -0.030584 0.007627 -0.040718 -0.061468 -0.021053 -0.038685 -0.035947 -0.056604
0.017184 -0.010932 0.011173 0.043944 -0.00813 0.013951 -0.021505 0.024901 -0.012072 0.014915 0.0312
-0.000469 -0.038421 0.005157 0.004857 0.042397 0.005855 0.003996 0.018774 0.001222 -0.043737 -0.017068
-0.023944 -0.014778 -0.017955 -0.017186 -0.055857 -0.028231 -0.006965 -0.031436 -0.011391 -0.013538 -0.007103
-0.006494 -0.021667 0.054105 -0.014208 0.01436 -0.01737 -0.021042 0.006435 -0.00535 -0.035979 0.019873
-0.047204 -0.032936 -0.018761 -0.017738 -0.051529 -0.033222 -0.078813 -0.038643 -0.032685 -0.010312 -0.043648
-0.002795 -0.0734 0.020202 0.03781 0.00597 0.009458 0.002222 -0.026605 -0.007699 0.091672 0.02119
0.00051 -0.052598 -0.019448 -0.002719 -0.038576 0.008744 0.044346 -0.050505 -0.021121 -0.022792 -0.0415
-0.029794 0.010033 0.003246 0.002181 -0.030864 -0.024458 0.014862 0.000626 -0.003523 0.003644 -0.001665
0.01811 0.082781 0.024802 0.035365 0.01879 0.035862 -0.019875 0.016886 -0.001768 0.029412 -0.011676
0.056973 0.008563 0.01403 0.013137 0.009691 0.019302 -0.012807 0.048893 -0.030545 0.01552 0.005063
-0.02878 -0.055185 -0.011069 -0.033195 -0.034675 -0.023144 0.018378 -0.064497 -0.079909 -0.006252 0.017632
-0.034154 -0.05199 0.006646 -0.018777 -0.060295 0.005231 -0.031847 -0.074898 -0.002481 -0.034603 -0.034653
